,ent,ent_label
530,Abraham Lincoln,PERSON
531,Liberty,ORG
532,many years,DATE
533,Liberty,ORG
534,America,GPE
535,annual,DATE
536,Congress,ORG
537,January fourth,DATE
538,the many weeks,DATE
539,Congress,ORG
540,one,CARDINAL
541,Administration,ORG
542,Congress,ORG
543,one,CARDINAL
544,three years,DATE
545,Three years,DATE
546,one,CARDINAL
547,one,CARDINAL
548,one,CARDINAL
549,America,GPE
550,a day or a year,DATE
551,Americans,NORP
552,Washington,GPE
553,Wilson,PERSON
554,Washington,GPE
555,the United States,GPE
556,a few days,DATE
557,Hyde Park,GPE
558,only two,CARDINAL
559,tonight,TIME
560,American,NORP
561,Congress,ORG
562,first,ORDINAL
563,two or three,CARDINAL
564,first,ORDINAL
565,five years,DATE
566,the winter months,DATE
567,that many million,CARDINAL
568,today than two years ago,DATE
569,today,DATE
570,one year ago,DATE
571,two,CARDINAL
572,first,ORDINAL
573,second,ORDINAL
574,first,ORDINAL
575,second,ORDINAL
576,Congress,ORG
577,Congress,ORG
578,three,CARDINAL
579,autumn,DATE
580,six,CARDINAL
581,1,CARDINAL
582,2,CARDINAL
583,3,CARDINAL
584,the Federal Treasury,ORG
585,4,CARDINAL
586,later years,DATE
587,5,CARDINAL
588,6,CARDINAL
589,Division of Applications and Information,ORG
590,2,CARDINAL
591,the Division of Applications and Information,ORG
592,an Allotment Division,ORG
593,This Allotment Division,ORG
594,3,CARDINAL
595,a Progress Division,ORG
596,Division,ORG
597,Division,ORG
598,4,CARDINAL
599,The National Government,ORG
600,at least sixty,CARDINAL
601,two hundred and fifty or three hundred,CARDINAL
602,Washington,GPE
603,many months,DATE
604,this year,DATE
605,more than three thousand,CARDINAL
606,American,NORP
607,American,NORP
608,Congress,ORG
609,two years,DATE
610,tonight,TIME
611,The National Industrial Recovery Act,ORG
612,the sixteenth of June,DATE
613,Congress,ORG
614,excessive hours,TIME
615,Congress,ORG
616,1929,DATE
617,thousands,CARDINAL
618,the Interstate Commerce Commission,ORG
619,more than twenty years ago,DATE
620,the Federal Reserve System,ORG
621,Twenty years,DATE
622,these twenty years,DATE
623,the Federal Reserve Act,ORG
624,Congress,ORG
625,Federal Reserve,ORG
626,Congress,ORG
627,"March, 1933",DATE
628,America,GPE
629,Robinson,PERSON
630,the Democratic Convention,ORG
631,America,GPE
632,one,CARDINAL
633,Americans,NORP
634,the United States,GPE
635,States,GPE
636,Legislatures,GPE
637,State,ORG
638,millions,CARDINAL
639,Americans,NORP
640,America,GPE
641,these recent years,DATE
642,those days,DATE
643,today,DATE
644,the United States,GPE
645,Washington,GPE
646,Jefferson,PERSON
647,Philadelphia,GPE
648,American,NORP
649,1936,DATE
650,1776,DATE
651,American,NORP
652,1776,DATE
653,the eighteenth century,DATE
654,the American Revolution,EVENT
655,Philadelphia,GPE
656,"July 4, 1776",DATE
657,our many thousands,CARDINAL
658,American,NORP
659,The hours,TIME
660,English,LANGUAGE
661,American,NORP
662,1929,DATE
663,1932,DATE
664,Today,DATE
665,half,CARDINAL
666,America,GPE
667,American,NORP
668,Flag,ORG
669,Constitution,LAW
670,Constitution,LAW
671,more than three years,DATE
672,these years,DATE
673,the early days,DATE
674,New England,LOC
675,American,NORP
676,America,GPE
677,daily,DATE
678,Dante,PERSON
679,Americans,NORP
680,America,GPE
681,first,ORDINAL
682,nine,CARDINAL
683,the end of the summer,DATE
684,one dollar,MONEY
685,thousands and thousands,CARDINAL
686,winter,DATE
687,the coming winter,DATE
688,next spring,DATE
689,fifty acres,QUANTITY
690,a single minute,TIME
691,American,NORP
692,First,ORDINAL
693,a minute,TIME
694,the coming winter,DATE
695,one thousand percent,PERCENT
696,two,CARDINAL
697,one,CARDINAL
698,next year's,DATE
699,next year,DATE
700,the Federal Government,ORG
701,today,DATE
702,1934,DATE
703,thousands,CARDINAL
704,Thousands,CARDINAL
705,Great Plains,LOC
706,Middle West,LOC
707,New York,GPE
708,Pittsburgh,GPE
709,Detroit,GPE
710,Illinois,GPE
711,annual,DATE
712,one,CARDINAL
713,The Great Plains Drought Area Committee,FAC
714,Governors,ORG
715,the Federal Government,ORG
716,America,GPE
717,America,GPE
718,another year like 1932,DATE
719,years,DATE
720,bad years,DATE
721,years,DATE
722,years,DATE
723,1934,DATE
724,dozens,CARDINAL
725,the Federal Government,ORG
726,Nature,ORG
727,summer,DATE
728,tonight,TIME
729,two,CARDINAL
730,Tomorrow,DATE
731,Labor Day,DATE
732,so many millions,CARDINAL
733,first,ORDINAL
734,second,ORDINAL
735,two,CARDINAL
736,1933,DATE
737,the United States Employment Service,ORG
738,Federal Government,ORG
739,32,CARDINAL
740,the Federal Government,ORG
741,seven hundred,CARDINAL
742,one thousand,CARDINAL
743,August 25th,DATE
744,WPA Projects,ORG
745,Tonight,TIME
746,two and a half million dollars,DATE
747,the Employment Service,ORG
748,Tonight,TIME
749,the Employment Service,ORG
750,WPA,ORG
751,PWA,ORG
752,American,NORP
753,Tonight,TIME
754,Federal Employment Service,ORG
755,Tomorrow,DATE
756,Labor Day,DATE
757,Labor Day,DATE
758,American,NORP
759,American,NORP
760,American,NORP
761,seven years ago,DATE
762,Tomorrow,DATE
763,Labor Day,DATE
764,Tomorrow,DATE
765,Labor Day,DATE
766,Americans,NORP
767,American,NORP
768,Fourth,ORDINAL
769,July,DATE
770,Labor Day,DATE
771,Wagner,PERSON
772,Lehman,ORG
773,1932,DATE
774,American,NORP
775,American,NORP
776,1936,DATE
777,More than four years ago,DATE
778,Democratic,NORP
779,Chicago,GPE
780,America,GPE
781,Administration,ORG
782,American,NORP
783,1932,DATE
784,American,NORP
785,First,ORDINAL
786,three years,DATE
787,the ending of long hours,DATE
788,Nations,ORG
789,Tonight,TIME
790,1932,DATE
791,today,DATE
792,millions,CARDINAL
793,Americans,NORP
794,Americans,NORP
795,these things four years ago,DATE
796,1936,DATE
797,1932,DATE
798,today,DATE
799,1936,DATE
800,millions,CARDINAL
801,twelve years,DATE
802,Nine mocking years,DATE
803,three long years,DATE
804,Nine crazy years,DATE
805,three long years,DATE
806,Nine mad years,DATE
807,three long years,DATE
808,today,DATE
809,nearly four years,DATE
810,the United States,GPE
811,one,CARDINAL
812,today,DATE
813,American,NORP
814,four-year,DATE
815,today,DATE
816,the White House,ORG
817,"March 4, 1933",DATE
818,only one,CARDINAL
819,the White House,ORG
820,tonight,TIME
821,America,GPE
822,American,NORP
823,1936,DATE
824,100 percent,PERCENT
825,one cent,MONEY
826,three dollars,MONEY
827,three,CARDINAL
828,Congress,ORG
829,American Government,ORG
830,American,NORP
831,the Social Security Act,ORG
832,Democrats,NORP
833,Houses,ORG
834,seventy-seven,CARDINAL
835,Republican Representatives,ORG
836,only eighteen,CARDINAL
837,fifteen,CARDINAL
838,Republican,NORP
839,only five,CARDINAL
840,last-minute,TIME
841,Republican,NORP
842,these Republican Representatives,ORG
843,Tuesday,DATE
844,the United States of America,GPE
845,today,DATE
846,four years ago,DATE
847,America,GPE
848,hours,TIME
849,America,GPE
850,America,GPE
851,Americans,NORP
852,Today,DATE
853,today,DATE
854,four years ago,DATE
855,that day,DATE
856,first,ORDINAL
857,centuries,DATE
858,Americans,NORP
859,This year,DATE
860,one hundred and fiftieth,CARDINAL
861,the Constitutional Convention,ORG
862,Convention,ORG
863,the Revolutionary War,EVENT
864,A century and a half ago,DATE
865,the Federal Government,ORG
866,American,NORP
867,Today,DATE
868,Four years,DATE
869,States,GPE
870,the United States,GPE
871,the last four years,DATE
872,a holiday,DATE
873,1787,DATE
874,these last four years,DATE
875,second,ORDINAL
876,America,GPE
877,Tarry,PERSON
878,the days,DATE
879,today,DATE
880,that fourth day of March,DATE
881,1933,DATE
882,Its hundred and thirty million,CARDINAL
883,a United States,GPE
884,tens of millions,CARDINAL
885,today,DATE
886,millions,CARDINAL
887,millions,CARDINAL
888,daily,DATE
889,millions,CARDINAL
890,millions,CARDINAL
891,many other millions,CARDINAL
892,one-third,CARDINAL
893,American,NORP
894,Timidity,GPE
895,Today,DATE
896,one,CARDINAL
897,the United States,GPE
898,American,NORP
899,Divine,ORG
900,Last Thursday,DATE
901,Tonight,TIME
902,the White House,FAC
903,first,ORDINAL
904,second,ORDINAL
905,that evening,TIME
906,March,DATE
907,four years ago,DATE
908,first,ORDINAL
909,Congress,ORG
910,the United States,GPE
911,Today,DATE
912,almost two years later,DATE
913,the Supreme Court,ORG
914,five to-four,CARDINAL
915,one,CARDINAL
916,four,CARDINAL
917,Constitution,LAW
918,1933,DATE
919,those dark days,DATE
920,1929,DATE
921,Today,DATE
922,1929,DATE
923,this week,DATE
924,month,DATE
925,a year or two,DATE
926,1937,DATE
927,ten years ago,DATE
928,National Government,ORG
929,Four years ago,DATE
930,the day,DATE
931,American,NORP
932,three,CARDINAL
933,Congress,ORG
934,Congress,ORG
935,America,GPE
936,one-third,CARDINAL
937,Last Thursday,DATE
938,American,NORP
939,three,CARDINAL
940,Constitution,LAW
941,American,NORP
942,three,CARDINAL
943,three,CARDINAL
944,Congress,ORG
945,Executive,ORG
946,Two,CARDINAL
947,today,DATE
948,third,ORDINAL
949,the United States,GPE
950,one,CARDINAL
951,three,CARDINAL
952,American,NORP
953,American,NORP
954,American,NORP
955,third,ORDINAL
956,two,CARDINAL
957,the United States,GPE
958,these past few weeks,DATE
959,Bible,WORK_OF_ART
960,the Articles of Confederation,ORG
961,thirteen,CARDINAL
962,States,GPE
963,Constitution,LAW
964,Congress,ORG
965,Congress,ORG
966,the United States,GPE
967,nearly twenty years,DATE
968,Congress,ORG
969,Congress,ORG
970,1803,DATE
971,Court,ORG
972,Constitution,LAW
973,Court,ORG
974,Court,ORG
975,Justice,PERSON
976,Washington,PERSON
977,Constitution,LAW
978,Court,ORG
979,Congress,ORG
980,the last four years,DATE
981,Court,ORG
982,Congress,ORG
983,Court,ORG
984,Congress,ORG
985,Supreme Court,ORG
986,three,CARDINAL
987,AAA,ORG
988,Justice Stone,ORG
989,Constitution,LAW
990,two,CARDINAL
991,New York,GPE
992,Justice Stone,ORG
993,Constitution,LAW
994,two,CARDINAL
995,Court,ORG
996,Constitution,LAW
997,Constitution,LAW
998,Constitution,LAW
999,third,ORDINAL
1000,Congress,ORG
1001,Constitution,LAW
1002,Constitution,LAW
1003,the Supreme Court,ORG
1004,Constitution,LAW
1005,a Supreme Court,ORG
1006,Constitution,LAW
1007,Americans,NORP
1008,Constitution,LAW
1009,a Supreme Court,ORG
1010,Constitution,LAW
1011,Constitution,LAW
1012,last year's,DATE
1013,Democratic,NORP
1014,Constitution,LAW
1015,Courts,GPE
1016,present-day,DATE
1017,today,DATE
1018,forty-five,CARDINAL
1019,"the Union, Judges",ORG
1020,a period of years,DATE
1021,the age of seventy,DATE
1022,Congress,ORG
1023,Federal Judges,ORG
1024,Supreme Court,ORG
1025,"20,000",MONEY
1026,Federal Court,ORG
1027,Constitution,LAW
1028,Senate,ORG
1029,the United States,GPE
1030,two,CARDINAL
1031,first,ORDINAL
1032,secondly,ORDINAL
1033,Constitution,LAW
1034,one,CARDINAL
1035,six,CARDINAL
1036,the Supreme Court,ORG
1037,the age of seventy,DATE
1038,more than fifteen,CARDINAL
1039,thirteen,CARDINAL
1040,twelve,CARDINAL
1041,only nine,CARDINAL
1042,the House of Representatives,ORG
1043,1869,DATE
1044,States,GPE
1045,the Civil Service,ORG
1046,Army,ORG
1047,Navy,ORG
1048,seventy years,DATE
1049,the Supreme Court of,ORG
1050,the United States,GPE
1051,Court,ORG
1052,the Supreme Court,ORG
1053,Senate,ORG
1054,the Supreme Court,ORG
1055,Senate,ORG
1056,Court,ORG
1057,Congress,ORG
1058,American,NORP
1059,Congress,ORG
1060,Congress,ORG
1061,John Adams,PERSON
1062,Thomas Jefferson - both,PERSON
1063,the Declaration of Independence - Andrew,WORK_OF_ART
1064,Abraham Lincoln,PERSON
1065,Ulysses S. Grant,PERSON
1066,America,GPE
1067,Congress,ORG
1068,Constitutional,LAW
1069,District and Circuit Court,ORG
1070,the Supreme Court,ORG
1071,first,ORDINAL
1072,the United States,GPE
1073,at least one,CARDINAL
1074,the Supreme Court,ORG
1075,Taft,PERSON
1076,five,CARDINAL
1077,Wilson,PERSON
1078,three,CARDINAL
1079,Harding,PERSON
1080,four,CARDINAL
1081,Coolidge,PERSON
1082,one,CARDINAL
1083,Hoover,PERSON
1084,three,CARDINAL
1085,Court,ORG
1086,Supreme,ORG
1087,five,CARDINAL
1088,seventy-five years of age before next June,DATE
1089,one,CARDINAL
1090,the age of seventy,DATE
1091,Court,ORG
1092,Federal Courts,ORG
1093,Americans,NORP
1094,the United States,GPE
1095,Constitution,LAW
1096,Court,ORG
1097,today,DATE
1098,Court,ORG
1099,Court,ORG
1100,Court,ORG
1101,Constitution,LAW
1102,Court,ORG
1103,Court,ORG
1104,Constitution,LAW
1105,Congress,ORG
1106,months,DATE
1107,years,DATE
1108,months,DATE
1109,years,DATE
1110,two-thirds,CARDINAL
1111,Houses of the Congress,ORG
1112,three fourths,CARDINAL
1113,thirteen,CARDINAL
1114,only five percent,PERCENT
1115,ninety-five percent,PERCENT
1116,Chambers of Commerce,ORG
1117,Bar Association,ORG
1118,Manufacturers ' Associations,ORG
1119,first,ORDINAL
1120,Two,CARDINAL
1121,first,ORDINAL
1122,last Fall,DATE
1123,American,NORP
1124,one,CARDINAL
1125,one,CARDINAL
1126,the years,DATE
1127,the Supreme Court Bench,ORG
1128,Constitution,LAW
1129,American,NORP
1130,America,GPE
1131,America,GPE
1132,First,ORDINAL
1133,Congress,ORG
1134,Second,ORDINAL
1135,Judiciary,PERSON
1136,Third,ORDINAL
1137,Federal Courts,ORG
1138,Constitution,LAW
1139,the past half century,DATE
1140,three,CARDINAL
1141,the Federal Government,ORG
1142,Constitution,LAW
1143,American,NORP
1144,Chicago,GPE
1145,the Federal Government,ORG
1146,tens of thousands,CARDINAL
1147,Americans,NORP
1148,the past few years,DATE
1149,the United States,GPE
1150,Some fifteen years ago,DATE
1151,more than sixty,CARDINAL
1152,the Briand Kellogg Peace Pact,ORG
1153,a few years ago,DATE
1154,two,CARDINAL
1155,America,GPE
1156,America,GPE
1157,this Western Hemisphere,LOC
1158,those days,DATE
1159,today,DATE
1160,the other day,DATE
1161,the days ahead,DATE
1162,twenty years,DATE
1163,the United States,GPE
1164,today,DATE
1165,thirty,CARDINAL
1166,the United States,GPE
1167,twelve percent,PERCENT
1168,ninety percent,PERCENT
1169,the remaining ten percent,PERCENT
1170,the ninety percent,PERCENT
1171,the centuries,DATE
1172,the Covenant of the League of Nations,WORK_OF_ART
1173,the Briand Kellogg Pact,ORG
1174,today,DATE
1175,War,EVENT
1176,America,GPE
1177,America,GPE
1178,America,GPE
1179,This afternoon,TIME
1180,Congress,ORG
1181,"Monday, November 15, 1937",DATE
1182,Congress,ORG
1183,January,DATE
1184,Congress,ORG
1185,next year,DATE
1186,the summer,DATE
1187,one,CARDINAL
1188,only six weeks,DATE
1189,Congress,ORG
1190,Congress,ORG
1191,American,NORP
1192,tonight,TIME
1193,first,ORDINAL
1194,this year,DATE
1195,Last spring,DATE
1196,Southwest,LOC
1197,This summer,DATE
1198,East,LOC
1199,Southeast,LOC
1200,this year,DATE
1201,future years,DATE
1202,today,DATE
1203,the Pacific Coast,LOC
1204,Five years,DATE
1205,five years,DATE
1206,America,GPE
1207,a good year,DATE
1208,many years,DATE
1209,many years,DATE
1210,the United States,GPE
1211,hours,TIME
1212,Americans,NORP
1213,Washington,GPE
1214,the days,DATE
