,ent,ent_label
108,Britain,GPE
109,Churchill,PERSON
110,Roosevelt,PERSON
111,two,CARDINAL
112,"125,000",CARDINAL
113,"over 65,000",CARDINAL
114,two and a half years,DATE
115,two billion dollars,MONEY
116,the United States Army,GPE
117,Japanese,NORP
118,Japan,GPE
119,Japanese,NORP
120,July 26,DATE
121,Potsdam,GPE
122,War,EVENT
123,Oak Ridge,GPE
124,Knoxville,GPE
125,Tennessee,GPE
126,Pasco,GPE
127,Washington,GPE
128,Santa Fe,GPE
129,New Mexico,GPE
130,the Congress of the United States,ORG
131,the United States,GPE
132,Congress,ORG
133,Americans,NORP
134,Berlin,GPE
135,Germans,NORP
136,Frankfurt,GPE
137,Darmstadt,GPE
138,Kassel,GPE
139,Magdeburg,GPE
140,German,NORP
141,War,EVENT
142,Germany,GPE
143,German,NORP
144,German,NORP
145,German,NORP
146,Western Europe,LOC
147,England,GPE
148,the United States,GPE
149,the United Nations Charter,ORG
150,Japan,GPE
151,third,ORDINAL
152,World War,EVENT
153,the United Nations,ORG
154,the United Nations,ORG
155,San Francisco,GPE
156,Berlin,GPE
157,Berlin,GPE
158,Generalissimo Stalin,PERSON
159,Churchill,PERSON
160,Attlee,PERSON
161,Roosevelt,PERSON
162,three,CARDINAL
163,Two,CARDINAL
164,three,CARDINAL
165,Teheran,GPE
166,Yalta,GPE
167,Berlin,GPE
168,Constitution,LAW
169,Senate,ORG
170,the United States,GPE
171,State Byrnes,ORG
172,two,CARDINAL
173,American,NORP
174,Leahy,PERSON
175,Ambassadors Harriman,PERSON
176,American,NORP
177,one,CARDINAL
178,American,NORP
179,Japan,GPE
180,Berlin,GPE
181,One,CARDINAL
182,yesterday,DATE
183,the Soviet Union,GPE
184,Japan,GPE
185,The Soviet Union,GPE
186,Pacific,LOC
187,Nazis,NORP
188,Berlin,GPE
189,Berlin,GPE
190,the United States Government,GPE
191,Soviet,NORP
192,British,NORP
193,first,ORDINAL
194,Soviet,NORP
195,British,NORP
196,American,NORP
197,first,ORDINAL
198,Berlin,GPE
199,the Council of Foreign Ministers,ORG
200,Council,ORG
201,five,CARDINAL
202,five,CARDINAL
203,San Francisco,GPE
204,Dumbarton Oaks,ORG
205,San Francisco,GPE
206,this Council of Foreign Ministers,ORG
207,Council,ORG
208,One,CARDINAL
209,first,ORDINAL
210,the Council of Foreign Ministers,ORG
211,Rumania,GPE
212,Bulgaria,GPE
213,Hungary,GPE
214,Finland,GPE
215,Senate,ORG
216,American,NORP
217,this Council of Foreign Ministers,ORG
218,the day,DATE
219,Italy,GPE
220,first,ORDINAL
221,Italy,GPE
222,first,ORDINAL
223,Germany,GPE
224,Japan,GPE
225,Italian,NORP
226,Italy,GPE
227,the United Nations,ORG
228,The Council of Foreign Ministers,ORG
229,German,NORP
230,Germany,GPE
231,Berlin,GPE
232,Germany,GPE
233,91,CARDINAL
234,Germany,GPE
235,Nazisre,GPE
236,German,NORP
237,German,NORP
238,German,NORP
239,German,NORP
240,Germans,NORP
241,Europe,LOC
242,Germany,GPE
243,Germany,GPE
244,Berlin,GPE
245,Germany,GPE
246,Germany,GPE
247,first,ORDINAL
248,Germany,GPE
249,second,ORDINAL
250,Germany,GPE
251,Crimea,ORG
252,the Reparations Commission,ORG
253,twenty billions of dollars,MONEY
254,one half,CARDINAL
255,Russia,GPE
256,Berlin,GPE
257,Germany,GPE
258,Russia,GPE
259,approximately half,CARDINAL
260,Poland,GPE
261,Berlin,GPE
262,the Soviet Union,GPE
263,Poland,GPE
264,Germany,GPE
265,the Soviet Union,GPE
266,German,NORP
267,Bulgaria,GPE
268,Finland,GPE
269,Hungary,GPE
270,Rumania,GPE
271,East Austria,LOC
272,Germany,GPE
273,German,NORP
274,Soviet,NORP
275,Allied,ORG
276,Germany,GPE
277,Yalta,GPE
278,German,NORP
279,Russia,GPE
280,Poland,GPE
281,approximately 50 percent,PERCENT
282,10 percent,PERCENT
283,15 percent,PERCENT
284,Germany,GPE
285,Russia,GPE
286,Poland,GPE
287,Poland,GPE
288,Russia,GPE
289,This 15 percent,PERCENT
290,Russia,GPE
291,Poland,GPE
292,Germany,GPE
293,Berlin,GPE
294,German,NORP
295,Poland,GPE
296,Poland,GPE
297,Crimea,PERSON
298,Berlin,GPE
299,Berlin,GPE
300,the Polish Provisional Government of,ORG
301,Crimea,ORG
302,the Polish Provisional Government of,ORG
303,Berlin,GPE
304,Russian,NORP
305,Germany,GPE
306,Poland,GPE
307,Berlin,GPE
308,Poland,GPE
309,half,CARDINAL
310,Poland,GPE
311,Germans,NORP
312,Curzon,LOC
313,"3,000,000",CARDINAL
314,Poles,NORP
315,Poland,GPE
316,West,LOC
317,Germans,NORP
318,only about a million and a half,CARDINAL
319,Poles,NORP
320,Poland,GPE
321,Poland,GPE
322,Germany,GPE
323,Poles,NORP
324,Poland,GPE
325,Poles,NORP
326,Polish,NORP
327,Berlin,GPE
328,the United Nations,ORG
329,Poland,GPE
330,East Prussia,LOC
331,Russia,GPE
332,Yalta,GPE
333,the Soviet Union,GPE
334,Europe,LOC
335,Germany,GPE
336,Yalta,GPE
337,three,CARDINAL
338,Europe,LOC
339,three,CARDINAL
340,the Berlin Declarations,FAC
341,Rumania,GPE
342,Bulgaria,GPE
343,Hungary,GPE
344,Allied,ORG
345,three,CARDINAL
346,Yalta,GPE
347,Berlin,GPE
348,Berlin,GPE
349,American,NORP
350,German,NORP
351,three,CARDINAL
352,Berlin,GPE
353,Allied,ORG
354,Rumania,GPE
355,Bulgaria,GPE
356,Hungary,GPE
357,Finland,GPE
358,Poland,GPE
359,One,CARDINAL
360,Europe,LOC
361,the last two centuries,DATE
362,Europe,LOC
363,the Black Sea Straits,LOC
364,Rhine,GPE
365,the Kiel Canal,PERSON
366,Europe,LOC
367,two,CARDINAL
368,The United States,GPE
369,Berlin,GPE
370,the United States,GPE
371,Great Britain,GPE
372,the Soviet Union,GPE
373,France,GPE
374,the Council of Ministers,ORG
375,the United States,GPE
376,Europe,LOC
377,Europe,LOC
378,Germans,NORP
379,Germans,NORP
380,Western Europe,LOC
381,the winter,DATE
382,next winter,DATE
383,last spring,DATE
384,Europe,LOC
385,Berlin,GPE
386,first,ORDINAL
387,Europe,LOC
388,Japan,GPE
389,British,NORP
390,Chinese,NORP
391,United States Governments,ORG
392,Japanese,NORP
393,Japanese,NORP
394,first,ORDINAL
395,Hiroshima,GPE
396,first,ORDINAL
397,Japan,GPE
398,thousands,CARDINAL
399,Japanese,NORP
400,first,ORDINAL
401,Germans,NORP
402,Pearl Harbor,FAC
403,American,NORP
404,thousands and thousands,CARDINAL
405,Americans,NORP
406,Japan,GPE
407,Japanese,NORP
408,Great Britain,GPE
409,Canada,GPE
410,the United States,GPE
411,last May,DATE
412,War Stimson,ORG
413,State Byrnes,ORG
414,Congress,ORG
415,Europe,LOC
416,one,CARDINAL
417,State,ORG
418,The Three Great Powers,WORK_OF_ART
419,Teheran,GPE
420,Crimea,ORG
421,San Francisco,GPE
422,America,GPE
423,tonight,TIME
424,Missouri,GPE
425,American,NORP
426,Tokyo Harbor,FAC
427,Japanese,NORP
428,Four years ago,DATE
429,American,NORP
430,Pearl Harbor,PERSON
431,Tokyo,GPE
432,Pearl Harbor,FAC
433,Japanese,NORP
434,Missouri,GPE
435,Japanese,NORP
436,Navy,ORG
437,first,ORDINAL
438,the hour,TIME
439,the past four years,DATE
440,first,ORDINAL
441,American,NORP
442,millions,CARDINAL
443,years,DATE
444,Providence,GPE
445,these years,DATE
446,millions,CARDINAL
447,American,NORP
448,thousands,CARDINAL
449,Americans,NORP
450,these trying years,DATE
451,the Selective Service,ORG
452,Red Cross,ORG
453,USO,ORG
454,Franklin D. Roosevelt,PERSON
455,the United Nations,ORG
456,one,CARDINAL
457,this day,DATE
458,America,GPE
459,the United Nations,ORG
460,the United States,GPE
461,"Sunday, September the second, 1945",DATE
462,Japan,GPE
463,a day,DATE
464,Americans,NORP
465,the day,DATE
466,this day,DATE
467,United Nations,ORG
468,the years,DATE
469,La Guardia,FAC
470,today,DATE
471,New York,GPE
472,New York,GPE
473,four million,CARDINAL
474,Americans,NORP
475,Navy,ORG
476,Marine Corps,ORG
477,Coast Guard,ORG
478,two,CARDINAL
479,Navy,ORG
480,the United States,GPE
481,millions,CARDINAL
482,Murmansk,GPE
483,English,NORP
484,the Tyrrhenian Sea,LOC
485,"Midway, Guadalcanal",ORG
486,Leyte Gulf,PERSON
487,Okinawa,PERSON
488,Army,ORG
489,Air Force,ORG
490,New York City,GPE
491,United States Navy,ORG
492,1200,CARDINAL
493,"more than 50,000",CARDINAL
494,"over 40,000",CARDINAL
495,that day,DATE
496,Philippines,GPE
497,first,ORDINAL
498,American Navy,ORG
499,Navy,ORG
500,Franklin D. Roosevelt,PERSON
501,North Africa,GPE
502,Sicily,GPE
503,Italy,GPE
504,Normandy,GPE
505,Southern France,ORG
506,the Coral Sea,LOC
507,Solomons,PERSON
508,Tarawa,PRODUCT
509,Saipan,PERSON
510,Guam,GPE
511,the Philippine Sea,LOC
512,Leyte Gulf,PERSON
513,Iwo Jima,GPE
514,Okinawa,PERSON
515,the United States,GPE
516,one,CARDINAL
517,Congress,ORG
518,Naval,GPE
519,Air Force,ORG
520,Army,ORG
521,one inch,QUANTITY
522,four,CARDINAL
523,First,ORDINAL
524,Army,ORG
525,Navy,ORG
526,Air Force,ORG
527,Second,ORDINAL
528,the United Nations Organization,ORG
529,Third,ORDINAL
530,American,NORP
531,the Western Hemisphere,LOC
532,Fourth,ORDINAL
533,the Constitution of the United States,LAW
534,the United States,GPE
535,four,CARDINAL
536,the United States,GPE
537,the United States,GPE
538,the United States,GPE
539,1,CARDINAL
540,2,CARDINAL
541,3,CARDINAL
542,4,CARDINAL
543,Europe,LOC
544,Asia,LOC
545,Africa,LOC
546,the Western Hemisphere,LOC
547,5,CARDINAL
548,Nazism,NORP
549,6,CARDINAL
550,the United States,GPE
551,7,CARDINAL
552,more than one,CARDINAL
553,8,CARDINAL
554,9,CARDINAL
555,the Western Hemisphere,LOC
556,the Western Hemisphere,LOC
557,10,CARDINAL
558,11,CARDINAL
559,12,CARDINAL
560,United Nations Organization,ORG
561,the United States,GPE
562,tomorrow,DATE
563,the next day,DATE
564,The Ten Commandments,ORG
565,these thousands of years,DATE
566,each year,DATE
567,the United States,GPE
568,Russia,GPE
569,Britain,GPE
570,France,GPE
571,China,GPE
572,the years,DATE
573,Hiroshima,GPE
574,Nagasaki,GPE
575,today,DATE
576,American,NORP
577,the United Nations Organization,ORG
578,American,NORP
579,100 percent,PERCENT
580,Today,DATE
581,the United States,GPE
582,two,CARDINAL
583,today,DATE
584,Navy,ORG
585,Navy,ORG
586,the United States,GPE
587,6 months ago,DATE
588,the United Nations,ORG
589,Congress,ORG
590,Great Britain,GPE
591,Canada,GPE
592,the United Nations,ORG
593,the United States,GPE
594,two,CARDINAL
595,American,NORP
596,Speaker,PERSON
597,the Congress of the United States,ORG
598,today,DATE
599,Congress,ORG
600,One,CARDINAL
601,Greece,GPE
602,Turkey,GPE
603,The United States,GPE
604,the Greek Government,ORG
605,the American Economic Mission,ORG
606,Greece,GPE
607,American,NORP
608,Greece,GPE
609,the Greek Government,ORG
610,Greece,GPE
611,American,NORP
612,Congress,ORG
613,the Greek Government,ORG
614,Greece,GPE
615,Greek,NORP
616,1940,DATE
617,four years,DATE
618,Greece,GPE
619,Germans,NORP
620,More than a thousand,CARDINAL
621,Eighty-five percent,PERCENT
622,Greece,GPE
623,today,DATE
624,Greece,GPE
625,Greece,GPE
626,Greece,GPE
627,The Greek Government,ORG
628,American,NORP
629,Greece,GPE
630,Greek,NORP
631,today,DATE
632,several thousand,CARDINAL
633,Communists,NORP
634,the United Nations Security Council,ORG
635,Greece,GPE
636,Greece,GPE
637,Albania,GPE
638,Bulgaria,GPE
639,Yugoslavia,GPE
640,the Greek Government,ORG
641,Greek,NORP
642,Greece,GPE
643,The United States,GPE
644,Greece,GPE
645,Greece,GPE
646,Greek,NORP
647,The British Government,ORG
648,Greece,GPE
649,March 31,DATE
650,Great Britain,GPE
651,Greece,GPE
652,the United Nations,ORG
653,the United Nations,ORG
654,the Greek Government,ORG
655,Greece,GPE
656,Greece,GPE
657,Greece,GPE
658,One,CARDINAL
659,Greece,GPE
660,85 percent,PERCENT
661,the Greek Parliament,ORG
662,last year,DATE
663,692,CARDINAL
664,Americans,NORP
665,The Greek Government,ORG
666,the United States,GPE
667,the Greek Government,ORG
668,Greece,GPE
669,Turkey,GPE
670,Turkey,GPE
671,Greece,GPE
672,Turkey,GPE
673,today,DATE
674,Greece,GPE
675,Turkey,GPE
676,Greece,GPE
677,the United States,GPE
678,Great Britain,GPE
679,Turkey,GPE
680,Turkey,GPE
681,Turkey,GPE
682,Great Britain,GPE
683,the United States,GPE
684,the Middle East,LOC
685,The British Government,ORG
686,Turkey,GPE
687,Greece,GPE
688,Turkey,GPE
689,the United States,GPE
690,the United States,GPE
691,Greece,GPE
692,Turkey,GPE
693,One,CARDINAL
694,the United States,GPE
695,Germany,GPE
696,Japan,GPE
697,the United States,GPE
698,the United Nations,ORG
699,The United Nations,ORG
700,the United States,GPE
701,the United States,GPE
702,Yalta,GPE
703,Poland,GPE
704,Rumania,GPE
705,Bulgaria,GPE
706,One,CARDINAL
707,second,ORDINAL
708,the United States,GPE
709,the Charter of the United Nations,LAW
710,the United States,GPE
711,Greek,NORP
712,Greece,GPE
713,Turkey,GPE
714,Middle East,LOC
715,Greece,GPE
716,Europe,LOC
717,Greece,GPE
718,Turkey,GPE
719,this fateful hour,TIME
720,West,LOC
721,Congress,ORG
722,Greece,GPE
723,Turkey,GPE
724,"400,000,000",MONEY
725,"the period ending June 30, 1948",DATE
726,Greece,GPE
727,"350,000,000",MONEY
728,Congress,ORG
729,Congress,ORG
730,American,NORP
731,Greece,GPE
732,Turkey,GPE
733,Greek,NORP
734,Turkish,NORP
735,Congress,ORG
736,Congress,ORG
737,the Executive and Legislative,ORG
738,The United States,GPE
739,"341,000,000,000",MONEY
740,World War II,EVENT
741,Greece,GPE
742,Turkey,GPE
743,more than 1/10,CARDINAL
744,1 percent,PERCENT
745,Congress,ORG
746,noon,TIME
747,today,DATE
748,Congress,ORG
749,Congress,ORG
750,Last January,DATE
751,Congress,ORG
752,Congress,ORG
753,Congress,ORG
754,Congress,ORG
755,today,DATE
756,Taft,PERSON
757,millions,CARDINAL
758,June 4,DATE
759,Hartley,PERSON
760,the House of Representatives,ORG
761,one,CARDINAL
762,Taft,PERSON
763,tonight,TIME
764,the House of Representatives,ORG
765,Senate,ORG
766,House,ORG
767,House of Representatives,ORG
768,House,ORG
769,at least 36,CARDINAL
770,Taft,PERSON
771,today,DATE
772,Taft,PERSON
773,the Wagner Act,LAW
774,12 years ago,DATE
775,Taft,PERSON
776,July,DATE
777,October,DATE
778,80 days,DATE
779,Congress,ORG
780,Congress,ORG
781,winter,DATE
782,Taft,PERSON
783,thousands,CARDINAL
784,the day,DATE
785,Taft,PERSON
786,One,CARDINAL
787,the League of Women Voters,ORG
788,Taft,PERSON
789,One,CARDINAL
790,the years,DATE
791,Taft,PERSON
792,the years,DATE
793,Congress,ORG
794,today,DATE
795,American,NORP
796,America,GPE
797,Taft,PERSON
798,Chairman,PERSON
799,Roosevelt,PERSON
800,Morse,PERSON
801,38th,ORDINAL
802,the National Association for the Advancement of Colored People,ORG
803,the United States,GPE
804,today,DATE
805,Americans,NORP
806,Americans,NORP
807,Americans,NORP
808,the early years,DATE
809,the Federal Government,ORG
810,Americans,NORP
811,Americans,NORP
812,Americans,NORP
813,American,NORP
814,between millions,CARDINAL
815,another decade,DATE
816,State,ORG
817,State,ORG
818,first,ORDINAL
819,Advisory Committee on Civil Rights,ORG
820,last December,DATE
821,fifteen,CARDINAL
822,several months,DATE
823,Congress,ORG
824,Guam,GPE
825,American Samoa,ORG
826,"the Declaration of Independence, the Constitution",WORK_OF_ART
827,the Bill of Rights,LAW
828,the Emancipation Proclamation,FAC
829,Today,DATE
830,the United Nations Commission,ORG
831,an International Bill of Rights,LAW
832,Franklin D. Roosevelt,PERSON
833,Abraham Lincoln,PERSON
834,today,DATE
835,the Divine Guidance,FAC
836,Barkley,PERSON
837,Kentucky,GPE
838,Barkley,PERSON
839,Republicans,NORP
840,just a few minutes,TIME
841,the Democratic Party,ORG
842,four,CARDINAL
843,fifth,ORDINAL
844,next November,DATE
845,the Democratic Party,ORG
846,the Republican Party,ORG
847,the Democratic Party,ORG
848,the last 16 years,DATE
849,the Democratic Party,ORG
850,less than $ 2 billion,MONEY
851,1932,DATE
852,more than $ 18 billion,MONEY
853,1947,DATE
854,the United States,GPE
855,the Democratic Party,ORG
856,$ 29 billion,MONEY
857,1933,DATE
858,more than $ 128 billion,MONEY
859,1947,DATE
860,one,CARDINAL
861,the Democratic Party,ORG
862,Franklin D. Roosevelt,PERSON
863,the Democratic Party,ORG
864,this year,DATE
865,less than $ 40 billion,MONEY
866,1933,DATE
867,$ 203 billion,MONEY
868,1947,DATE
869,the Democratic Party,ORG
870,Congress,ORG
871,Republicans,NORP
872,the Democratic Party,ORG
873,the United States,GPE
874,Republicans,NORP
875,The United States,GPE
876,the United Nations,ORG
877,Democratic,NORP
878,Woodrow Wilson,PERSON
879,the League of Nations,ORG
880,Republicans,NORP
881,1920,DATE
882,the United Nations,ORG
883,Europe,LOC
884,China,GPE
885,the Far East,LOC
886,Greece,GPE
887,Turkey,GPE
888,The Foreign Relations Committees,ORG
889,Senate,ORG
890,House,ORG
891,one,CARDINAL
892,two,CARDINAL
893,Republican,NORP
894,1932,DATE
895,the Republican Party,ORG
896,the United States,GPE
897,The Republican Party,ORG
898,80th,ORDINAL
899,Congress,ORG
900,"June 30, 1946",DATE
901,September 1945,DATE
902,November 1945,DATE
903,1946,DATE
904,"June 30, 1946",DATE
905,30 days,DATE
906,OPA,ORG
907,Congress,ORG
908,November 1947,DATE
909,"November 17, 1947",DATE
910,10,CARDINAL
911,Congress,ORG
912,4 1/2 years ago,DATE
913,Senate,ORG
914,Senate,ORG
915,Wagner,ORG
916,Senate,ORG
917,4 years ago,DATE
918,House,ORG
919,80th,ORDINAL
920,Congress,ORG
921,Taft,PERSON
922,Senate,ORG
923,the House of Representatives,ORG
924,the Banking and Currency Committee,ORG
925,the Rules Committee,ORG
926,the Rules Committee,ORG
927,Philadelphia,GPE
928,3 weeks ago,DATE
929,Congress,ORG
930,years,DATE
931,Democratic,NORP
932,the Labor Department,ORG
933,Republican,NORP
934,1944,DATE
935,Labor Department,ORG
936,Only one,CARDINAL
937,One,CARDINAL
938,Congress,ORG
939,$ 300 million,MONEY
940,Congress,ORG
941,65 to 60 years,DATE
942,Congress,ORG
943,2 years,DATE
944,"750,000",CARDINAL
945,Congress,ORG
946,Congress,ORG
947,Congress,ORG
948,Constitution,LAW
949,Republicans,NORP
950,Congress,ORG
951,Congress,ORG
952,Republican,NORP
953,third,ORDINAL
954,first,ORDINAL
955,Republicans,NORP
956,a few weeks ago,DATE
957,the Republican Party,ORG
958,Republican,NORP
959,first,ORDINAL
960,Republican,NORP
961,first,ORDINAL
962,the Rules Committee,ORG
963,Republican,NORP
964,Congress,ORG
965,the House of Representatives,ORG
966,Republican,NORP
967,"750,000",CARDINAL
968,the United States,GPE
969,Republican,NORP
970,the Republican 80th,EVENT
971,Congress,ORG
972,Two,CARDINAL
973,American,NORP
974,Congress,ORG
975,July 26th,DATE
976,the 26th day of July,DATE
977,Missouri,GPE
978,Congress,ORG
979,80th,ORDINAL
980,Congress,ORG
981,the United States,GPE
982,14 years,DATE
983,anti-Semitic,NORP
984,anti-Catholic,NORP
985,80th,ORDINAL
986,Congress,ORG
987,Republican,NORP
988,80th,ORDINAL
989,Congress,ORG
990,15 days,DATE
991,Barkley,PERSON
992,Congress,ORG
993,American,NORP
994,1948,DATE
995,1932,DATE
996,Republican,NORP
997,1932,DATE
998,Today,DATE
999,1948,DATE
1000,1932,DATE
1001,Franklin D. Roosevelt,PERSON
1002,Chicago,GPE
1003,America,GPE
1004,80th,ORDINAL
1005,Congress,ORG
1006,Republican,NORP
1007,Congress,ORG
1008,today,DATE
1009,Rock Island,GPE
1010,Ill.,GPE
1011,Iowa,GPE
1012,Iowa,GPE
1013,November 2,DATE
1014,Democratic,NORP
1015,the Democratic Party,ORG
1016,1932,DATE
1017,"123,000",CARDINAL
1018,the United States,GPE
1019,1947,DATE
1020,less than 800,CARDINAL
1021,1932,DATE
1022,more than 50 percent,PERCENT
1023,$ 18 billion,MONEY
1024,this United States,GPE
1025,45 cents,MONEY
1026,3 cents,MONEY
1027,15 cents,MONEY
1028,the last 7 years,DATE
1029,millions,CARDINAL
1030,1,CARDINAL
1031,the Democratic Party,ORG
1032,Congress,ORG
1033,Congress,ORG
1034,Congress,ORG
1035,1932,DATE
1036,Congress,ORG
1037,Washington,GPE
1038,the Congress of the United States,ORG
1039,1,CARDINAL
1040,The Association of Manufacturers ',ORG
1041,Congress,ORG
1042,Washington,GPE
1043,election day,DATE
1044,1946,DATE
1045,80th,ORDINAL
1046,Congress,ORG
1047,the White House,FAC
1048,another 4 years,DATE
1049,Iowa,GPE
1050,today,DATE
1051,Democratic,NORP
1052,Guy Gillette,PERSON
1053,Senate,ORG
1054,Senate,ORG
1055,Guy Gillette,PERSON
1056,1,CARDINAL
1057,State,ORG
1058,Guy Gillette,PERSON
1059,Senate,ORG
1060,Democratic,NORP
1061,Democratic,NORP
1062,Democrats,NORP
1063,Iowa,GPE
1064,first,ORDINAL
1065,Missouri,GPE
1066,Washington,GPE
1067,Missouri,GPE
1068,Des Moines,GPE
1069,this morning,TIME
1070,the day,DATE
1071,Des Moines,GPE
1072,first,ORDINAL
1073,Missouri,GPE
1074,the United States,GPE
1075,Missouri,GPE
1076,Forrest Smith,PERSON
1077,State,ORG
1078,Democrat,NORP
1079,Trenton,GPE
1080,the National Bank of Commerce,ORG
1081,Kansas City,GPE
1082,35,MONEY
1083,1314,DATE
1084,5,MONEY
1085,Trenton,GPE
1086,Mo.,GPE
1087,Republican,NORP
1088,State,ORG
1089,1946 two-thirds,DATE
1090,80th,ORDINAL
1091,Congress,ORG
1092,Congress,ORG
1093,80th,ORDINAL
1094,Congress,ORG
1095,80th,ORDINAL
1096,Congress,ORG
1097,November 2nd,DATE
1098,Forrest Smith,PERSON
1099,Missouri,GPE
1100,Missourian,NORP
1101,the White House,ORG
1102,another 4 years,DATE
1103,the United States,GPE
1104,the United States,GPE
1105,Lincoln,ORG
1106,State,ORG
1107,California,GPE
1108,New York,GPE
1109,Pennsylvania,GPE
1110,State,ORG
1111,State,ORG
1112,State,ORG
1113,another thousand years,DATE
1114,Mayor,PERSON
1115,Andrew Jackson,PERSON
1116,the Democratic Party,ORG
1117,Mayor,PERSON
1118,Independence,GPE
1119,the Democratic Party,ORG
1120,Democratic,NORP
1121,Congress,ORG
1122,the next 4 years,DATE
1123,American,NORP
1124,Today,DATE
1125,The first half of this century,DATE
1126,two,CARDINAL
1127,the United States,GPE
1128,American,NORP
1129,American,NORP
1130,the United States,GPE
1131,the United States,GPE
1132,Communist,NORP
1133,the United States,GPE
1134,the United Nations,ORG
1135,Almost a year ago,DATE
1136,16,CARDINAL
1137,Europe,LOC
1138,Europe,LOC
1139,Hundreds of millions,CARDINAL
1140,the coming years,DATE
1141,four,CARDINAL
1142,First,ORDINAL
1143,the United Nations,ORG
1144,the United Nations,ORG
1145,Second,ORDINAL
1146,first,ORDINAL
1147,European,NORP
1148,Third,ORDINAL
1149,North Atlantic,LOC
1150,the United Nations Charter,ORG
1151,the Western Hemisphere,LOC
1152,Rio de Janeiro,GPE
1153,any quarter,DATE
1154,Senate,ORG
1155,North Atlantic,LOC
1156,Fourth,ORDINAL
1157,More than half,CARDINAL
1158,first,ORDINAL
1159,The United States,GPE
1160,the United Nations,ORG
1161,four,CARDINAL
1162,today,DATE
1163,American,NORP
1164,Americans,NORP
1165,tonight,TIME
1166,Korea,GPE
1167,the Far East,LOC
1168,Korea,GPE
1169,third,ORDINAL
1170,last June,DATE
1171,the Republic of Korea,GPE
1172,Communist,NORP
1173,Korea,GPE
1174,Korea,GPE
1175,last June,DATE
1176,today,DATE
1177,Communists,NORP
1178,Kremlin,ORG
1179,the United States,GPE
1180,the United States,GPE
1181,one,CARDINAL
1182,1930,DATE
1183,World War II,EVENT
1184,the United Nations,ORG
1185,World War II,EVENT
1186,the Soviet Union,GPE
1187,third,ORDINAL
1188,Greece,GPE
1189,Greece,GPE
1190,Greece,GPE
1191,The United Nations,ORG
1192,Greek,NORP
1193,Greek,NORP
1194,Communist,NORP
1195,Berlin,GPE
1196,Korea,GPE
1197,Communists,NORP
1198,Korea,GPE
1199,Asia,LOC
1200,Korea,GPE
1201,Communist,NORP
1202,North Korea,GPE
1203,last May,DATE
1204,1 month,DATE
1205,South Korea,GPE
1206,Communist,NORP
1207,Moscow,GPE
1208,South Korean,NORP
1209,the middle of June,DATE
1210,South Korea,GPE
1211,first,ORDINAL
1212,Asia,LOC
1213,Communist,NORP
1214,Communist,NORP
1215,the Far East,LOC
1216,several months,DATE
1217,Korea,GPE
1218,first,ORDINAL
1219,Asia,LOC
1220,Indochina,GPE
1221,Malaya,GPE
1222,India,GPE
1223,Tibet,GPE
1224,Thailand,GPE
1225,Philippines,GPE
1226,Japan,GPE
1227,The United States,GPE
