,ent,ent_label
284,Kentucky,GPE
285,the year 1803,DATE
286,first,ORDINAL
287,the Kentucky Legislature,ORG
288,Legislature,ORG
289,1806,DATE
290,Senate,ORG
291,1807,DATE
292,the Kentucky House of Representatives,ORG
293,1808,DATE
294,1809,DATE
295,two years,DATE
296,the United States,GPE
297,Senate,ORG
298,1811,DATE
299,the United States,GPE
300,House of Representatives,ORG
301,the first day,DATE
302,1813,DATE
303,1814,DATE
304,British,NORP
305,Clay,PERSON
306,the same year,DATE
307,Europe,LOC
308,Congress,ORG
309,December 1815,DATE
310,John Q. Adams,PERSON
311,March 1825,DATE
312,State,ORG
313,Jackson,PERSON
314,March 1829,DATE
315,Kentucky,GPE
316,the Autumn of 1831,DATE
317,the Legislature of Kentucky,ORG
318,Senate,ORG
319,Senate,ORG
320,March 1842,DATE
321,December 1849,DATE
322,Senate,ORG
323,only a few months,DATE
324,Clay,PERSON
325,1803,DATE
326,1852,DATE
327,one year,DATE
328,half a century,DATE
329,ten years,DATE
330,Clay,PERSON
331,American,NORP
332,Missouri,GPE
333,Nullification,LAW
334,1824,DATE
335,first,ORDINAL
336,1832,DATE
337,1844,DATE
338,1824,DATE
339,1848,DATE
340,American,NORP
341,Jackson,PERSON
342,Van Buren,PERSON
343,Taylor,PERSON
344,Clay,PERSON
345,Henry Clay,PERSON
346,Clay,PERSON
347,Clay,PERSON
348,Fourth of July Oration,DATE
349,Union of these States,ORG
350,Clay,PERSON
351,first,ORDINAL
352,Clay,PERSON
353,the last half century,DATE
354,Americans,NORP
355,the War of 1812,EVENT
356,Missouri,GPE
357,Nullification,ORG
358,1812,DATE
359,Clay,PERSON
360,Great Britain,GPE
361,the day,DATE
362,Congress,ORG
363,years,DATE
364,British,NORP
365,Clay,PERSON
366,Congress,ORG
367,Clay,PERSON
368,Otis,GPE
369,Henry,GPE
370,Washington,GPE
371,the British Lion,ORG
372,War,EVENT
373,1812,DATE
374,Missouri,GPE
375,North-West,LOC
376,Ohio,GPE
377,Mississippi,LOC
378,the States of Maine,GPE
379,Kentucky,GPE
380,Tennessee,GPE
381,Massachusetts,GPE
382,Virginia,GPE
383,North Carolina,GPE
384,the North Western Territory,ORG
385,Constitution,LAW
386,States,GPE
387,Union,ORG
388,North West,LOC
389,1803,DATE
390,French,NORP
391,State,ORG
392,Missouri,GPE
393,1819,DATE
394,Missouri,GPE
395,State,ORG
396,Missouri,GPE
397,Jefferson,PERSON
398,the night,TIME
399,second,ORDINAL
400,Justice,ORG
401,Clay,PERSON
402,1819,DATE
403,1821,DATE
404,Missouri,GPE
405,Clay,PERSON
406,Missouri,GPE
407,Missouri,GPE
408,Missouri,GPE
409,Clay,PERSON
410,State,ORG
411,Missouri,GPE
412,American,NORP
413,Clay,PERSON
414,days,DATE
415,Mexico,GPE
416,Clay,PERSON
417,Clay,PERSON
418,South Americans,NORP
419,Clay,PERSON
420,one,CARDINAL
421,more than fifty years,DATE
422,Kentucky,GPE
423,Clay,PERSON
424,the Union of these States,ORG
425,Bible,WORK_OF_ART
426,a single hour,TIME
427,Clay,PERSON
428,first,ORDINAL
429,American,NORP
430,John C. Calhoun,PERSON
431,South Carolina,GPE
432,South Carolina,GPE
433,only last year,DATE
434,Virginia,GPE
435,St. Louis,GPE
436,Bibles,GPE
437,Bible,WORK_OF_ART
438,Saint Voltaire,GPE
439,Thomas Jefferson,PERSON
440,two,CARDINAL
441,Siamese,NORP
442,America,GPE
443,the fresher days,DATE
444,Clay,PERSON
445,the American Colonization Society,ORG
446,1827,DATE
447,one,CARDINAL
448,annual,DATE
449,British,NORP
450,West Indian,NORP
451,South American,NORP
452,America,GPE
453,The American Colonization Society,ORG
454,1816,DATE
455,Clay,PERSON
456,the many preceding years,DATE
457,Africa,LOC
458,African,NORP
459,African,NORP
460,twenty-five years ago,DATE
461,year,DATE
462,the Red Sea,LOC
463,Clay,PERSON
464,Henry Clay,PERSON
465,Henry Clay,PERSON
466,Divine Providence,PERSON
467,the Missouri Compromise,ORG
468,Douglas,PERSON
469,KEEP,ORG
470,the Missouri Compromise,ORG
471,States,GPE
472,State,ORG
473,Virginia,GPE
474,North-Western,LOC
475,Ohio,GPE
476,Indiana,GPE
477,Illinois,GPE
478,Michigan,GPE
479,Wisconsin,GPE
480,the State of Kentucky,GPE
481,North Carolina,GPE
482,the State of Tennessee,GPE
483,South Carolina,GPE
484,Georgia,GPE
485,Mississippi,GPE
486,Alabama,GPE
487,Connecticut,GPE
488,Ohio,GPE
489,Giddings to Congress,ORG
490,States,GPE
491,the Articles of Confederation,ORG
492,Jefferson,PERSON
493,the Declaration of Independence,WORK_OF_ART
494,Congress,ORG
495,Virginian,GPE
496,the Virginia Legislature,FAC
497,Congress,ORG
498,Congress,ORG
499,' 87,DATE
500,Thenceforward,PERSON
501,sixty-one years,DATE
502,1848,DATE
503,the State of Wisconsin,GPE
504,Jefferson,PERSON
505,millions,CARDINAL
506,Independence,GPE
507,the State of Virginia,GPE
508,the best years,DATE
509,five,CARDINAL
510,five millions,CARDINAL
511,first,ORDINAL
512,Nebraska,GPE
513,a year ago,DATE
514,1803,DATE
515,Louisiana,GPE
516,France,GPE
517,Louisiana,GPE
518,Arkansas,GPE
519,Missouri,GPE
520,Iowa,GPE
521,Minnesota,GPE
522,Kansas,GPE
523,Nebraska,GPE
524,Slavery,ORG
525,French,NORP
526,New Orleans,GPE
527,St. Louis,GPE
528,1812,DATE
529,Louisiana,GPE
530,Union,ORG
531,1818 or ' 19,DATE
532,Missouri,GPE
533,Congress,ORG
534,first,ORDINAL
535,several months,DATE
536,the House of Representatives,ORG
537,Missouri,GPE
538,Senate,ORG
539,"the 6th day of March, 1820",DATE
540,Missouri,GPE
541,France,GPE
542,36 degrees and 30 minutes,QUANTITY
543,the Missouri Compromise,ORG
544,' 87,DATE
545,Iowa,GPE
546,Minnesota,GPE
547,Kansas,GPE
548,Nebraska,GPE
549,Arkansas,GPE
550,Iowa,GPE
551,Minnesota,GPE
552,Texas,GPE
553,West,LOC
554,Arkansas,GPE
555,France,GPE
556,1819,DATE
557,Spain,GPE
558,Florida,GPE
559,Mexico,GPE
560,Mexico,GPE
561,Spain,GPE
562,American,NORP
563,Texas,GPE
564,Mexico,GPE
565,Texas,GPE
566,West,LOC
567,1819,DATE
568,the United States,GPE
569,Union,ORG
570,Texas,GPE
571,Missouri,GPE
572,Missouri,GPE
573,1845,DATE
574,only nine years ago,DATE
575,the Missouri Compromise,ORG
576,1845,DATE
577,four years later,DATE
578,1849,DATE
579,Missouri Compromise,ORG
580,about a quarter of a century,DATE
581,Henry Clay,PERSON
582,Clay,PERSON
583,the Missouri Compromise,ORG
584,Clay,PERSON
585,the United States,GPE
586,that day,DATE
587,Compromise,PERSON
588,American,NORP
589,Douglas,PERSON
590,the year 1849,DATE
591,Mexico,GPE
592,1846,DATE
593,Congress,ORG
594,Polk,PERSON
595,two millions of dollars,MONEY
596,Mexico,GPE
597,the House of Representatives,ORG
598,David Wilmot,PERSON
599,democrat,NORP
600,Pennsylvania,GPE
601,Wilmot Proviso,WORK_OF_ART
602,House,ORG
603,Senate,ORG
604,three million,CARDINAL
605,Congress,ORG
606,"Dec., 1847",DATE
607,House,ORG
608,The “Wilmot Proviso,ORG
609,at least forty,CARDINAL
610,Senate,ORG
611,the spring of 1848,DATE
612,Mexico,GPE
613,New Mexico,GPE
614,Utah,GPE
615,California,GPE
616,the Wilmot Proviso,FAC
617,France,GPE
618,the Pacific ocean--,LOC
619,Missouri,GPE
620,West,LOC
621,North,LOC
622,South,LOC
623,Douglas,PERSON
624,Senate,ORG
625,Missouri,GPE
626,House,ORG
627,Southern,NORP
628,the fall of 1848,DATE
629,California,GPE
630,"Dec., 1849",DATE
631,nearly a hundred thousand,CARDINAL
632,Senate,ORG
633,California,GPE
634,South,LOC
635,North,LOC
636,the District of Columbia,GPE
637,Southern,NORP
638,fifty years,DATE
639,Utah,GPE
640,New Mexico,GPE
641,Texas,GPE
642,East,LOC
643,1820,DATE
644,North,LOC
645,California,GPE
646,Mexico,GPE
647,State,ORG
648,New Mexico,GPE
649,Utah,GPE
650,States,GPE
651,the District of Columbia,GPE
652,Texas,GPE
653,Texas,GPE
654,millions of dollars,MONEY
655,1852,DATE
656,democrats,NORP
657,' 50,DATE
658,1851,DATE
659,the Illinois Legislature,ORG
660,Nebraska,ORG
661,about one third,CARDINAL
662,United States,GPE
663,Missouri,GPE
664,first,ORDINAL
665,1853,DATE
666,the House of Representatives,ORG
667,Douglas,PERSON
668,Senate,ORG
669,the Missouri Compromise,ORG
670,Douglas,PERSON
671,"January 4th, 1854",DATE
672,Douglas,PERSON
673,Nebraska,GPE
674,Missouri,GPE
675,two,CARDINAL
676,one,CARDINAL
677,Southern,NORP
678,Kansas,GPE
679,about a month,DATE
680,Missouri,GPE
681,the Missouri Compromise,ORG
682,the Missouri Compromise,ORG
683,Kansas,GPE
684,Nebraska--,GPE
685,republican,NORP
686,the Declaration of Independence,WORK_OF_ART
687,Southern,NORP
688,first,ORDINAL
689,a day,DATE
690,the next ten days,DATE
691,ten days,DATE
692,one,CARDINAL
693,African,NORP
694,Africa,LOC
695,Nebraska,GPE
696,the Missouri Compromise,ORG
697,First,ORDINAL
698,Nebraska,ORG
699,Second,ORDINAL
700,First,ORDINAL
701,Iowa,GPE
702,Minnesota,GPE
703,Missouri,GPE
704,the year before,DATE
705,Nebraska,ORG
706,first,ORDINAL
707,Missouri Compromise,ORG
708,the Wilmot Proviso,ORG
709,first,ORDINAL
710,Missouri,GPE
711,second,ORDINAL
712,Missouri,GPE
713,Mexico,GPE
714,one half,CARDINAL
715,Missouri,GPE
716,Missouri,GPE
717,Mexico,GPE
718,France,GPE
719,Mississippi,GPE
720,Missouri,GPE
721,Missouri,GPE
722,one,CARDINAL
723,Missouri,GPE
724,the Wilmot Proviso,ORG
725,Missouri,GPE
726,Nebraska,GPE
727,several hundred miles,QUANTITY
728,Missouri,GPE
729,thirty years,DATE
730,the Missouri Compromise,ORG
731,Cuba,GPE
732,the Wilmot Proviso,ORG
733,Missouri,GPE
734,Missouri Compromise,ORG
735,Missouri,GPE
736,Arkansas,GPE
737,Missouri,GPE
738,Missouri Compromise,ORG
739,Mexican,NORP
740,the Missouri Compromise,ORG
741,Douglas,PERSON
742,Missouri,GPE
743,Ohio,GPE
744,Missouri,GPE
745,South,LOC
746,Ohio,GPE
747,' 50,DATE
748,' 52,DATE
749,the Missouri Compromise,ORG
750,' 50,DATE
751,Missouri,GPE
752,Utah,GPE
753,New Mexico,GPE
754,Utah,GPE
755,New Mexico,GPE
756,Nebraska,GPE
757,Nebraska,GPE
758,North,LOC
759,California,GPE
760,Union,ORG
761,State,ORG
762,the Wilmot Proviso,ORG
763,Texas,GPE
764,the District of Columbia,GPE
765,North,LOC
766,South,LOC
767,Utah,GPE
768,New Mexico,GPE
769,North,LOC
770,South,LOC
771,Nebraska,GPE
772,State,ORG
773,Texas,GPE
774,District,LOC
775,first,ORDINAL
776,' 50,DATE
777,Congress,ORG
778,States,GPE
779,Congress,ORG
780,the District of Columbia,GPE
781,Congress,ORG
782,Washington,GPE
783,six years ago,DATE
784,Congress,ORG
785,Congress,ORG
786,1850,DATE
787,Congress,ORG
788,District,LOC
789,the Resolutions of the Illinois Legislature,WORK_OF_ART
790,1851,DATE
791,Missouri,GPE
792,1850,DATE
793,the Wilmot Proviso,ORG
794,Utah,GPE
795,New Mexico,GPE
796,1852,DATE
797,"38,336,450",MONEY
798,the District of Columbia,GPE
799,Utah,GPE
800,New Mexico,GPE
801,States,GPE
802,Nebraska,GPE
803,Missouri,GPE
804,thirty years,DATE
805,Illinois,GPE
806,the day,DATE
807,States,GPE
808,the Missouri Compromise,ORG
809,Nebraska,GPE
810,1853,DATE
811,1854,DATE
812,1850,DATE
813,Douglas,PERSON
814,one,CARDINAL
815,Missouri,GPE
816,France,GPE
817,Missouri,GPE
818,State,ORG
819,North,PERSON
820,Arkansas,GPE
821,1820,DATE
822,Northern,LOC
823,Iowa,GPE
824,State,ORG
825,Minnesota,GPE
826,North,PERSON
827,Kansas,GPE
828,Nebraska,GPE
829,thirty four years,DATE
830,one,CARDINAL
831,first,ORDINAL
832,two,CARDINAL
833,half,CARDINAL
834,Kansas,GPE
835,Nebraska,GPE
836,five,CARDINAL
837,StatesDelaware,ORG
838,Maryland,GPE
839,Virginia,GPE
840,Kentucky,GPE
841,the District of Columbia,GPE
842,Missouri,GPE
843,1850,DATE
844,"867,276",CARDINAL
845,more than one-fourth,CARDINAL
846,Missouri,GPE
847,Missouri,GPE
848,State,ORG
849,Slavery,ORG
850,State,ORG
851,Nebraska,GPE
852,first,ORDINAL
853,Nebraska,GPE
854,forty thousand,CARDINAL
855,Nebraska,GPE
856,Missouri,GPE
857,' 87,DATE
858,Illinois,GPE
859,Missouri,GPE
860,' 87,DATE
861,ten,CARDINAL
862,a hundred,CARDINAL
863,State,ORG
864,one,CARDINAL
865,African,NORP
866,1808,DATE
867,Africa,LOC
868,Africa,LOC
869,KEEP,ORG
870,Nebraska,GPE
871,States,GPE
872,1820,DATE
873,African,NORP
874,Africa,LOC
875,the “SLAVE-DEALER,ORG
876,the United States,GPE
877,the District of Columbia,GPE
878,"433,643",CARDINAL
879,500,MONEY
880,over two hundred millions of dollars,CARDINAL
881,two hundred million of dollars,CARDINAL
882,the Missouri Compromise,ORG
883,Senate,ORG
884,Washington,GPE
885,Virginia,GPE
886,Indiana,GPE
887,one,CARDINAL
888,Douglas,PERSON
889,Nebraska,GPE
890,Nebraska,GPE
891,American,NORP
892,PRO TANTO,ORG
893,NECESSITY,ORG
894,Douglas,PERSON
895,Great Britain,GPE
896,PROVIDED EACH STATE SHOULD BE ALLOWED TO,ORG
897,' 87,DATE
898,Douglas,PERSON
899,Nebraska,GPE
900,Nebraska,GPE
901,thirty one,CARDINAL
902,Nebraska,GPE
903,States,GPE
904,Nebraska,GPE
905,Africa,LOC
906,Nebraska,GPE
907,African,NORP
908,first,ORDINAL
909,first,ORDINAL
910,Nebraska,GPE
911,States,GPE
912,States,GPE
913,State,ORG
914,two,CARDINAL
915,Senatorseach,GPE
916,Representatives,ORG
917,five,CARDINAL
918,three,CARDINAL
919,the States of South Carolina,GPE
920,Maine,GPE
921,South Carolina,GPE
922,six,CARDINAL
923,Maine,GPE
924,South Carolina,GPE
925,eight,CARDINAL
926,Maine,GPE
927,two,CARDINAL
928,two,CARDINAL
929,Maine,GPE
930,"581,813",CARDINAL
931,South Carolina,GPE
932,"274,567",CARDINAL
933,Maine,GPE
934,South Carolina,GPE
935,"32,679",CARDINAL
936,South Carolina,GPE
937,Maine,GPE
938,South Carolina,GPE
939,"384,984",CARDINAL
940,The South Carolinian,LOC
941,State,ORG
942,Maine,GPE
943,States,GPE
944,State,ORG
945,State,ORG
946,States,GPE
947,Congress,ORG
948,twenty,CARDINAL
949,seven,CARDINAL
950,Nebraska,ORG
951,Nebraska,GPE
952,EQUAL,ORG
953,Nebraska,ORG
954,GREAT,ORG
955,Nebraska,ORG
956,"21,462,534.34",MONEY
957,Union,ORG
958,Missouri,GPE
959,Discord,ORG
960,Missouri,GPE
961,FRONT,ORG
962,ASPECT,ORG
963,Slavery,ORG
964,Missouri,GPE
965,Nebraska,ORG
966,first,ORDINAL
967,dozen,CARDINAL
968,Nebraska,GPE
969,Missourians,NORP
970,Missouri,GPE
971,six,CARDINAL
972,WITHOUT,ORG
973,Nebraska,GPE
974,Congress,ORG
975,first,ORDINAL
976,Union,ORG
977,Missouri,GPE
978,House of Representatives,ORG
979,Nebraska,GPE
980,first,ORDINAL
981,South,LOC
982,North,LOC
983,One,CARDINAL
984,one,CARDINAL
985,North,LOC
986,South,LOC
987,Great Britain,GPE
988,Canada,GPE
989,Union,ORG
990,the Missouri Compromise,ORG
991,Senate,ORG
992,Nebraska,ORG
993,Senate,ORG
994,the next year,DATE
995,Nebraska,GPE
996,Nebraska,GPE
997,compromise--,PERSON
998,PRINCIPLE,ORG
999,Nebraska,GPE
1000,the Missouri Compromise,ORG
1001,Missouri,GPE
1002,American,NORP
1003,Nebraska,GPE
1004,one,CARDINAL
1005,British,NORP
1006,African,NORP
1007,twenty years,DATE
1008,the States NOW,GPE
1009,NOW,ORG
1010,WOULD,ORG
1011,Congress,ORG
1012,1794,DATE
1013,the United States,GPE
1014,1798,DATE
1015,Africa,LOC
1016,the States of Mississippi,GPE
1017,Alabama,GPE
1018,TEN YEARS,DATE
1019,States,GPE
1020,1800,DATE
1021,AMERICAN CITIZENS,ORG
1022,Africa,LOC
1023,Brazil,GPE
1024,1803,DATE
1025,one,CARDINAL
1026,two,CARDINAL
1027,1807,DATE
1028,nearly a year,DATE
1029,the first day,DATE
1030,the very first day,DATE
1031,African,NORP
1032,1820,DATE
1033,five,CARDINAL
1034,six,CARDINAL
1035,States,GPE
1036,PRINCIPLE,ORG
1037,15.6Of,DATE
1038,Nebraska,GPE
1039,State,ORG
1040,eighty years ago,DATE
1041,Pettit,PERSON
1042,Nebraska,ORG
1043,the Declaration of Independence,WORK_OF_ART
1044,Nebraska,GPE
1045,Nebraska,ORG
1046,Nebraska,GPE
1047,Nebraska,GPE
1048,Marion,ORG
1049,Southerners,NORP
1050,Andre,PERSON
1051,Andre,PERSON
1052,Independence Hall,FAC
1053,seventy-eight years ago,DATE
1054,seventy-six,DATE
1055,Nebraska,GPE
1056,Americans,NORP
1057,America,GPE
1058,first,ORDINAL
1059,republican,NORP
1060,the Revolution,EVENT
1061,the Declaration of Independence,WORK_OF_ART
1062,Americanslet,GPE
1063,Union,ORG
1064,millions,CARDINAL
1065,Springfield,GPE
1066,twelve days ago,DATE
1067,Douglas,PERSON
1068,me--,CARDINAL
1069,Nebraska,ORG
1070,INTENDED,ORG
1071,EFFECT,ORG
1072,Illinois,GPE
1073,Illinois,GPE
1074,Nebraska,ORG
1075,Illinois,GPE
1076,States,GPE
1077,' 87,DATE
1078,Ohio,GPE
1079,less than a mile,QUANTITY
1080,Illinois,GPE
1081,Illinois,GPE
1082,Missouri,GPE
1083,Mississippi,GPE
1084,Between 1810 and 1820,DATE
1085,Missouri,GPE
1086,"7,211",CARDINAL
1087,Illinois,GPE
1088,the same ten years,DATE
1089,51,CARDINAL
1090,ten years,DATE
1091,States,GPE
1092,Illinois,GPE
1093,NOTHING,ORG
1094,Missouri,GPE
1095,DID,ORG
1096,Missouri,GPE
1097,Illinois,GPE
1098,Illinois,GPE
1099,State,ORG
1100,first,ORDINAL
1101,1787,DATE
1102,French,NORP
1103,Kaskaskia,GPE
1104,States,GPE
1105,One year,DATE
1106,first,ORDINAL
1107,117,CARDINAL
1108,"55,094",CARDINAL
1109,about 470 to one,CARDINAL
1110,Illinois,GPE
1111,State,ORG
1112,Nebraska,ORG
1113,Illinois,GPE
1114,first,ORDINAL
1115,first,ORDINAL
1116,' 87,DATE
1117,Nebraska,ORG
1118,States,GPE
1119,States,GPE
1120,the last quarter of the last century,DATE
1121,Nebraska,ORG
1122,more than fifty years,DATE
1123,States,GPE
1124,Nebraska,ORG
1125,Nebraska,GPE
1126,States,GPE
1127,States,GPE
1128,Nebraska,GPE
1129,Douglas,PERSON
1130,Nebraska,GPE
1131,Nebraska,GPE
1132,Kings,GPE
1133,two,CARDINAL
1134,African,NORP
1135,Nebraska,GPE
1136,Africa,LOC
1137,Congress,ORG
1138,States,GPE
1139,States,GPE
1140,five,CARDINAL
1141,five,CARDINAL
1142,States,GPE
1143,five,CARDINAL
1144,three,CARDINAL
1145,States,GPE
1146,States,GPE
1147,thirty three thousand,CARDINAL
1148,1850,DATE
1149,thousand,CARDINAL
1150,California,GPE
1151,six or seven months,DATE
1152,Webster,PERSON
1153,two,CARDINAL
1154,Congress,ORG
1155,Utah,GPE
1156,New Mexico,GPE
1157,Nebraska,GPE
1158,Nebraska,ORG
1159,Utah,GPE
1160,New Mexico,GPE
1161,Douglas,PERSON
1162,Utah,GPE
1163,New Mexico,GPE
1164,the United States,GPE
1165,EXPRESS,ORG
1166,Utah,GPE
1167,New Mexico,GPE
1168,Congress,ORG
1169,WHOLE,ORG
1170,Washington,GPE
1171,1853,DATE
1172,Oregon,GPE
1173,Washington,GPE
1174,' 87,DATE
1175,Oregon,GPE
1176,Congress,ORG
1177,H.R.,GPE
1178,Charles Allen,PERSON
1179,Massachusetts,GPE
1180,Richard Yates,PERSON
1181,Illinois,GPE
1182,Nebraska,ORG
1183,1850,DATE
1184,Washington,GPE
1185,' 87,DATE
1186,' 87,DATE
1187,Washington,GPE
1188,Utah,GPE
1189,New Mexico,GPE
1190,Douglas,PERSON
1191,Washington,GPE
1192,Utah,GPE
1193,New Mexico,GPE
1194,Washington,GPE
1195,Utah,GPE
1196,New Mexico,GPE
1197,Nebraska,GPE
1198,Congress,ORG
1199,Washington,GPE
1200,Nebraska,ORG
1201,' 50,DATE
1202,Washington,GPE
1203,today,DATE
1204,Phillips,PERSON
1205,Napoleon,ORG
1206,Nebraska,GPE
1207,Douglas,PERSON
1208,Nebraska,GPE
1209,States,GPE
1210,Nebraska,ORG
1211,surprise--,PERSON
1212,first,ORDINAL
1213,Americans,NORP
1214,Union,ORG
1215,Clay,PERSON
1216,Webster,PERSON
1217,Missouri,GPE
1218,1850,DATE
1219,Union,ORG
1220,Clay,PERSON
1221,Webster,PERSON
1222,Clay,PERSON
1223,Missouri,GPE
1224,Clay,PERSON
1225,Webster,PERSON
1226,Lo,PERSON
1227,Gentiles,GPE
