,ent,ent_label
837,790,CARDINAL
838,74,CARDINAL
839,9.3 per cent,MONEY
840,second,ORDINAL
841,917,CARDINAL
842,85,CARDINAL
843,8.5 per cent,MONEY
844,third,ORDINAL
845,480,CARDINAL
846,48,CARDINAL
847,10 per cent,MONEY
848,fourth,ORDINAL
849,429,CARDINAL
850,37,CARDINAL
851,8.6 per cent,MONEY
852,the four months,DATE
853,Garfield,PERSON
854,390,CARDINAL
855,89,CARDINAL
856,22.7 per cent,MONEY
857,89,CARDINAL
858,the fourteen months,DATE
859,only 7.8 per cent,MONEY
860,"1,11MADISON",CARDINAL
861,less than 2.6,CARDINAL
862,"3,459",CARDINAL
863,Army,ORG
864,Navy,ORG
865,July,DATE
866,District,GPE
867,State,ORG
868,Congress,ORG
869,1,CARDINAL
870,Congress,ORG
871,Constitution,LAW
872,The closing year,DATE
873,the Giver of All Good,ORG
874,Congress,ORG
875,Executive,ORG
876,the United States,GPE
877,the Argentine Republic,GPE
878,Austria,GPE
879,Belgium,GPE
880,Brazil,GPE
881,Denmark,GPE
882,Hayti,GPE
883,Italy,GPE
884,Sweden,GPE
885,Norway,GPE
886,Central America,LOC
887,Brazil,GPE
888,the year,DATE
889,Servia,ORG
890,Roumania,GPE
891,Danubian,NORP
892,Eastern,ORG
893,Korea,GPE
894,Madagascar,GPE
895,Mexico,GPE
896,Spain,GPE
897,the Franco-American Claims Commission,ORG
898,Washington,GPE
899,the British Government,ORG
900,"July 1, 1885",DATE
901,Atlantic,LOC
902,Pacific,LOC
903,Congress,ORG
904,Congress,ORG
905,British,NORP
906,North America,LOC
907,the United States,GPE
908,the British Islands,GPE
909,British,NORP
910,Canada,GPE
911,the Clayton-Bulwer,ORG
912,Congress,ORG
913,France,GPE
914,the United States,GPE
915,France,GPE
916,Germany,GPE
917,America,GPE
918,the Imperial Government,ORG
919,the United States,GPE
920,Congress,ORG
921,Czar,PERSON
922,Moscow,GPE
923,Navy,ORG
924,the year,DATE
925,the Russian Empire,GPE
926,American,NORP
927,Cuba,GPE
928,Puerto Rico,GPE
929,the Spanish Government,ORG
930,Cuba,GPE
931,the United States,GPE
932,the Spanish Government,ORG
933,the United States,GPE
934,more than two years ago,DATE
935,the Spanish Government,ORG
936,Masonic,NORP
937,Manila,GPE
938,Spain,GPE
939,The Helvetian Confederation,ORG
940,Switzerland,GPE
941,Berlin,GPE
942,Bulgaria,GPE
943,the United States,GPE
944,Sofia,GPE
945,American,NORP
946,Bulgarian,NORP
947,The United States,GPE
948,the Ottoman Empire,GPE
949,Turkey,GPE
950,Khedive,ORG
951,Egypt,GPE
952,the United States,GPE
953,Mexico,GPE
954,1848,DATE
955,the Mexican Government,ORG
956,Mexico,GPE
957,Mexico,GPE
958,Congress,ORG
959,Senate,ORG
960,Indians,NORP
961,another year,DATE
962,United States,GPE
963,Mexican,NORP
964,the Rio Grande,LOC
965,Pacific,LOC
966,Congress,ORG
967,Mexico,GPE
968,"July 13, 1882",DATE
969,Benjamin Well,PERSON
970,American,NORP
971,Mexican Claims Commission,ORG
972,Senate,ORG
973,Executive,ORG
974,Mexico,GPE
975,Central America,LOC
976,Bolivia,GPE
977,Chile,GPE
978,Peru,GPE
979,Chile,GPE
980,Iglesias,PERSON
981,the Government of Chile,ORG
982,May,DATE
983,Chilean,NORP
984,Iglesias,PERSON
985,Iglesias,PERSON
986,Chile,GPE
987,Peru,GPE
988,Lima,GPE
989,Chileans,NORP
990,Iglesias,PERSON
991,the 13th of January,DATE
992,Lima,GPE
993,the 1st of March,DATE
994,Iglesias,PERSON
995,America,GPE
996,Europe,LOC
997,Peruvian,NORP
998,Caracas,GPE
999,Bolivar,GPE
1000,Washington,GPE
1001,Venezuelan,NORP
1002,Congress,ORG
1003,Executive,ORG
1004,Venezuela,GPE
1005,Caracas,GPE
1006,Venezuelan,NORP
1007,the Venezuelan Government,ORG
1008,1866,DATE
1009,Venezuela,GPE
1010,France,GPE
1011,French,NORP
1012,Berlin,GPE
1013,Copenhagen,ORG
1014,The Hague,GPE
1015,London,GPE
1016,Madrid,GPE
1017,Hawaii,GPE
1018,Congress,ORG
1019,last year's,DATE
1020,two,CARDINAL
1021,Hawaii,GPE
1022,Eastern,ORG
1023,the past year,DATE
1024,Persia,GPE
1025,Siam,GPE
1026,Korea,GPE
1027,the United States,GPE
1028,Korea,GPE
1029,Seoul,GPE
1030,the 19th of May,DATE
1031,the King of Tab Chosen,ORG
1032,Korea,GPE
1033,the United States,GPE
1034,Chosenese,NORP
1035,China,GPE
1036,American,NORP
1037,China,GPE
1038,China,GPE
1039,China,GPE
1040,American,NORP
1041,Chinese,NORP
1042,Chinese,NORP
1043,China,GPE
1044,China,GPE
1045,the United States,GPE
1046,Congress,ORG
1047,Japan,GPE
1048,Simonoseki,GPE
1049,Canton,GPE
1050,"300,000",MONEY
1051,Japan,GPE
1052,Tokyo,GPE
1053,Japan,GPE
1054,Western,NORP
1055,London,GPE
1056,Monrovia this Government,ORG
1057,Liberia,GPE
1058,Great Britain,GPE
1059,the Mannah River,LOC
1060,Liberia,GPE
1061,Kongo,ORG
1062,the International African Association,ORG
1063,the King of the Belgians,WORK_OF_ART
1064,the United States,GPE
1065,twenty-two,CARDINAL
1066,one,CARDINAL
1067,The United States,GPE
1068,one,CARDINAL
1069,annual,DATE
1070,Brazil,GPE
1071,the United States,GPE
1072,Turkey,GPE
1073,Eastern,ORG
1074,Hawaii,GPE
1075,Mexico,GPE
1076,Senate,ORG
1077,Spanish,NORP
1078,Cuba,GPE
1079,Puerto Rico,GPE
1080,Antilles,FAC
1081,Treasury,ORG
1082,"the fiscal year ended June 30, 1883",DATE
1083,"398,287,581.95",MONEY
1084,1,CARDINAL
1085,"398,287,581.95",CARDINAL
1086,"58,485,517",MONEY
1087,"navy-yards15,283,437.17For",DATE
1088,"132,879,444.41",MONEY
1089,Treasury,ORG
1090,"1,299,312.55",MONEY
1091,"134,178,756.96",MONEY
1092,"fund46,556.96Of",CARDINAL
1093,1881,DATE
1094,3 12,CARDINAL
1095,July,DATE
1096,"August, 1861",DATE
1097,3 1/2,CARDINAL
1098,"400,000,000",CARDINAL
1099,20th,ORDINAL
1100,"February, 1908",DATE
1101,July,DATE
1102,August,DATE
1103,50,DATE
1104,March,DATE
1105,"51,000",CARDINAL
1106,July,DATE
1107,300 million,CARDINAL
1108,"516,240,131",CARDINAL
1109,22,CARDINAL
1110,ten,CARDINAL
1111,February,DATE
1112,1899,DATE
1113,675,CARDINAL
1114,"25,902,683",CARDINAL
1115,Oregon War,EVENT
1116,"notes13,300.00Total 134,178,756.96",PRODUCT
1117,the present fiscal year,DATE
1118,"the quarter ended September 30, 1883",DATE
1119,the remaining three quarters of the year,DATE
1120,7,CARDINAL
1121,PacificRailway,ORG
1122,"etc298,696.78901,303.22From",ORG
1123,"95,966,917.03",CARDINAL
1124,"the quarter ended September 30, 1883",DATE
1125,the remaining three quarters of the year,DATE
1126,the District of Washington,GPE
1127,"67,942,090.33",CARDINAL
1128,the fiscal year,DATE
1129,"June 30, 1885",DATE
1130,that year,DATE
1131,"60,000,000",MONEY
1132,3,CARDINAL
1133,"about $ 305,000,000",MONEY
1134,4 1/2,CARDINAL
1135,"250,000,000",MONEY
1136,"$ 737,000,000 4",MONEY
1137,1891 and 1907,DATE
1138,Treasury,ORG
1139,3 per cent,MONEY
1140,at least four years,DATE
1141,4 1/2,CARDINAL
1142,4,CARDINAL
1143,Treasury,ORG
1144,many years,DATE
1145,Congress,ORG
1146,annual,DATE
1147,at least fifty,CARDINAL
1148,Congress,ORG
1149,"the act of March 3, 1883",DATE
1150,Navy,ORG
1151,Treasury,ORG
1152,"about $ 350,000,000",MONEY
1153,"Nearly $ 200,000,000",MONEY
1154,3,CARDINAL
1155,less than four years,DATE
1156,the next four years,DATE
1157,two,CARDINAL
1158,One,CARDINAL
1159,many years,DATE
1160,90 per cent,MONEY
1161,Treasury,ORG
1162,Treasury,ORG
1163,Congress,ORG
1164,126,CARDINAL
1165,"June 25, 1883",DATE
1166,one-third,CARDINAL
1167,83,CARDINAL
1168,Indian,NORP
1169,Mexico,GPE
1170,Arizona,GPE
1171,March,DATE
1172,Indians,NORP
1173,Crook,PERSON
1174,Indian,NORP
1175,West,LOC
1176,Congress,ORG
1177,Europe,LOC
