,ent,ent_label
293,Territories,GPE
294,California,GPE
295,California,GPE
296,Oregon,GPE
297,Pacific,LOC
298,Indian,NORP
299,Asia,LOC
300,a few years,DATE
301,the United States,GPE
302,Atlantic,LOC
303,the Gulf of Mexico,LOC
304,Pacific,LOC
305,two,CARDINAL
306,St. Louis and Memphis,GPE
307,Congress,ORG
308,Interior,ORG
309,the next fiscal year,DATE
310,the Bureau of Topographical Engineers,ORG
311,War,ORG
312,Congress,ORG
313,Mexico,GPE
314,Mexico,GPE
315,the Mexican War,EVENT
316,Congress,ORG
317,Army,ORG
318,Army,ORG
319,Army,ORG
320,Navy,ORG
321,the past year,DATE
322,Congress,ORG
323,Navy,ORG
324,Navy,ORG
325,Congress,ORG
326,Navy,ORG
327,United States,GPE
328,Navy,ORG
329,Congress,ORG
330,"August 14, 1848",DATE
331,California,GPE
332,Oregon,GPE
333,California,GPE
334,1845,DATE
335,four years,DATE
336,the Post-Office Department,ORG
337,New York,GPE
338,Chagres,GPE
339,Panama,GPE
340,Astoria,GPE
341,Congress,ORG
342,Congress,ORG
343,Congress,ORG
344,Treasury,ORG
345,5 cents,MONEY
346,Treasury,ORG
347,Congress,ORG
348,Treasury,ORG
349,5 cents,MONEY
350,first,ORDINAL
351,Congress,ORG
352,Great Britain,GPE
353,two,CARDINAL
354,England,GPE
355,France,GPE
356,the Post-Office Department,ORG
357,1849,DATE
358,the Seventh Census,ORG
359,State,ORG
360,the United States,GPE
361,Congress,ORG
362,Constitution,LAW
363,the United States,GPE
364,the ensuing year,DATE
365,Constitution,LAW
366,the General Government,ORG
367,Congress,ORG
368,the District of Columbia,GPE
369,Washington,GPE
370,Congress,ORG
371,first,ORDINAL
372,Constitution,LAW
373,Congress of the United States,ORG
374,Senate,ORG
375,House of Representatives,ORG
376,Executive,ORG
377,Congress,ORG
378,Congress,ORG
379,Constitution,LAW
380,Constitution,LAW
381,the United States,GPE
382,States,GPE
383,Constitution,LAW
384,one,CARDINAL
385,Constitution,LAW
386,the Union of the States,ORG
387,the Union of the States,ORG
388,American,NORP
389,more than half,CARDINAL
390,American,NORP
391,American,NORP
392,Constitution,LAW
393,Senate,ORG
394,the United States,GPE
395,Senate,ORG
396,the 17th,DATE
397,Departments,ORG
398,Executive,ORG
399,the Department of California,ORG
400,Territory,PERSON
401,Guadalupe Hidalgo,PERSON
402,Territory,PERSON
403,Congress,ORG
404,Executive,ORG
405,Congress,ORG
406,Territories,LOC
407,Thomas Butler King,PERSON
408,California,GPE
409,California,GPE
410,New Mexico,GPE
411,Departments,ORG
412,Territories,LOC
413,Territory,PERSON
414,the Constitution of the United States,LAW
415,State,ORG
416,Congress,ORG
417,State,ORG
418,Congress,ORG
419,California,GPE
420,the United States,GPE
421,republican,NORP
422,Congress,ORG
423,California,GPE
424,Territories,LOC
425,Territories,LOC
426,Congress,ORG
427,the United States,GPE
428,the Constitution every State,LAW
429,State,ORG
430,the General Government,ORG
431,the United States,GPE
432,States,GPE
433,the Constitution Congress,LAW
434,the United States,GPE
435,States,GPE
436,Territories,LOC
437,Mexico,GPE
438,States,GPE
439,Congress,ORG
440,California,GPE
441,New Mexico,GPE
442,States,GPE
443,California,GPE
444,State,ORG
445,Congress,ORG
446,State,ORG
447,California,GPE
448,Congress,ORG
449,the Constitution of the United States,LAW
450,Congress,ORG
451,California,GPE
452,State,ORG
453,Salt Lake,GPE
454,Texas,GPE
455,Territory,PERSON
456,New Mexico,GPE
457,New Mexico,GPE
458,State,ORG
459,Territory,PERSON
460,Guadalupe Hidalgo,PERSON
461,Congress,ORG
462,State,ORG
463,Constitution,LAW
464,Texas,GPE
465,Congress,ORG
466,Congress,ORG
467,Texas,GPE
468,Territory,PERSON
469,Mexico,GPE
470,Indians,NORP
471,New Mexico,GPE
472,Congress,ORG
473,California,GPE
474,State,ORG
475,State,ORG
476,State,ORG
477,American,NORP
478,State,ORG
479,American,NORP
480,the United States,GPE
481,Mexico,GPE
482,Union,ORG
483,State,ORG
484,Congress,ORG
485,State,ORG
486,California,GPE
487,New Mexico,GPE
488,Congress,ORG
489,annual,DATE
490,Union,ORG
491,Senate,ORG
492,the United States,GPE
493,Senate,ORG
494,the United States,GPE
495,Great Britain,GPE
496,Washington,GPE
497,the 19th,DATE
498,John M. Clayton,PERSON
499,State,ORG
500,the United States,GPE
501,Henry Lytton Bulwer,PERSON
502,Great Britain,GPE
503,Congress,ORG
504,December,DATE
505,Nicaragua,GPE
506,Atlantic,LOC
507,Pacific,LOC
508,Tehuantepec,GPE
509,Panama,GPE
510,Pacific,LOC
511,Treasury,ORG
512,Isthmus,GPE
513,Mexico,GPE
514,New Granada,GPE
515,one,CARDINAL
516,Central America,LOC
517,Nicaragua,GPE
518,Great Britain,GPE
519,nearly half,CARDINAL
520,Central America,LOC
521,the Mosquito King,ORG
522,Isthmus,GPE
523,the United States,GPE
524,the Central American Republics,LOC
525,Senate,ORG
526,the American Union,ORG
527,"the 10th of February, 1847",DATE
528,Senate,ORG
529,New Granada,GPE
530,Senate,ORG
531,1835,DATE
532,Polk,PERSON
533,Jackson,PERSON
534,Central America,LOC
535,New Granada,GPE
536,Atlantic,LOC
537,Pacific,LOC
538,North and South America,GPE
539,American,NORP
540,State,ORG
541,British,NORP
542,first,ORDINAL
543,the United States,GPE
544,"the 10th of February, 1847",DATE
545,New Granada,GPE
546,the Panama Railroad,FAC
547,the United States,GPE
548,first,ORDINAL
549,Great Britain,GPE
550,France,GPE
551,Isthmus,GPE
552,two,CARDINAL
553,Senate,ORG
554,Nicaragua,GPE
555,the 3d day of September,DATE
556,Senate,ORG
557,France,GPE
558,Russia,GPE
