,ent,ent_label
106,"Tuesday, April 30",DATE
107,the hour of 9 o'clock in the morning,TIME
108,the United States of America,GPE
109,Washington,GPE
110,this 4th day of April,DATE
111,one hundred and thirteenth,CARDINAL
112,BENJ,ORG
113,JAMES G. BLAINE,PERSON
114,State,ORG
115,Johnstown,GPE
116,Pennsylvania,GPE
117,the Susquehanna River,LOC
118,early this morning,TIME
119,Jacksonville,GPE
120,"2,000",MONEY
121,Johnstown,GPE
122,two,CARDINAL
123,Pennsylvania,GPE
124,Williamsport,ORG
125,the Susquehanna River,LOC
126,thousands,CARDINAL
127,Williamsport,ORG
128,secondly,ORDINAL
129,the summer season,DATE
130,Washington,GPE
131,first,ORDINAL
132,Washington,GPE
133,Saturday,DATE
134,first,ORDINAL
135,Johnstown,GPE
136,Senate,ORG
137,House of Representatives,ORG
138,annual,DATE
139,Congress,ORG
140,the year,DATE
141,a century,DATE
142,the first year of the second century,DATE
143,States,GPE
144,North and South America,GPE
145,States,GPE
146,Congress,ORG
147,America,GPE
148,American,NORP
149,Christian,NORP
150,Congress,ORG
151,"July 9, 1888",DATE
152,twenty-six,CARDINAL
153,Congress,ORG
154,two,CARDINAL
155,thirty three,CARDINAL
156,Bolivia,GPE
157,Ecuador,GPE
158,Honduras,GPE
159,American,NORP
160,the Western Hemisphere,LOC
161,one,CARDINAL
162,Washington,GPE
163,The United States,GPE
164,Republics,GPE
165,Paraguay,ORG
166,Uruguay,GPE
167,Bolivia,GPE
168,American,NORP
169,Congress,ORG
170,American,NORP
171,Hawaii,GPE
172,China,GPE
173,Chinese,NORP
174,Congress,ORG
175,Congress,ORG
176,two,CARDINAL
177,China,GPE
178,the Samoan Islands,GPE
179,the summer of 1887,DATE
180,the United States,GPE
181,Germany,GPE
182,Great Britain,GPE
183,4th,ORDINAL
184,German,NORP
185,Berlin,GPE
186,Congress,ORG
187,February,DATE
188,Senate,ORG
189,Berlin,GPE
190,several weeks,DATE
191,Senate,ORG
192,Samoa,ORG
193,the past few years,DATE
194,Great Britain,GPE
195,the United States,GPE
196,the Dominion of Canada,ORG
197,two,CARDINAL
198,the United States,GPE
199,Canada,GPE
200,years ago,DATE
201,Great Britain,GPE
202,two,CARDINAL
203,Senate,ORG
204,Cuba,GPE
205,Puerto Rico,GPE
206,the United States,GPE
207,West India,LOC
208,the United States,GPE
209,Spain,GPE
210,American,NORP
211,Peru,GPE
212,Peru,GPE
213,American,NORP
214,Portugal,GPE
215,Africa,LOC
216,Portugal,GPE
217,American,NORP
218,the Portuguese Government,ORG
219,Congress,ORG
220,two,CARDINAL
221,Nicaragua,GPE
222,Costa Rica,GPE
223,the San Juan River,LOC
224,Costa Rican,NORP
225,two,CARDINAL
226,the French Republic,GPE
227,Paris,GPE
228,the past summer,DATE
229,Congress,ORG
230,season,DATE
231,Belgium,GPE
232,Brussels,GPE
233,the 16th of November,DATE
234,Africa,LOC
235,Germany,GPE
236,Empire,NORP
237,Germans,NORP
238,the Republic of Hayti,GPE
239,the United States,GPE
240,the Republic of Venezuela,GPE
241,Great Britain,GPE
242,Venezuela,GPE
243,the Empire of Japan,GPE
244,Korea,GPE
245,the Persian Government,ORG
246,Americans,NORP
247,Persian,NORP
248,the United States,GPE
249,Turkey,GPE
250,France,GPE
251,Italy,GPE
252,Russia,GPE
253,Turkey,GPE
254,Switzerland,GPE
255,European,NORP
256,Brazil,GPE
257,republican,NORP
258,the United States,GPE
259,Rio de Janeiro,GPE
260,the Provisional Government,ORG
261,Brazilian,NORP
262,the Provisional Government,ORG
263,Brazil,GPE
264,Brazil,GPE
265,the last summer,DATE
266,Treasury,ORG
267,"the fiscal year ending June 30, 1889",DATE
268,Congress,ORG
269,the year,DATE
270,"387,050,058.84",MONEY
271,832,CARDINAL
272,José,LANGUAGE
273,"281,996,615.60",MONEY
274,"329,579,929.25",MONEY
275,"57,470,129.59",MONEY
276,the current fiscal year,DATE
277,"385,000,000",MONEY
278,"293,000,000",MONEY
279,"43,678,883.01",MONEY
280,the fiscal year,DATE
281,"90,456,172.35",MONEY
282,the first quarter,DATE
283,"37,838,937.77",MONEY
284,"the fiscal year ending June 30, 1891",DATE
285,the Treasury Department,ORG
286,"385,000,000",MONEY
287,"341,430,477.70",MONEY
288,that year,DATE
289,"43,569,522.30",MONEY
290,Congress,ORG
291,Treasury,ORG
292,Treasury,ORG
293,Treasury,ORG
294,Congress,ORG
295,Congress,ORG
296,Treasury,ORG
297,Treasury,ORG
298,each year,DATE
299,1878,DATE
300,"114,109,729",MONEY
301,"37,799,229",MONEY
302,the last year,DATE
303,the Comptroller of the Currency,ORG
304,"March 1, 1878",DATE
305,"805,793,807",MONEY
306,"October 1, 1889",DATE
307,"1,405,018,000",MONEY
308,"293,417,552",MONEY
309,"57,554,100",MONEY
310,"72,311,249",MONEY
311,"276,619,715",MONEY
312,"14,073,787",MONEY
313,United States,GPE
314,"713,976,403",MONEY
315,"114,109,729",MONEY
316,"642,481",MONEY
317,"599,224,193",MONEY
318,about $ 5,MONEY
319,"November 1, 1889",DATE
320,"343,638,001",MONEY
321,"283,539,521",MONEY
322,Treasury,ORG
323,"60,098,480",MONEY
324,"277,319,944",MONEY
325,"6,219,577",MONEY
326,Treasury,ORG
327,"2,000,000",MONEY
328,each month,DATE
329,412 1/2,CARDINAL
330,Department,ORG
331,monthly,DATE
332,"4,000,000",MONEY
333,"February 28, 187MADISON",DATE
334,1.204,MONEY
335,93 cents,MONEY
336,91.2 cents,MONEY
337,70.6 cents,MONEY
338,the last few months,DATE
339,the 1st day of November,DATE
340,72 cents,MONEY
341,Treasury,ORG
342,two,CARDINAL
343,Treasury,ORG
344,Congress,ORG
345,Chinese,NORP
346,Victoria,GPE
347,Treasury,ORG
348,Dominion,ORG
349,50,MONEY
350,Chinaman,PERSON
351,Dominion,ORG
352,second,ORDINAL
353,the 21st day of March,DATE
354,the United States,GPE
355,Congress,ORG
356,Congress,ORG
357,some years,DATE
358,one year ago,DATE
359,second,ORDINAL
360,War,EVENT
361,the National Guard,ORG
362,each year,DATE
363,Army,ORG
364,Congress,ORG
365,David S. Terry,PERSON
366,Justice Field,ORG
367,the Supreme Court of,ORG
368,the United States,GPE
369,"Lathtop, Cal",ORG
370,August,DATE
371,United States,GPE
372,Justice Field,ORG
373,Terry,PERSON
374,Congress,ORG
375,United States,GPE
376,State,ORG
377,the United States,GPE
378,the United States,GPE
379,the Supreme Court,ORG
380,every year,DATE
381,"5,000",MONEY
382,Congress,ORG
383,Congress,ORG
384,the Department for,ORG
385,the last fiscal year,DATE
386,daily,DATE
387,every hour,TIME
388,one day,DATE
389,New York,GPE
390,San Francisco,GPE
391,Navy,ORG
392,Congress,ORG
393,first,ORDINAL
394,Navy,ORG
395,Dolphin,ORG
396,first,ORDINAL
397,Navy,ORG
398,4th,ORDINAL
399,37,CARDINAL
400,4,CARDINAL
401,4,CARDINAL
402,Twenty-six,CARDINAL
403,5,CARDINAL
404,One,CARDINAL
405,two,CARDINAL
406,two,CARDINAL
407,8,CARDINAL
408,3,CARDINAL
409,5,CARDINAL
410,three,CARDINAL
411,the Samoan Islands,FAC
412,Apia,GPE
413,March,DATE
414,4,CARDINAL
415,47,CARDINAL
416,two,CARDINAL
417,Trenton,GPE
418,Vandalia,GPE
419,third,ORDINAL
420,Nipsic,ORG
421,Three,CARDINAL
422,German,NORP
423,the American Navy,ORG
424,Apia,GPE
425,Interior,ORG
426,Indian,NORP
427,Indians,NORP
428,Indian,NORP
429,Indian,NORP
430,first,ORDINAL
431,Indians,NORP
432,States,GPE
433,Territories,GPE
434,Indians,NORP
435,Congress,ORG
436,two,CARDINAL
437,the Sioux Indians,LOC
438,Dakota,ORG
439,the United States,GPE
440,the same day March 2,DATE
441,one,CARDINAL
442,Indians,NORP
443,Indian,NORP
444,three,CARDINAL
445,Indians,NORP
446,Congress,ORG
447,the 16th day of April,DATE
448,Charles Foster,PERSON
449,Ohio,GPE
450,William Warner,PERSON
451,Missouri,GPE
452,Major-General,ORG
453,George Crook,PERSON
454,the United States Army,GPE
455,first,ORDINAL
456,Indians,NORP
457,first,ORDINAL
458,Congress,ORG
459,Congress,ORG
460,the United States,GPE
461,"about 9,000,000 acres",QUANTITY
462,14,CARDINAL
463,Indian,NORP
464,the Cherokee Indians,PRODUCT
465,Indians,NORP
466,the ninety-sixth,DATE
467,the United States,GPE
468,Lucius Fairchild,PERSON
469,Wisconsin,GPE
470,John F. Hartranft,PERSON
471,Pennsylvania,GPE
472,Alfred M. Wilson,PERSON
473,Arkansas,GPE
474,June 29,DATE
475,first,ORDINAL
476,Cherokees,ORG
477,Tahlequah July 29,EVENT
478,John F. Hartranft,PERSON
479,Pennsylvania,GPE
480,Warren G. Sayre,PERSON
481,Indiana,GPE
482,second,ORDINAL
483,Cherokees,ORG
484,Cherokees,ORG
485,Cherokee Outlet,PRODUCT
486,Indians,NORP
487,The United States,GPE
488,the United States,GPE
489,Cherokee,PRODUCT
490,the United States,GPE
491,Muscogee,GPE
492,Indians,NORP
493,"the 19th day of January, 1889",DATE
494,the United States,GPE
495,"about 3,500,000 acres",QUANTITY
496,12,CARDINAL
497,Indian,NORP
498,"March 2, 1889",DATE
499,the United States,GPE
500,Seminole,NORP
501,first,ORDINAL
502,the United States,GPE
503,"about 5,500,000 acres",QUANTITY
504,"3,500,000 acres",QUANTITY
505,1866,DATE
506,the United States,GPE
507,Indian,NORP
508,"1,887,796 acres",QUANTITY
509,Indian,NORP
510,Congress,ORG
511,Muscogee,GPE
512,the United States,GPE
513,States,GPE
514,the United States,GPE
515,several thousand,CARDINAL
516,the Indian Territory,ORG
517,the 23d day of March,DATE
518,the 22d day,DATE
519,12 o'clock noon,TIME
520,Two,CARDINAL
521,Territory,PERSON
522,Territory,ORG
523,"about 60,000",CARDINAL
524,Guthrie,PERSON
525,"almost 8,000",CARDINAL
526,Eleven,CARDINAL
527,nine,CARDINAL
528,three,CARDINAL
529,five,CARDINAL
530,Oklahoma City,GPE
531,"about 5,000",CARDINAL
532,Guthrie,PERSON
533,"100 to 1,000",CARDINAL
534,Territory,PERSON
535,Merritt,PERSON
536,the Department of the Missouri,ORG
537,the United States,GPE
538,first,ORDINAL
539,Indian,NORP
540,Indian,NORP
541,one,CARDINAL
542,Guthrie,PERSON
543,Congress,ORG
544,American,NORP
545,Oklahoma,GPE
546,Alaska,GPE
547,Territory,PERSON
548,Alaska,GPE
549,Alaska,GPE
550,Indian,NORP
551,Alaska,GPE
552,the General Government,ORG
553,Treasury,ORG
554,Alaska,GPE
555,Administration,ORG
556,West,LOC
557,Northwest,ORG
558,two,CARDINAL
559,the Territories of New Mexico,LOC
560,Arizona,GPE
561,Territories,GPE
562,Mexican,NORP
563,the United States,GPE
564,the Civil War,EVENT
565,Two,CARDINAL
566,three,CARDINAL
567,third,ORDINAL
568,three full years,DATE
569,fourth year,DATE
570,Congress,ORG
571,the Civil War,EVENT
572,the Union Army,ORG
573,Navy,ORG
574,Interior,ORG
575,the War Department,ORG
576,the Pension Office,ORG
577,four,CARDINAL
578,States -South Dakota,ORG
579,North Dakota,GPE
580,Montana,GPE
581,Washington,GPE
582,Constitution,LAW
583,the same month,DATE
584,States,GPE
585,eighth,ORDINAL
586,"February 22, 1889",DATE
587,Territories,GPE
588,republican,NORP
589,the Constitution of the United States,LAW
590,Congress,ORG
591,States,GPE
592,North Dakota,GPE
593,South Dakota,GPE
594,"Saturday, November 2",DATE
595,Montana,GPE
596,"Friday, November 8",DATE
597,Washington,GPE
598,"Monday, November 11",DATE
599,States,GPE
600,States,GPE
601,Washington,GPE
602,twelfth,ORDINAL
603,Montana,GPE
604,third,ORDINAL
605,forty-two,CARDINAL
606,States,GPE
607,American,NORP
608,the Interstate Commerce Commission,ORG
609,Congressional,NORP
610,"nearly 10,000",CARDINAL
611,Commission,ORG
612,State,ORG
613,Washington,GPE
614,March,DATE
615,the Interstate Commerce Commission,ORG
616,"the year ending June 30, 1888",DATE
617,"over 2,000",CARDINAL
618,"more than 20,000",CARDINAL
619,Congress,ORG
620,Time,ORG
621,American,NORP
622,an Executive Department,ORG
623,the Department of Agriculture,ORG
624,February 9,DATE
625,Congress,ORG
626,annual,DATE
627,Department,ORG
628,the War Department,ORG
629,the Department of Agriculture,ORG
630,the Weather Bureau,ORG
631,the Signal Corps,ORG
632,first,ORDINAL
633,the District of Columbia,GPE
634,Congress,ORG
635,States,GPE
636,District,GPE
637,the District of Columbia,GPE
638,"the year ending June 30, 1890",DATE
639,the 17th day of,DATE
640,Rudolph Hering,PERSON
641,New York,GPE
642,Samuel M. Gray,PERSON
643,Rhode Island,GPE
644,Frederick P. Stearns,PERSON
645,Massachusetts,GPE
646,three,CARDINAL
647,the District of Columbia,GPE
648,Congress,ORG
649,Congress,ORG
650,four,CARDINAL
651,America,GPE
652,some one,CARDINAL
653,Congress,ORG
654,the General Government,ORG
655,the 4th of March,DATE
656,the Civil Service Commission,ORG
657,the 7th day of May,DATE
658,Commissioners,ORG
659,Congressional,NORP
660,one,CARDINAL
661,"the 4th day of January, 1889",DATE
662,March 15,DATE
663,the Railway Mail Service,ORG
664,State,ORG
665,the 11th day of March,DATE
666,Lyman,PERSON
667,Commission,ORG
668,May 1,DATE
669,States,GPE
670,the Railway Mail Service,ORG
671,Commission,ORG
672,Constitution,LAW
673,Executive,ORG
674,the Executive Departments,ORG
675,Department,ORG
676,the Official Register,ORG
677,the General Government,ORG
678,States,GPE
679,Congress,ORG
680,Treasury,ORG
681,South,LOC
682,States,GPE
683,States,GPE
684,the General Government,ORG
685,States,GPE
686,one,CARDINAL
687,Congress,ORG
688,one,CARDINAL
689,annual,DATE
690,the first year's,DATE
691,Regular Army,ORG
692,Union,ORG
693,Congress,ORG
694,Constitution,LAW
695,the United States,GPE
696,Executive,ORG
697,Congress,ORG
698,the House of Representatives,ORG
699,the General Government,ORG
700,the Federal Government,ORG
701,Congress,ORG
702,England,GPE
703,France,GPE
704,Germany,GPE
705,Spain,GPE
706,Italy,GPE
707,American,NORP
708,Liverpool,GPE
709,New York,GPE
710,South American,NORP
711,South American States,NORP
712,American,NORP
713,Washington,GPE
714,first,ORDINAL
715,American,NORP
716,Central and South America,LOC
717,China,GPE
718,Japan,GPE
719,American,NORP
720,the American States,GPE
721,American,NORP
722,England,GPE
723,American,NORP
724,American,NORP
725,States,GPE
726,Congress,ORG
727,Senate,ORG
728,House of Representatives,ORG
729,annual,DATE
730,Congress,ORG
731,the year,DATE
732,a century,DATE
733,the first year of the second century,DATE
734,States,GPE
735,North and South America,GPE
736,States,GPE
737,Congress,ORG
738,America,GPE
739,American,NORP
740,Christian,NORP
741,Congress,ORG
742,"July 9, 1888",DATE
743,twenty-six,CARDINAL
744,Congress,ORG
745,two,CARDINAL
746,thirty three,CARDINAL
747,Bolivia,GPE
748,Ecuador,GPE
749,Honduras,GPE
750,American,NORP
751,the Western Hemisphere,LOC
752,one,CARDINAL
753,Washington,GPE
754,The United States,GPE
755,Republics,GPE
756,Paraguay,ORG
757,Uruguay,GPE
758,Bolivia,GPE
759,American,NORP
760,Congress,ORG
761,American,NORP
762,Hawaii,GPE
763,China,GPE
764,Chinese,NORP
765,Congress,ORG
766,Congress,ORG
767,two,CARDINAL
768,China,GPE
769,the Samoan Islands,GPE
770,the summer of 1887,DATE
771,the United States,GPE
772,Germany,GPE
773,Great Britain,GPE
774,4th,ORDINAL
775,German,NORP
776,Berlin,GPE
777,Congress,ORG
778,February,DATE
779,Senate,ORG
780,Berlin,GPE
781,several weeks,DATE
782,Senate,ORG
783,Samoa,ORG
784,the past few years,DATE
785,Great Britain,GPE
786,the United States,GPE
787,the Dominion of Canada,ORG
788,two,CARDINAL
789,the United States,GPE
790,Canada,GPE
791,years ago,DATE
792,Great Britain,GPE
793,two,CARDINAL
794,Senate,ORG
795,Cuba,GPE
796,Puerto Rico,GPE
797,the United States,GPE
798,West India,LOC
799,the United States,GPE
800,Spain,GPE
801,American,NORP
802,Peru,GPE
803,Peru,GPE
804,American,NORP
805,Portugal,GPE
806,Africa,LOC
807,Portugal,GPE
808,American,NORP
809,the Portuguese Government,ORG
810,Congress,ORG
811,two,CARDINAL
812,Nicaragua,GPE
813,Costa Rica,GPE
814,the San Juan River,LOC
815,Costa Rican,NORP
816,two,CARDINAL
817,the French Republic,GPE
818,Paris,GPE
819,the past summer,DATE
820,Congress,ORG
821,season,DATE
822,Belgium,GPE
823,Brussels,GPE
824,the 16th of November,DATE
825,Africa,LOC
826,Germany,GPE
827,Empire,NORP
828,Germans,NORP
829,the Republic of Hayti,GPE
830,the United States,GPE
831,the Republic of Venezuela,GPE
832,Great Britain,GPE
833,Venezuela,GPE
834,the Empire of Japan,GPE
835,Korea,GPE
836,the Persian Government,ORG
837,Americans,NORP
838,Persian,NORP
839,the United States,GPE
840,Turkey,GPE
841,France,GPE
842,Italy,GPE
843,Russia,GPE
844,Turkey,GPE
845,Switzerland,GPE
846,European,NORP
847,Brazil,GPE
848,republican,NORP
849,the United States,GPE
850,Rio de Janeiro,GPE
851,the Provisional Government,ORG
852,Brazilian,NORP
853,the Provisional Government,ORG
854,Brazil,GPE
855,Brazil,GPE
856,the last summer,DATE
857,Treasury,ORG
858,"the fiscal year ending June 30, 1889",DATE
859,Congress,ORG
860,the year,DATE
861,"387,050,058.84",MONEY
862,223,MONEY
863,832,CARDINAL
864,741.69,CARDINAL
865,"32,335,803.23",CARDINAL
866,"281,996,615.60",MONEY
867,"329,579,929.25",MONEY
868,"57,470,129.59",MONEY
869,the current fiscal year,DATE
870,"385,000,000",MONEY
871,"293,000,000",MONEY
872,"43,678,883.01",MONEY
873,the fiscal year,DATE
874,"90,456,172.35",MONEY
875,the first quarter,DATE
876,"37,838,937.77",MONEY
877,"the fiscal year ending June 30, 1891",DATE
878,the Treasury Department,ORG
879,"385,000,000",MONEY
880,"341,430,477.70",MONEY
881,that year,DATE
882,"43,569,522.30",MONEY
883,Congress,ORG
884,Treasury,ORG
885,Treasury,ORG
886,Treasury,ORG
887,Congress,ORG
888,Congress,ORG
889,Treasury,ORG
890,Treasury,ORG
891,each year,DATE
892,1878,DATE
893,"114,109,729",MONEY
894,"37,799,229",MONEY
895,the last year,DATE
896,the Comptroller of the Currency,ORG
897,"March 1, 1878",DATE
898,"805,793,807",MONEY
899,"October 1, 1889",DATE
900,"1,405,018,000",MONEY
901,"293,417,552",MONEY
902,"57,554,100",MONEY
903,"72,311,249",MONEY
904,"276,619,715",MONEY
905,"14,073,787",MONEY
906,United States,GPE
907,"713,976,403",MONEY
908,"114,109,729",MONEY
909,"642,481",MONEY
910,"599,224,193",MONEY
911,about $ 5,MONEY
912,"November 1, 1889",DATE
913,"343,638,001",MONEY
914,"283,539,521",MONEY
915,Treasury,ORG
916,"60,098,480",MONEY
917,"277,319,944",MONEY
918,"6,219,577",MONEY
919,Treasury,ORG
920,"2,000,000",MONEY
921,each month,DATE
922,412 1/2,CARDINAL
923,Department,ORG
924,monthly,DATE
925,"4,000,000",MONEY
926,"February 28, 187MADISON",DATE
927,1.204,MONEY
928,93 cents,MONEY
929,91.2 cents,MONEY
930,70.6 cents,MONEY
931,the last few months,DATE
932,the 1st day of November,DATE
933,72 cents,MONEY
934,Treasury,ORG
935,two,CARDINAL
936,Treasury,ORG
937,Congress,ORG
938,Chinese,NORP
939,Victoria,GPE
940,Treasury,ORG
941,Dominion,ORG
942,50,MONEY
943,Chinaman,PERSON
944,Dominion,ORG
945,second,ORDINAL
946,the 21st day of March,DATE
947,the United States,GPE
948,Congress,ORG
949,Congress,ORG
950,some years,DATE
951,one year ago,DATE
952,second,ORDINAL
953,War,EVENT
954,the National Guard,ORG
955,each year,DATE
956,Army,ORG
957,Congress,ORG
958,David S. Terry,PERSON
959,Justice Field,ORG
960,the Supreme Court of,ORG
961,the United States,GPE
962,"Lathtop, Cal",ORG
963,August,DATE
964,United States,GPE
965,Justice Field,ORG
966,Terry,PERSON
967,Congress,ORG
968,United States,GPE
969,State,ORG
970,the United States,GPE
971,the United States,GPE
972,the Supreme Court,ORG
973,every year,DATE
974,"5,000",MONEY
975,Congress,ORG
976,Congress,ORG
977,the Department for,ORG
978,the last fiscal year,DATE
979,daily,DATE
980,every hour,TIME
981,one day,DATE
982,New York,GPE
983,San Francisco,GPE
984,Navy,ORG
985,Congress,ORG
986,first,ORDINAL
987,Navy,ORG
988,Dolphin,ORG
989,first,ORDINAL
990,Navy,ORG
991,4th,ORDINAL
992,37,CARDINAL
993,4,CARDINAL
994,4,CARDINAL
995,Twenty-six,CARDINAL
996,5,CARDINAL
997,One,CARDINAL
998,two,CARDINAL
999,two,CARDINAL
1000,8,CARDINAL
1001,3,CARDINAL
1002,5,CARDINAL
1003,three,CARDINAL
1004,the Samoan Islands,FAC
1005,Apia,GPE
1006,March,DATE
1007,4,CARDINAL
1008,47,CARDINAL
1009,two,CARDINAL
1010,Trenton,GPE
1011,Vandalia,GPE
1012,third,ORDINAL
1013,Nipsic,ORG
1014,Three,CARDINAL
1015,German,NORP
1016,the American Navy,ORG
1017,Apia,GPE
1018,Interior,ORG
1019,Indian,NORP
1020,Indians,NORP
1021,Indian,NORP
1022,Indian,NORP
1023,first,ORDINAL
1024,Indians,NORP
1025,States,GPE
1026,Territories,GPE
1027,Indians,NORP
1028,Congress,ORG
1029,two,CARDINAL
1030,the Sioux Indians,LOC
1031,Dakota,ORG
1032,the United States,GPE
1033,the same day March 2,DATE
1034,one,CARDINAL
1035,Indians,NORP
1036,Indian,NORP
1037,three,CARDINAL
1038,Indians,NORP
1039,Congress,ORG
1040,the 16th day of April,DATE
1041,Charles Foster,PERSON
1042,Ohio,GPE
1043,William Warner,PERSON
1044,Missouri,GPE
1045,Major-General,ORG
1046,George Crook,PERSON
1047,the United States Army,GPE
1048,first,ORDINAL
1049,Indians,NORP
1050,first,ORDINAL
1051,Congress,ORG
1052,Congress,ORG
1053,the United States,GPE
1054,"about 9,000,000 acres",QUANTITY
1055,14,CARDINAL
1056,Indian,NORP
1057,the Cherokee Indians,PRODUCT
1058,Indians,NORP
1059,the ninety-sixth,DATE
1060,the United States,GPE
1061,Lucius Fairchild,PERSON
1062,Wisconsin,GPE
1063,John F. Hartranft,PERSON
1064,Pennsylvania,GPE
1065,Alfred M. Wilson,PERSON
1066,Arkansas,GPE
1067,June 29,DATE
1068,first,ORDINAL
1069,Cherokees,ORG
1070,Tahlequah July 29,EVENT
1071,John F. Hartranft,PERSON
1072,Pennsylvania,GPE
1073,Warren G. Sayre,PERSON
1074,Indiana,GPE
1075,second,ORDINAL
1076,Cherokees,ORG
1077,Cherokees,ORG
1078,Cherokee Outlet,PRODUCT
1079,Indians,NORP
1080,The United States,GPE
1081,the United States,GPE
1082,Cherokee,PRODUCT
1083,the United States,GPE
1084,Muscogee,GPE
1085,Indians,NORP
1086,"the 19th day of January, 1889",DATE
1087,the United States,GPE
1088,"about 3,500,000 acres",QUANTITY
1089,12,CARDINAL
1090,Indian,NORP
1091,"March 2, 1889",DATE
1092,the United States,GPE
1093,Seminole,NORP
1094,first,ORDINAL
1095,the United States,GPE
1096,"about 5,500,000 acres",QUANTITY
1097,"3,500,000 acres",QUANTITY
1098,1866,DATE
1099,the United States,GPE
1100,Indian,NORP
1101,"1,887,796 acres",QUANTITY
1102,Indian,NORP
1103,Congress,ORG
1104,Muscogee,GPE
1105,the United States,GPE
1106,States,GPE
1107,the United States,GPE
1108,several thousand,CARDINAL
1109,the Indian Territory,ORG
1110,the 23d day of March,DATE
1111,the 22d day,DATE
1112,12 o'clock noon,TIME
1113,Two,CARDINAL
1114,Territory,PERSON
1115,Territory,ORG
1116,"about 60,000",CARDINAL
1117,Guthrie,PERSON
1118,"almost 8,000",CARDINAL
1119,Eleven,CARDINAL
1120,nine,CARDINAL
1121,three,CARDINAL
1122,five,CARDINAL
1123,Oklahoma City,GPE
1124,"about 5,000",CARDINAL
1125,Guthrie,PERSON
1126,"100 to 1,000",CARDINAL
1127,Territory,PERSON
1128,Merritt,PERSON
1129,the Department of the Missouri,ORG
1130,the United States,GPE
1131,first,ORDINAL
1132,Indian,NORP
1133,Indian,NORP
1134,one,CARDINAL
1135,Guthrie,PERSON
1136,Congress,ORG
1137,American,NORP
1138,Oklahoma,GPE
1139,Alaska,GPE
1140,Territory,PERSON
1141,Alaska,GPE
1142,Alaska,GPE
1143,Indian,NORP
1144,Alaska,GPE
1145,the General Government,ORG
1146,Treasury,ORG
1147,Alaska,GPE
1148,Administration,ORG
1149,West,LOC
1150,Northwest,ORG
1151,two,CARDINAL
1152,the Territories of New Mexico,LOC
1153,Arizona,GPE
1154,Territories,GPE
1155,Mexican,NORP
1156,the United States,GPE
1157,the Civil War,EVENT
1158,Two,CARDINAL
1159,three,CARDINAL
1160,third,ORDINAL
1161,three full years,DATE
1162,fourth year,DATE
1163,Congress,ORG
1164,the Civil War,EVENT
1165,the Union Army,ORG
1166,Navy,ORG
1167,Interior,ORG
1168,the War Department,ORG
1169,the Pension Office,ORG
1170,four,CARDINAL
1171,States -South Dakota,ORG
1172,North Dakota,GPE
1173,Montana,GPE
1174,Washington,GPE
1175,Constitution,LAW
1176,the same month,DATE
1177,States,GPE
1178,eighth,ORDINAL
1179,"February 22, 1889",DATE
1180,Territories,GPE
1181,republican,NORP
1182,the Constitution of the United States,LAW
1183,Congress,ORG
1184,States,GPE
1185,North Dakota,GPE
1186,South Dakota,GPE
1187,"Saturday, November 2",DATE
1188,Montana,GPE
