,ent,ent_label
316,the last quarter,DATE
317,that year,DATE
318,between eleven and twelve millions of dollars,CARDINAL
319,the same year,DATE
320,about three millions one hundred thousand dollars,CARDINAL
321,the preceding year,DATE
322,more than eight millions and a half of dollars,QUANTITY
323,nearly six millions of dollars,CARDINAL
324,eight hundred and eighty thousand,CARDINAL
325,first,ORDINAL
326,British,NORP
327,"January 8th, 1802",DATE
328,two millions,CARDINAL
329,Congress,ORG
330,New Orleans,GPE
331,Louisiana,GPE
332,nearly thirteen millions of dollars,CARDINAL
333,fifteen years,DATE
334,annual,DATE
335,Congress,ORG
336,Congress,ORG
337,fifty thousand dollars,MONEY
338,Congress,ORG
339,Mississippi,GPE
340,a million and a half of dollars,CARDINAL
341,Europe,LOC
342,Americans,NORP
343,Congress,ORG
344,Europe,LOC
345,Europe,LOC
346,first,ORDINAL
347,Council,ORG
348,September,DATE
349,Tombigbee,PRODUCT
350,Mississippi,LOC
351,Mississippi,GPE
352,New Orleans,GPE
353,that quarter,DATE
354,English,LANGUAGE
355,English,LANGUAGE
356,yesterday,DATE
357,the last year,DATE
358,War,EVENT
359,Savannah,GPE
360,Augusta,GPE
361,Council,ORG
362,Senate,ORG
363,House of Representatives,ORG
364,the United States,GPE
365,Europe,LOC
366,American,NORP
367,the United States,GPE
368,Mobile,GPE
369,Spain,GPE
370,that quarter,DATE
371,Spain,GPE
372,two,CARDINAL
373,1802,DATE
374,Louisana,PERSON
375,Paris,GPE
376,"April 30, 1803",DATE
377,France,GPE
378,Europe,LOC
379,Mediterranean,LOC
380,the present year,DATE
381,Tripoli,GPE
382,The Bey of Tunis,WORK_OF_ART
383,Louisana,ORG
384,the 1st,DATE
385,Louisana,GPE
386,five,CARDINAL
387,Indiana,GPE
388,Indian,NORP
389,Mississippi,LOC
390,Delawares,FAC
391,Wabash,GPE
392,Ohio,GPE
393,Vincennes,ORG
394,300 miles,QUANTITY
395,Ohio,GPE
396,half,CARDINAL
397,Indian,NORP
398,Kaskaskias,ORG
399,Ohio,GPE
400,Lake Erie,LOC
401,Mississippi,LOC
402,Delawares,ORG
403,Houses,ORG
404,Congress,ORG
405,"February 28, 1803",DATE
406,Congress,ORG
407,year,DATE
408,the last year,DATE
409,Eleven millions and a half of dollars,CARDINAL
410,the year ending the 30th of September,DATE
411,the year,DATE
412,"3,600,000",MONEY
413,the two preceding years,DATE
414,twelve millions,CARDINAL
415,the last year,DATE
416,year,DATE
417,Treasury,ORG
418,the year,DATE
419,three millions and a half,CARDINAL
420,British,NORP
421,French,NORP
422,American,NORP
423,the United States,GPE
424,the year,DATE
425,the year,DATE
426,Louisiana,GPE
427,Mississippi,GPE
428,first,ORDINAL
429,first,ORDINAL
430,States,GPE
431,State,ORG
432,years,DATE
433,years,DATE
434,Senate,ORG
435,House of Representatives,ORG
436,the United States,GPE
437,Europe,LOC
438,Houses of Congress,ORG
439,first,ORDINAL
440,two,CARDINAL
441,State,ORG
442,Congress,ORG
443,States,GPE
444,Congress,ORG
445,the Gulf Stream,LOC
446,Spain,GPE
447,Mobile,GPE
448,Louisana,ORG
449,the Territories of Orleans,LOC
450,Mississippi,GPE
451,Spain,GPE
452,Legislature,ORG
453,first,ORDINAL
454,the next season,DATE
455,"300,000",CARDINAL
456,between the ages of 18 and 26 years,DATE
457,Congress,ORG
458,74,CARDINAL
459,Legislature,ORG
460,Tripoli,GPE
461,State,ORG
462,Eaton,GPE
463,Derne,NORP
464,Tripoli,GPE
465,last year,DATE
466,Mediterranean,LOC
467,Tunis,NORP
468,more than two-thirds,CARDINAL
469,two-thirds,CARDINAL
470,Congress,ORG
471,Indian,NORP
472,Northern,LOC
473,the Connecticut Reserve,ORG
474,Indian,NORP
475,Ohio,GPE
476,The Chickasaws and Cherokees,ORG
477,two,CARDINAL
478,Tennessee,GPE
479,Creeks,ORG
480,Olcofauhatche,ORG
481,three,CARDINAL
482,second,ORDINAL
483,Piankeshaws,ORG
484,Ohio,GPE
485,Creeks,GPE
486,the State of Georgia,GPE
487,Congress,ORG
488,Indians,NORP
489,Missouri,GPE
490,Mississippi,LOC
491,Treasury,ORG
492,the year ending on the 30th day of September,DATE
493,"13,000,000",CARDINAL
494,Treasury,ORG
495,the beginning of the year,DATE
496,nearly two millions,CARDINAL
497,British,NORP
498,four millions,CARDINAL
499,four millions,CARDINAL
500,three years and a half,DATE
501,nearly eighteen millions,CARDINAL
502,Congress,ORG
503,"November 10, 1803",DATE
504,"1,750,000",MONEY
505,France,GPE
506,four millions and a half,CARDINAL
507,Treasury,ORG
508,the same 30th day of September,DATE
509,annual,DATE
510,"8,000,000",MONEY
511,"3,750,000",MONEY
512,French,NORP
513,"nearly $ 1,000,000",MONEY
514,first,ORDINAL
515,Congress,ORG
516,second,ORDINAL
517,republican,NORP
518,Senate,ORG
519,House of Representatives,ORG
520,the United States,GPE
521,the United States,GPE
522,Spain,GPE
523,the United States,GPE
524,Madrid,GPE
525,Spanish,NORP
526,Spain,GPE
527,French,NORP
528,Spanish,NORP
529,Spain,GPE
530,Louisiana,GPE
531,France,GPE
532,the United States,GPE
533,Spain,GPE
534,first,ORDINAL
535,France,GPE
536,Louisiana,GPE
537,Congress,ORG
538,Mobile,GPE
539,Sovereign,ORG
540,French,NORP
541,Spanish,NORP
542,James Monroe,PERSON
543,Madrid,GPE
544,Spain,GPE
545,Louisiana,GPE
546,nearly five months,DATE
547,Louisiana,GPE
548,Mississippi,GPE
549,Congress,ORG
550,Spanish,NORP
551,New Orleans,GPE
552,Europe Spain,LOC
553,France,GPE
554,the United States,GPE
555,Spain,GPE
556,Spain,GPE
557,French,NORP
558,Spanish,NORP
559,the United States,GPE
560,France,GPE
561,Spain,GPE
562,Spain,GPE
563,that quarter,DATE
564,Paris,GPE
565,Spain,GPE
566,Mississippi,LOC
567,Europe,LOC
568,Congress,ORG
569,West,LOC
570,Northwest,ORG
571,Mississippi,GPE
572,Mississippi,GPE
573,Indians,NORP
574,Indians,NORP
575,Mississippi,GPE
576,Natchez,GPE
577,St. Louis,GPE
578,Indiana,GPE
579,Ohio,GPE
580,Tennessee,GPE
581,Kentucky,GPE
582,Pennsylvania,GPE
583,Virginia,GPE
584,New Orleans,GPE
585,the United States,GPE
586,Spain,GPE
587,the United States,GPE
588,the United States,GPE
589,States,GPE
590,Territories,GPE
591,Army,ORG
592,Navy of the United States,ORG
593,the United States,GPE
594,the United States,GPE
595,Washington,GPE
596,"the 27th day of November, 1806",DATE
597,the year,DATE
598,the United States,GPE
599,British,NORP
600,Spain,GPE
601,Mississippi,GPE
602,Bayou Pierre,PERSON
603,the Red river,LOC
604,France,GPE
605,Louisiana,GPE
606,Spain,GPE
607,Louisiana,GPE
608,France,GPE
609,the United States,GPE
610,half a dozen,CARDINAL
611,Sabine,PRODUCT
612,two,CARDINAL
613,Spanish,NORP
614,that quarter,DATE
615,Orleans,ORG
616,Mississippi,GPE
617,five hundred,CARDINAL
618,the United States,GPE
619,Spain,GPE
620,Spain,GPE
621,that quarter,DATE
622,Mississippi,GPE
623,New Orleans,GPE
624,the eastern quarter,DATE
625,Mississippi,GPE
626,New Orleans,GPE
627,spring,DATE
628,the United States,GPE
629,the United States,GPE
630,the United States,GPE
631,Barbary,ORG
632,Tunis,NORP
633,Mediterranean,LOC
634,Indian,NORP
635,the United States,GPE
636,Lewis,PERSON
637,Clarke,ORG
638,Missouri,GPE
639,Pacific,LOC
640,Missouri,GPE
641,Columbia,ORG
642,Pacific,LOC
643,Lewis,PERSON
644,Clarke,ORG
645,Freeman,PERSON
646,about six hundred miles,QUANTITY
647,French,NORP
648,Mississippi,LOC
649,Lieutenant Pike,PERSON
650,Congress,ORG
651,Lewis,PERSON
652,Clarke,ORG
653,Freeman,ORG
654,Mississippi,GPE
655,Congress,ORG
656,the United States,GPE
657,Africa,LOC
658,the first day of the year one thousand eight hundred and eight,DATE
659,that day,DATE
660,the year ending on the 30th of September,DATE
661,fifteen millions of dollars,MONEY
662,two millions,CARDINAL
663,American,NORP
664,Louisiana,GPE
665,three millions,CARDINAL
666,nearly four,CARDINAL
667,the present month,DATE
668,two millions of five and a half,CARDINAL
669,the four years and a half,DATE
670,the present year,DATE
671,twenty-three millions,CARDINAL
672,Mediterranean,LOC
673,Mediterranean,LOC
674,Congress,ORG
675,State,ORG
676,States,GPE
677,Congress,ORG
678,Europe,LOC
679,the United States,GPE
680,French,NORP
681,English,LANGUAGE
682,Spaniards,NORP
683,Canada,GPE
684,Mexico,GPE
685,Spain,GPE
686,Missouri,GPE
687,Mississippi,GPE
688,Mississippi,GPE
689,Lewis,PERSON
690,Missouri,GPE
691,Indian,NORP
692,Mississippi,GPE
693,the day,DATE
694,the day,DATE
695,one,CARDINAL
696,that quarter,DATE
697,Canada,GPE
698,Florida,GPE
699,Baltimore,GPE
700,Philadelphia,GPE
701,New York,GPE
702,morning,TIME
703,War,ORG
704,Washita,GPE
705,Bastrop,PERSON
706,New Orleans,GPE
707,Mexico,GPE
708,all the quarters,DATE
709,Spain,GPE
710,Bastrop,PERSON
711,Washita,GPE
712,November,DATE
713,first,ORDINAL
714,November 27,DATE
715,two days,DATE
716,Wilkinson,PERSON
717,Ohio,GPE
718,Mississippi,GPE
719,Pittsburg,GPE
720,New Orleans,GPE
721,State,ORG
722,Ohio,GPE
723,State,ORG
724,State,ORG
725,Tiffin,PERSON
726,States,GPE
727,first,ORDINAL
728,Kentucky,GPE
729,Burr,ORG
730,State,ORG
731,State,ORG
732,December 23,DATE
733,five,CARDINAL
734,one to three hundred,CARDINAL
735,Ohio,GPE
736,Cumberland,ORG
737,Cumberland,GPE
738,the State of Tennessee,GPE
739,the 19th of December,DATE
740,States,GPE
741,State,ORG
742,the 23rd of December,DATE
743,Frankfort,ORG
744,Nashville,GPE
745,State,ORG
746,yesterday,DATE
747,the 22rd of December,DATE
748,Burr,PERSON
749,Cumberland,GPE
750,two,CARDINAL
751,State,ORG
752,State,ORG
753,Kentucky,GPE
754,Cumberland,GPE
755,Ohio,GPE
756,Ohio,GPE
757,Cumberland,ORG
758,that quarter,DATE
759,New Orleans,GPE
760,December nineteenth,DATE
761,New Orleans,GPE
762,Mississippi,GPE
763,the 25th of November,DATE
764,Wilkinson,PERSON
765,New Orleans,GPE
766,Burr,PERSON
767,Wilkinson,PERSON
768,the 24th of November,DATE
769,the tenth of December,DATE
770,Sabine,GPE
771,Congress,ORG
772,Wilkinson,PERSON
773,the 14th and 18th of September,DATE
774,two days,DATE
775,the House of Representatives,ORG
776,the morning of the 18th,TIME
777,three,CARDINAL
778,Burr,PERSON
779,two,CARDINAL
780,the United States,GPE
781,the Atlantic States,LOC
782,New Orleans,GPE
783,a few days,DATE
784,first,ORDINAL
785,first,ORDINAL
786,SENATE,ORG
787,HOUSE OF REPRESENTATIVES OF,ORG
788,the House of Representatives,ORG
789,5th,ORDINAL
790,the United States,GPE
791,annual,DATE
792,1st,DATE
793,2d,CARDINAL
794,3d,CARDINAL
795,4th,ORDINAL
796,Wilkinson,PERSON
797,Gates,PERSON
798,Mediterranean,LOC
799,Algiers,LOC
800,Gibraltar,GPE
801,two,CARDINAL
802,Europe,LOC
803,Russian,NORP
804,Turkish,NORP
805,Liman,PERSON
806,1788,DATE
807,Orleans,ORG
808,Maine,GPE
809,about two hundred,CARDINAL
810,first,ORDINAL
811,Mississippi,GPE
812,forty,CARDINAL
813,Savannah,GPE
814,Charleston,GPE
815,St. Mary's,GPE
816,Currituck,PRODUCT
817,twenty-five,CARDINAL
818,Chesapeake,LOC
819,twenty,CARDINAL
820,Delaware,GPE
821,fifteen,DATE
822,New York,GPE
823,Sound,GPE
824,Cape Cod,PERSON
825,fifty,DATE
826,Boston,GPE
827,Cape Cod,PERSON
828,fifty,DATE
829,seventy-three,CARDINAL
830,the hundred and twenty-seven,CARDINAL
831,five to six hundred thousand dollars,CARDINAL
832,one half,CARDINAL
833,the present year,DATE
834,Europe,LOC
835,the United States,GPE
836,more than six,CARDINAL
837,eight,CARDINAL
838,Europe,LOC
839,the United States,GPE
840,first,ORDINAL
841,Europe,LOC
842,the United States of America,GPE
843,one,CARDINAL
844,British,NORP
845,the United States,GPE
846,British,NORP
847,the United States,GPE
848,the United States,GPE
849,two,CARDINAL
850,the British Government,ORG
851,the United States,GPE
852,Great Britain,GPE
853,the United States,GPE
854,the British Government,ORG
855,the United States,GPE
856,first,ORDINAL
857,the United States,GPE
858,the United States,GPE
859,the United States,GPE
860,the United States,GPE
861,Washington,GPE
862,the 2d day of July,DATE
863,Sovereignty,LOC
864,Independence of the United States,ORG
865,JAMES MADISON,PERSON
866,State,ORG
867,Senate,ORG
868,House of Representatives,ORG
869,the United States,GPE
870,years past,DATE
871,London,GPE
872,two,CARDINAL
873,one,CARDINAL
874,the 22d day of June,DATE
875,British,NORP
876,Cheapeake,GPE
877,one,CARDINAL
878,four,CARDINAL
879,British,NORP
880,Norfolk,GPE
881,the United States,GPE
882,London,GPE
883,British,NORP
884,Atlantic,LOC
885,Mediterranean,LOC
886,first,ORDINAL
887,Mediterranean,LOC
888,Spain,GPE
889,Congress,ORG
890,the French Government,EVENT
891,"November 21, 1806",DATE
892,Congress,ORG
893,the United States,GPE
894,Europe,LOC
895,Barbary,ORG
896,Indian,NORP
897,our southwestern quarter,DATE
898,every quarter,DATE
899,New York,GPE
900,Charleston,GPE
901,New Orleans,GPE
902,first,ORDINAL
903,New York,GPE
904,New Orleans,GPE
905,Legislature,ORG
906,the United States,GPE
907,States,GPE
908,Executive,ORG
909,Congress,ORG
910,Aaron Burr,PERSON
911,Army,ORG
912,Sabine,GPE
913,Mississippi,GPE
914,Virginia,GPE
915,Constitution,LAW
916,the year ending on the 30th day of September,DATE
917,Treasury,ORG
918,"19,038,665.81",MONEY
919,five millions and a half,CARDINAL
920,Treasury,ORG
921,the beginning of the year,DATE
922,more than four millions,CARDINAL
923,"25,500,000",MONEY
924,Treasury,ORG
925,"8,500,000",MONEY
926,first,ORDINAL
927,Congress,ORG
928,the supreme council,ORG
929,Legislature,ORG
930,every hour,TIME
