,ent,ent_label
95,Virginia,GPE
96,Washington,GPE
97,the United States,GPE
98,the United States,GPE
99,Washington,GPE
100,Washington,GPE
101,Washington,GPE
102,Hercules,GPE
103,One,CARDINAL
104,Congress,ORG
105,Congress,ORG
106,Congress,ORG
107,Congress,ORG
108,each decade,DATE
109,the United States,GPE
110,Senate,ORG
111,the Department of State,ORG
112,four-fifths,DATE
113,only one,CARDINAL
114,the United States,GPE
115,two,CARDINAL
116,one,CARDINAL
117,Mexico,GPE
118,America,GPE
119,Huerta,PERSON
120,Mexico,GPE
121,the United States,GPE
122,America,GPE
123,Mexico,GPE
124,the City of Mexico,GPE
125,Victoriano Huerta,PERSON
126,Mexico,GPE
127,a little every day,DATE
128,Mexico,GPE
129,Senate,ORG
130,House,ORG
131,The Agricultural Department of the Government,ORG
132,Treasury,ORG
133,the United States,GPE
134,the present season,DATE
135,Congress,ORG
136,Europe,LOC
137,Senate,ORG
138,House,ORG
139,the Department of Agriculture,ORG
140,Sherman,PERSON
141,1,CARDINAL
142,the United States,GPE
143,Congress,ORG
144,Senate,ORG
145,the United States,GPE
146,Porto Rico,PERSON
147,Hawaii,GPE
148,Philippines,GPE
149,Porto Rico,GPE
150,the Hawaiian Islands,GPE
151,Philippines,GPE
152,Porto Rico,GPE
153,Hawaii,GPE
154,Philippines,GPE
155,Congress,ORG
156,five,CARDINAL
157,four,CARDINAL
158,Filipino,LANGUAGE
159,Alaska,GPE
160,Territory,PERSON
161,Alaska,GPE
162,Alaska,GPE
163,One,CARDINAL
164,first,ORDINAL
165,Alaska,GPE
166,the States of the Union,GPE
167,State,ORG
168,States,GPE
169,Three,CARDINAL
170,four,CARDINAL
171,Bureau of Mines,ORG
172,States,GPE
173,first,ORDINAL
174,Law,PERSON
175,London,GPE
176,Congress,ORG
177,the past seven months,DATE
178,Houses,ORG
179,Congress,ORG
180,2d,CARDINAL
181,December,DATE
182,Act,PERSON
183,America,GPE
184,half,CARDINAL
185,first,ORDINAL
186,second,ORDINAL
187,the Interstate Commerce Commission,ORG
188,one,CARDINAL
189,half,CARDINAL
190,these modern days,DATE
191,one,CARDINAL
192,Congress,ORG
193,Victoriano Huerta,PERSON
194,Mexico City,GPE
195,the 9th of April,DATE
196,1881.S.,DATE
197,Bridge,FAC
198,Tampico,GPE
199,Huerta,PERSON
200,Two,CARDINAL
201,the United States,GPE
202,one,CARDINAL
203,an hour and a half,TIME
204,Huertista,ORG
205,Tampico,GPE
206,Huerta,PERSON
207,Huerta,PERSON
208,Tampico,ORG
209,the Iturbide Bridge,FAC
210,Mayo,PERSON
211,the United States,GPE
212,two,CARDINAL
213,the United States,GPE
214,Huerta,PERSON
215,A few days,DATE
216,Tampico,ORG
217,Minnesota,GPE
218,Vera Cruz,GPE
219,Mexico City,GPE
220,the United States,GPE
221,Huertista,ORG
222,the United States,GPE
223,Huerta,PERSON
224,the Republic of Mexico,GPE
225,Huerta,PERSON
226,Huerta,PERSON
227,Mayo,PERSON
228,the United States,GPE
229,Huertistas,NORP
230,Huerta,PERSON
231,Mexico,GPE
232,Mexico,GPE
233,Huerta,PERSON
234,the City of Mexico,GPE
235,Huerta,PERSON
236,American,NORP
237,Mexico,GPE
238,Mexico,GPE
239,Congress,ORG
240,Senate,ORG
241,House,ORG
242,the United States,GPE
243,Huerta,PERSON
244,the United States,GPE
245,Mexico,GPE
246,the United States,GPE
247,the United States,GPE
248,the day,DATE
249,States,GPE
250,English,LANGUAGE
251,America,GPE
252,no House of Lords,ORG
253,America,GPE
254,Chairman,PERSON
255,Fellow Citizens,PERSON
256,one hundred and thirty eighth,CARDINAL
257,the United States,GPE
258,The Declaration of Independence,WORK_OF_ART
259,Philadelphia,GPE
260,the Declaration of Independence,WORK_OF_ART
261,Fourth,ORDINAL
262,July,DATE
263,The Declaration of Independence,WORK_OF_ART
264,the day,DATE
265,our day,DATE
266,first,ORDINAL
267,1776,DATE
268,our own day,DATE
269,1776,DATE
270,the year 1914,DATE
271,America,GPE
272,America,GPE
273,Washington,GPE
274,House,ORG
275,Senate,ORG
276,Washington,GPE
277,Houses,ORG
278,every day,DATE
279,America,GPE
280,the last fourteen months,DATE
281,one,CARDINAL
282,the Declaration of Independence,WORK_OF_ART
283,America,GPE
284,one,CARDINAL
285,one,CARDINAL
286,one,CARDINAL
287,one,CARDINAL
288,the United States,GPE
289,The Department of State,ORG
290,Washington,GPE
291,the United States,GPE
292,American,NORP
293,American,NORP
294,year,DATE
295,the United States,GPE
296,"3,000,000",CARDINAL
297,"100,000,000",CARDINAL
298,American,NORP
299,American,NORP
300,Mexico,GPE
301,Eighty-five,CARDINAL
302,Mexican,NORP
303,the other fifteen,CARDINAL
304,American,NORP
305,millions,CARDINAL
306,Mexico,GPE
307,Mexico,GPE
308,Mexico,GPE
309,Mexico,GPE
310,Mexico,GPE
311,American,NORP
312,America,GPE
313,America,GPE
314,every day,DATE
315,One,CARDINAL
316,Honesty,ORG
317,Independence Square,FAC
318,American,NORP
319,half,CARDINAL
320,the days of 1776,DATE
321,the Declaration of Independence,LAW
322,4th,ORDINAL
323,"3,000,000",CARDINAL
324,America,GPE
325,America,GPE
326,America,GPE
327,American,NORP
328,Washington,GPE
329,the days,DATE
330,American,NORP
331,American,NORP
332,Washington,GPE
333,the United States,GPE
334,America,GPE
335,America,GPE
336,America,GPE
337,America,GPE
338,the day,DATE
339,America,GPE
340,the American Declaration of Independence,EVENT
341,America,GPE
342,America,GPE
343,these last troubled weeks,DATE
344,the European war,LAW
345,the United States,GPE
346,the United States,GPE
347,American,NORP
348,America,GPE
349,the United States,GPE
350,one,CARDINAL
351,the United States,GPE
352,Americans,NORP
353,first,ORDINAL
354,one,CARDINAL
355,The United States,GPE
356,these days,DATE
357,one,CARDINAL
358,America,GPE
359,American,NORP
360,first,ORDINAL
361,the American Bar Association,ORG
362,first,ORDINAL
363,two,CARDINAL
364,our day,DATE
365,Sixty-third,CARDINAL
366,Congress,ORG
367,Congress,ORG
368,these closing days of a year,DATE
369,these six months,DATE
370,the months,DATE
371,America,GPE
372,War,EVENT
373,Europe,LOC
374,Europe,LOC
375,Europe,LOC
376,States,GPE
377,Central and South America,LOC
378,Great Britain,GPE
379,Europe,LOC
380,The United States,GPE
381,thousands,CARDINAL
382,States,GPE
383,Congress,ORG
384,two,CARDINAL
385,the House of Representatives,ORG
386,Senate,ORG
387,one,CARDINAL
388,Congress,ORG
389,Senate,ORG
390,Philippines,GPE
391,Senate,ORG
392,Congress,ORG
393,these two years,DATE
394,America,GPE
395,House,ORG
396,first,ORDINAL
397,Congress,ORG
398,Houses,ORG
399,Senate,ORG
400,the last day,DATE
401,the present month,DATE
402,the United States,GPE
403,the United States,GPE
404,May,DATE
405,the German Government,ORG
406,August,DATE
407,the Parliament of Great Britain,ORG
408,Alaska,GPE
409,the United States,GPE
410,Alaskan,NORP
411,Ships,ORG
412,two,CARDINAL
413,One,CARDINAL
414,the United States,GPE
415,the United States,GPE
416,millions,CARDINAL
417,the United States,GPE
418,first,ORDINAL
419,some quarters,DATE
420,America,GPE
421,any quarter,DATE
422,America,GPE
423,the best years,DATE
424,half,CARDINAL
425,American,NORP
426,American,NORP
427,the National Guard of the States,ORG
428,ten years,DATE
429,these last few months,DATE
430,States,GPE
431,the years,DATE
432,the House of Representatives,ORG
433,H.R. 6060,ORG
434,the United States,GPE
435,Congress,ORG
436,Constitution,LAW
437,two,CARDINAL
438,Americans,NORP
439,one,CARDINAL
440,Americans,NORP
441,American,NORP
442,America,GPE
443,every quarter,DATE
444,the day,DATE
445,Europe,LOC
446,America,GPE
447,the early days,DATE
448,Central and South America,LOC
449,the United States,GPE
450,South,LOC
451,Americas,LOC
452,the new day,DATE
453,America,GPE
454,Central and South America,LOC
455,Monroe,PERSON
456,America,GPE
457,America,GPE
458,Mexico,GPE
459,Mexico,GPE
460,Liberty,PERSON
461,American,NORP
462,the great days,DATE
463,Mexico,GPE
464,Republic,GPE
465,Mexico,GPE
466,America,GPE
467,America,GPE
468,Pan-Americanism,ORG
469,the City of Washington,GPE
470,America,GPE
471,two,CARDINAL
472,Americans,NORP
473,Americans,NORP
474,Americas,LOC
475,whatever quarter,DATE
476,first,ORDINAL
477,America,GPE
478,the uses of days,DATE
479,Lexington,GPE
480,the Department of War,ORG
481,first,ORDINAL
482,five thousand and twenty-three,CARDINAL
483,one hundred and two thousand nine hundred,CARDINAL
484,seven thousand one hundred and thirty six,CARDINAL
485,one hundred and thirty four thousand seven hundred and seven,CARDINAL
486,"141,843",CARDINAL
487,fifty-two,CARDINAL
488,fifteen,CARDINAL
489,ten,CARDINAL
490,four,CARDINAL
491,four,CARDINAL
492,seven hundred and fifty,CARDINAL
493,seven hundred and ninety-two,CARDINAL
494,the Quartermaster Corps,ORG
495,the Hospital Corps,ORG
496,the Ordnance Department,ORG
497,Philippines,GPE
498,the Hawaiian Islands,GPE
499,Isthmus,GPE
500,Porto Rico,GPE
501,four hundred thousand,CARDINAL
502,one hundred and thirty three thousand,CARDINAL
503,three years,DATE
504,three years,DATE
505,three years,DATE
506,four hundred thousand,CARDINAL
507,two months in the year,DATE
508,Navy,ORG
509,the Committees on Naval Affairs,ORG
510,two,CARDINAL
511,Congress,ORG
512,the next five years,DATE
513,first,ORDINAL
514,year,DATE
515,five years,DATE
516,ten,CARDINAL
517,six,CARDINAL
518,ten,CARDINAL
519,fifty,CARDINAL
520,fifteen,CARDINAL
521,eighty-five,CARDINAL
522,four,CARDINAL
523,one,CARDINAL
524,two,CARDINAL
525,two,CARDINAL
526,one,CARDINAL
527,the first year,DATE
528,two,CARDINAL
529,two,CARDINAL
530,three,CARDINAL
531,fifteen,CARDINAL
532,five,CARDINAL
533,twenty-five,CARDINAL
534,two,CARDINAL
535,one,CARDINAL
536,the second year,DATE
537,two,CARDINAL
538,one,CARDINAL
539,ten,CARDINAL
540,four,CARDINAL
541,fifteen,CARDINAL
542,one,CARDINAL
543,one,CARDINAL
544,the third year,DATE
545,two,CARDINAL
546,one,CARDINAL
547,two,CARDINAL
548,five,CARDINAL
549,two,CARDINAL
550,fifteen,CARDINAL
551,the fourth year,DATE
552,two,CARDINAL
553,two,CARDINAL
554,two,CARDINAL
555,ten,CARDINAL
556,two,CARDINAL
557,fifteen,CARDINAL
558,one,CARDINAL
559,one,CARDINAL
560,the fifth year,DATE
561,two,CARDINAL
562,one,CARDINAL
563,two,CARDINAL
564,ten,CARDINAL
565,two,CARDINAL
566,fifteen,CARDINAL
567,one,CARDINAL
568,one,CARDINAL
569,one,CARDINAL
570,Navy,ORG
571,seven thousand five hundred,CARDINAL
572,twenty-five hundred,CARDINAL
573,fifteen hundred,CARDINAL
574,the fiscal year 1917,DATE
575,1918,DATE
576,Naval,GPE
577,Annapolis,ORG
578,at least three hundred,CARDINAL
579,1921,DATE
580,the General Board of the Department,ORG
581,twenty-seven,CARDINAL
582,first,ORDINAL
583,six,CARDINAL
584,twenty-five,CARDINAL
585,second,ORDINAL
586,ten,CARDINAL
587,thirteen,CARDINAL
588,five,CARDINAL
589,first,ORDINAL
590,three,CARDINAL
591,second,ORDINAL
592,ten third,CARDINAL
593,one hundred and eight,CARDINAL
594,eighteen,CARDINAL
595,one hundred and fifty-seven,CARDINAL
596,six,CARDINAL
597,twenty,CARDINAL
598,four,CARDINAL
599,fifteen,CARDINAL
600,four,CARDINAL
601,three,CARDINAL
602,eight,CARDINAL
603,two,CARDINAL
604,the United States,GPE
605,American,NORP
606,European,NORP
607,American,NORP
608,Americas,LOC
609,America,GPE
610,Americans,NORP
611,America,GPE
612,American,NORP
613,two,CARDINAL
614,American,NORP
615,first,ORDINAL
616,daily,DATE
617,two,CARDINAL
618,Americas,LOC
619,Congress,ORG
620,Congress,ORG
621,Philippines,GPE
622,Porto Rico,GPE
623,first,ORDINAL
624,Philippines,GPE
625,Porto Rico,GPE
626,Congress,ORG
627,Congress,ORG
628,Congress,ORG
629,Treasury,ORG
630,the next year,DATE
631,the thirtieth of June,DATE
632,Treasury,ORG
633,"104,170,105.78",MONEY
634,the year 1916,DATE
635,Congress,ORG
636,"the thirty first of December, 1915",DATE
637,one cent,MONEY
638,first,ORDINAL
639,"May, 1916",DATE
640,"670,365,500",MONEY
641,June,DATE
642,"774,535,605",MONEY
643,the present fiscal year,DATE
644,twenty-five millions,CARDINAL
645,the Panama Canal,FAC
646,twelve millions,CARDINAL
647,fifty thousand dollars,MONEY
648,"753,891,000",MONEY
649,Treasury,ORG
650,"20,644,605.78",MONEY
651,the half year,DATE
652,about forty-one millions,CARDINAL
653,one cent,MONEY
654,the two months of the fiscal year,DATE
655,first,ORDINAL
656,May,DATE
657,about fifteen millions,CARDINAL
658,two,CARDINAL
659,fifty-six millions,CARDINAL
660,the second half of the fiscal year,DATE
661,Treasury,ORG
662,the end of the year,DATE
663,"76,644,605",MONEY
664,"the fiscal year, 1917",DATE
665,"93,800,000",MONEY
666,the present fiscal year,DATE
667,the year 1917,DATE
668,the present fiscal year,DATE
669,"only $ 20,644,605.78",MONEY
670,the Panama Canal,FAC
671,about twenty-five millions,CARDINAL
672,Congress,ORG
673,Treasury,ORG
674,"the thirtieth of June, 1917",DATE
675,nearly two hundred and thirty five millions,CARDINAL
676,at least fifty millions,CARDINAL
677,Treasury,ORG
678,twelve millions,CARDINAL
679,1917,DATE
680,some two hundred and ninety-seven millions,CARDINAL
681,this year,DATE
682,Treasury,ORG
683,some seventy-six and a half millions,DATE
684,fiscal year,DATE
685,the end of the next year,DATE
686,only some fifty millions,CARDINAL
687,sixty-two millions,CARDINAL
688,Treasury,ORG
689,the end of the year,DATE
690,some one hundred and twelve millions,CARDINAL
691,one hundred and twelve millions,CARDINAL
692,two hundred and ninety-seven millions,CARDINAL
693,many millions,CARDINAL
694,Treasury,ORG
695,the Panama Canal,FAC
696,"approximately $ 222,000,000",MONEY
697,Prior to 1913,DATE
698,"134,631,980",MONEY
699,Isthmus,GPE
700,the House of Representatives,ORG
701,Constitution,LAW
702,Treasury,ORG
703,the end of the fiscal year 1917,DATE
704,Treasury,ORG
705,one cent,MONEY
706,"10,000,000",MONEY
707,fifty cents,MONEY
708,"15,000,000",MONEY
709,"18,000,000",MONEY
710,twenty-five cents,MONEY
711,"10,000,000",MONEY
712,twenty-five cents,MONEY
713,"10,000,000",MONEY
714,the United States,GPE
715,America,GPE
716,America,GPE
717,a high day,DATE
718,European,NORP
719,these days,DATE
720,American,NORP
721,the United States,GPE
722,Americans,NORP
723,one,CARDINAL
724,European,NORP
725,the United States,GPE
726,American,NORP
727,daily,DATE
728,Congress,ORG
729,Congress,ORG
730,Machinery,NORP
731,Congress,ORG
732,the Reserve Bank Act,ORG
733,decade,DATE
734,Europe,LOC
735,first,ORDINAL
736,one,CARDINAL
737,Congress,ORG
738,"February, 1915",DATE
739,the Imperial German Government,ORG
740,Great Britain,GPE
741,Ireland,GPE
742,the United States,GPE
743,the United States,GPE
744,the Imperial German Government,ORG
745,the United States,GPE
746,the year,DATE
747,the Imperial German Government,ORG
748,German,NORP
749,Great Britain,GPE
750,Ireland,GPE
751,the months,DATE
752,the Imperial German Government,ORG
753,February,DATE
754,the present year,DATE
755,Imperial German Government,ORG
756,Great Britain,GPE
757,British,NORP
758,the Imperial German Government,ORG
759,the Imperial German Government,ORG
760,the Imperial German Government,ORG
761,Lusitania,GPE
762,Arabic,NORP
763,Sussex,PERSON
764,the United States,GPE
765,Americans,NORP
766,month,DATE
767,month,DATE
768,hundreds,CARDINAL
769,French,NORP
770,Channel,PERSON
771,Sussex,PERSON
772,Lusitania,GPE
773,German,NORP
774,the German Government,ORG
775,the Imperial German Government,ORG
776,the United States,GPE
777,the United States,GPE
778,German,NORP
779,the Imperial German Government,ORG
780,the German Government,ORG
781,one,CARDINAL
782,one,CARDINAL
783,The Imperial German Government,ORG
784,the Imperial German Government,ORG
785,the United States,GPE
786,the United States,GPE
787,one,CARDINAL
788,the Imperial German Government,ORG
789,the German Empire,GPE
790,Americans,NORP
791,the Imperial German Government,ORG
792,the Notification Committee,ORG
793,the National Democratic Convention,ORG
794,first,ORDINAL
795,four years,DATE
796,the United States,GPE
797,the Democratic Party,ORG
798,Boasting,PERSON
799,the Democratic Party,ORG
800,this year,DATE
801,Democrats,NORP
802,Democrats,NORP
803,Democrats,NORP
804,The Republican Party,ORG
805,a past age,DATE
806,American,NORP
807,one,CARDINAL
808,one,CARDINAL
809,America,GPE
810,first,ORDINAL
811,American,NORP
812,the Democratic Party,ORG
813,American,NORP
814,a Tariff Board,ORG
815,American,NORP
816,Congress,ORG
817,American,NORP
818,a Trade Commission,ORG
819,the Federal Reserve Act,ORG
820,daily,DATE
821,American,NORP
822,American,NORP
823,The Interstate Commerce Commission,ORG
824,Republican,NORP
825,the Federal Reserve Act,ORG
826,the Rural Credits Act,LAW
827,Warehouse Act,PERSON
828,the Department of Agriculture,ORG
829,America,GPE
830,the Federal Department of Labor,ORG
831,a century,DATE
832,Alaska,GPE
833,four years ago,DATE
834,the Democratic Party,ORG
835,the Democratic Party,ORG
836,four years,DATE
837,the Progressive Party,ORG
838,the Republican Party,ORG
839,the Federal Reserve Act,ORG
840,Treasury,ORG
841,Congress,ORG
842,The Republican Party,ORG
843,American,NORP
844,American,NORP
845,the United States,GPE
846,Europe,LOC
847,America,GPE
848,this year,DATE
849,American,NORP
850,the United States,GPE
851,Europe,LOC
852,Mexico,GPE
853,Mexican,NORP
854,Mexican,NORP
855,Mexico,GPE
856,the Republic of Mexico,GPE
857,Mexico,GPE
858,Americans,NORP
859,Mexico,GPE
860,Mexico,GPE
861,Mexicans,NORP
862,American,NORP
863,American,NORP
864,Mexico,GPE
865,Americans,NORP
866,Mexican,NORP
867,the United States,GPE
868,Mexico,GPE
869,Mexico,GPE
870,American,NORP
871,the United States,GPE
872,Mexico,GPE
873,Mexican,NORP
874,the United States,GPE
875,Mexico,GPE
876,"15,000,000",CARDINAL
877,Huerta,GPE
878,the United States,GPE
879,Administration,ORG
880,three weeks,DATE
881,Mexico,GPE
882,the United States,GPE
883,America,GPE
884,these many years,DATE
885,the day,DATE
886,the United States,GPE
887,Latin America,LOC
888,America,GPE
889,the last three years,DATE
890,the years,DATE
891,Europe,LOC
892,first,ORDINAL
893,the days,DATE
894,America,GPE
895,first,ORDINAL
896,One,CARDINAL
897,the United States,GPE
898,the days,DATE
899,the Federal Trade Commission,ORG
900,Tariff Commission,ORG
901,The Trade Commission,ORG
902,the Tariff Commission,ORG
903,the Bureau of Foreign and Domestic Commerce,ORG
904,the Democratic Congress,ORG
905,1912,DATE
906,The Tariff Commission,ORG
907,the United States,GPE
908,St. Louis,GPE
909,the United States,GPE
910,the United States,GPE
911,America,GPE
912,Americans,NORP
913,Big America,LOC
914,the days,DATE
915,America,GPE
916,the Notification Committee,ORG
917,the National Democratic Convention,ORG
918,first,ORDINAL
919,four years,DATE
920,the United States,GPE
921,the Democratic Party,ORG
922,Boasting,PERSON
923,the Democratic Party,ORG
924,this year,DATE
925,Democrats,NORP
926,Democrats,NORP
927,Democrats,NORP
928,The Republican Party,ORG
929,a past age,DATE
930,American,NORP
931,one,CARDINAL
932,one,CARDINAL
933,America,GPE
934,first,ORDINAL
935,American,NORP
936,the Democratic Party,ORG
937,American,NORP
938,a Tariff Board,ORG
939,American,NORP
940,Congress,ORG
941,American,NORP
942,a Trade Commission,ORG
943,the Federal Reserve Act,ORG
944,daily,DATE
945,American,NORP
946,American,NORP
947,The Interstate Commerce Commission,ORG
948,Republican,NORP
949,the Federal Reserve Act,ORG
950,the Rural Credits Act,LAW
951,Warehouse Act,PERSON
952,the Department of Agriculture,ORG
953,America,GPE
954,the Federal Department of Labor,ORG
955,a century,DATE
956,Alaska,GPE
957,four years ago,DATE
958,the Democratic Party,ORG
959,the Democratic Party,ORG
960,four years,DATE
961,the Progressive Party,ORG
962,the Republican Party,ORG
963,the Federal Reserve Act,ORG
964,Treasury,ORG
965,Congress,ORG
966,The Republican Party,ORG
967,American,NORP
968,American,NORP
969,the United States,GPE
970,Europe,LOC
971,America,GPE
972,this year,DATE
973,American,NORP
974,the United States,GPE
975,Europe,LOC
976,Mexico,GPE
977,Mexican,NORP
978,Mexican,NORP
979,Mexico,GPE
980,the Republic of Mexico,GPE
981,Mexico,GPE
982,Americans,NORP
983,Mexico,GPE
984,Mexico,GPE
985,Mexicans,NORP
986,American,NORP
987,American,NORP
988,Mexico,GPE
989,Americans,NORP
990,Mexican,NORP
991,the United States,GPE
992,Mexico,GPE
993,Mexico,GPE
994,American,NORP
995,the United States,GPE
996,Mexico,GPE
997,Mexican,NORP
998,the United States,GPE
999,Mexico,GPE
1000,"15,000,000",CARDINAL
1001,Huerta,GPE
1002,the United States,GPE
1003,Administration,ORG
1004,three weeks,DATE
1005,Mexico,GPE
1006,the United States,GPE
1007,America,GPE
1008,these many years,DATE
1009,the day,DATE
1010,the United States,GPE
1011,Latin America,LOC
1012,America,GPE
1013,the last three years,DATE
1014,the years,DATE
1015,Europe,LOC
1016,first,ORDINAL
1017,the days,DATE
1018,America,GPE
1019,first,ORDINAL
1020,One,CARDINAL
1021,the United States,GPE
1022,the days,DATE
1023,the Federal Trade Commission,ORG
1024,Tariff Commission,ORG
1025,The Trade Commission,ORG
1026,the Tariff Commission,ORG
1027,the Bureau of Foreign and Domestic Commerce,ORG
1028,the Democratic Congress,ORG
1029,1912,DATE
1030,The Tariff Commission,ORG
1031,the United States,GPE
1032,St. Louis,GPE
1033,the United States,GPE
1034,the United States,GPE
1035,America,GPE
1036,Americans,NORP
1037,Big America,LOC
1038,the days,DATE
1039,America,GPE
1040,Ladies of the Association,ORG
1041,this evening,TIME
1042,recent decades,DATE
1043,Two generations ago,DATE
1044,the United States,GPE
1045,America,GPE
1046,a hundred years ago,DATE
1047,States,GPE
1048,the Federal Government,ORG
1049,the United States,GPE
1050,Newtonian,NORP
1051,Federalist,PRODUCT
1052,the United States,GPE
1053,English,LANGUAGE
1054,the American Government,ORG
1055,the American Constitution,EVENT
1056,Americans,NORP
1057,first,ORDINAL
1058,America,GPE
1059,that day,DATE
1060,America,GPE
1061,the Civil War,EVENT
1062,the United States,GPE
1063,the Civil War,EVENT
1064,Davis,PERSON
1065,America,GPE
1066,American,NORP
1067,the last few decades,DATE
1068,Americans,NORP
1069,America,GPE
1070,America,GPE
1071,America,GPE
1072,Atlantic City,GPE
1073,Constitution,LAW
1074,Congress,ORG
1075,first,ORDINAL
1076,First,ORDINAL
1077,the Interstate Commerce Commission,ORG
1078,the House of Representatives,ORG
1079,Senate,ORG
1080,Commission,ORG
1081,Second,ORDINAL
1082,eight-hour,TIME
1083,Third,ORDINAL
1084,eight-hour,TIME
1085,Fourth,ORDINAL
1086,Congress,ORG
1087,the Interstate Commerce Commission,ORG
1088,eight-hour,TIME
1089,Fifth,ORDINAL
1090,sixth,ORDINAL
1091,the United States,GPE
1092,second,ORDINAL
1093,third,ORDINAL
1094,Congress,ORG
1095,the eight-hour day,TIME
1096,fourth,ORDINAL
1097,the Interstate Commerce Commission,ORG
1098,Congress,ORG
1099,the Interstate Commerce Commission's,ORG
1100,the Interstate Commerce Commission,ORG
1101,first,ORDINAL
1102,Congress,ORG
1103,one,CARDINAL
1104,the Interstate Commerce Commission,ORG
1105,the House of Representatives,ORG
1106,Senate,ORG
1107,Congress,ORG
1108,Three,CARDINAL
1109,Senate,ORG
1110,the House of Representatives,ORG
1111,Porto Rico,GPE
1112,at least two years,DATE
1113,Porto Rico,GPE
1114,Congress,ORG
1115,Senate,ORG
1116,years,DATE
1117,the House of Representatives,ORG
1118,Congress,ORG
1119,two,CARDINAL
1120,Congress,ORG
1121,Senate,ORG
1122,the eighteenth of December,DATE
1123,The Entente Powers,WORK_OF_ART
1124,the days,DATE
1125,the United States,GPE
1126,the days,DATE
1127,first,ORDINAL
1128,the New World,FAC
1129,only one,CARDINAL
1130,America,GPE
1131,American,NORP
1132,America,GPE
1133,American,NORP
1134,Europe,LOC
1135,Europe,LOC
1136,first,ORDINAL
1137,Poland,GPE
1138,America,GPE
1139,the United States,GPE
1140,the United States,GPE
1141,one,CARDINAL
1142,Monroe,PERSON
1143,the United States,GPE
1144,American,NORP
1145,American,NORP
1146,Congress,ORG
1147,The Imperial German Government,ORG
1148,the thirty first of January,DATE
1149,the first day of February,DATE
1150,the present month,DATE
1151,Congress,ORG
1152,the eighteenth of April,DATE
1153,the twenty-fourth of March,DATE
1154,Channel,ORG
1155,Sussex,PERSON
1156,German,NORP
1157,the United States,GPE
1158,the Imperial German Government,ORG
1159,the Imperial Government,ORG
1160,the United States,GPE
1161,the United States,GPE
1162,one,CARDINAL
1163,the Imperial Government,ORG
1164,the United States,GPE
1165,the Imperial German Government,ORG
1166,The German Government,WORK_OF_ART
1167,the German Government,ORG
1168,the United States,GPE
1169,The German Government,ORG
1170,the United States,GPE
1171,German,NORP
1172,Germany,GPE
1173,the German Government,ORG
1174,the United States,GPE
1175,the United States,GPE
1176,whatever quarter,DATE
1177,the United States,GPE
1178,the eighth of May,DATE
1179,The Government of the United States,WORK_OF_ART
1180,the Imperial German Government,ORG
1181,the United States,GPE
1182,the Imperial Government's,ORG
1183,fourth,ORDINAL
1184,the United States,GPE
1185,the Imperial Government,ORG
1186,German,NORP
1187,the United States,GPE
1188,eighth,ORDINAL
1189,the Imperial German Government,ORG
1190,the thirty first of January,DATE
1191,Wednesday,DATE
1192,the present week,DATE
1193,German,NORP
1194,State,ORG
1195,The Imperial Government,WORK_OF_ART
1196,the United States,GPE
1197,Germany,GPE
1198,the Entente-Allies ',ORG
1199,the Central Powers,LOC
1200,the United States,GPE
1201,the Entente-Allies,FAC
1202,Germany,GPE
1203,the United States,GPE
1204,"May 4, 1916",DATE
