,ent,ent_label
508,Berlin,GPE
509,Formosa,GPE
510,the United States,GPE
511,Kennedy,PERSON
512,Chinese,NORP
513,Nationalist,NORP
514,Kennedy,PERSON
515,Americans,NORP
516,Hitler,PERSON
517,first,ORDINAL
518,Austria,GPE
519,Sudetenland,ORG
520,Danzig,ORG
521,Chinese,NORP
522,Communists,NORP
523,Quemoy,GPE
524,Matsu,GPE
525,Formosa,PERSON
526,Eisenhower,PERSON
527,Communists,NORP
528,Kennedy,PERSON
529,State Department,ORG
530,the Soviet Union,GPE
531,one,CARDINAL
532,the United States,GPE
533,Kennedy,PERSON
534,Formosa,PERSON
535,Senate,ORG
536,twelve,CARDINAL
537,Senate,ORG
538,the United States,GPE
539,Republicans,NORP
540,the United States,GPE
541,World War II,EVENT
542,Korea,GPE
543,Senate,ORG
544,Democrats,NORP
545,Republicans,NORP
546,Kennedy,PERSON
547,1955,DATE
548,Johnson,PERSON
549,twelve,CARDINAL
550,Senate,ORG
551,Kennedy,PERSON
552,Chinese,NORP
553,Communist,NORP
554,Soviet,NORP
555,the United States,GPE
556,the Republic of China,GPE
557,Quemoy,GPE
558,Matsu,GPE
559,the United States,GPE
560,Formosa,GPE
561,Formosa,GPE
562,the Pescadores Island,LOC
563,Quemoy,GPE
564,Matsu,GPE
565,four and five miles,QUANTITY
566,Red China,LOC
567,Chiang Kai-shek,PERSON
568,Administration,ORG
569,1955,DATE
570,Chiang Kai-shek,PERSON
571,1955,DATE
572,uh - Robertson,PERSON
573,General Twining,ORG
574,1959,DATE
575,Ridgway,PERSON
576,Quemoy,GPE
577,Matsu,GPE
578,State,ORG
579,Herter,PERSON
580,Chinese,NORP
581,Communists,NORP
582,the Pescadores and Formosa,ORG
583,Nixon,PERSON
584,five miles,QUANTITY
585,the re Republic of China,GPE
586,Communists,NORP
587,Cuba,GPE
588,ninety miles,QUANTITY
589,the United States,GPE
590,The Ku Klux Klan,WORK_OF_ART
591,Nixon,PERSON
592,Christians,NORP
593,Jews,NORP
594,Kennedy,PERSON
595,Klan,ORG
596,Michael DiSalle,PERSON
597,Kennedy,PERSON
598,America,GPE
599,America,GPE
600,the last seven and a half years,DATE
601,America,GPE
602,America,GPE
603,the sixties,DATE
604,the Soviet Union,GPE
605,American,NORP
606,Quemoy,GPE
607,Matsu,GPE
608,the United States,GPE
609,Asia,LOC
610,Kennedy,PERSON
611,Senate,ORG
612,Democrat,NORP
613,Republican,NORP
614,1955,DATE
615,Communists,NORP
616,the United States,GPE
617,one,CARDINAL
618,one,CARDINAL
619,Communist,NORP
620,Communists,NORP
621,Khrushchev,PERSON
622,Communist,NORP
623,First,ORDINAL
624,the seven years,DATE
625,Washington,GPE
626,six hundred million,CARDINAL
627,seven years,DATE
628,Korea,GPE
629,thirty thousand,CARDINAL
630,American,NORP
631,the past seven years,DATE
632,Eisenhower,PERSON
633,the Korean War,EVENT
634,first,ORDINAL
635,Communists,NORP
636,One,CARDINAL
637,the Korean War,EVENT
638,Korea,GPE
639,our seven years,DATE
640,Eisenhower,PERSON
641,Khrushchev,PERSON
642,the Paris Conference,ORG
643,Kennedy,PERSON
644,Eisenhower,PERSON
645,the Formosa Straits,LOC
646,Kennedy,PERSON
647,1955,DATE
648,1959,DATE
649,Communists,NORP
650,Communists,NORP
651,America,GPE
652,First,ORDINAL
653,today,DATE
654,Kennedy,PERSON
655,the past seven years,DATE
656,the next four,DATE
657,American,NORP
658,the Soviet Union,GPE
659,Khrushchev,PERSON
660,Eisenhower,PERSON
661,America,GPE
662,Communist,NORP
663,America,GPE
664,Nixon,PERSON
665,a week ago,DATE
666,Communists,NORP
667,Democratic,NORP
668,the United States,GPE
669,the United States,GPE
670,Cuba,GPE
671,ninety miles,QUANTITY
672,the United States,GPE
673,1957,DATE
674,Havana,GPE
675,American,NORP
676,second,ORDINAL
677,Cuba,GPE
678,Smith,PERSON
679,Gardner,PERSON
680,Republican,NORP
681,Castro,PERSON
682,Marxist,NORP
683,Castro,PERSON
684,Communist,NORP
685,Castro,PERSON
686,the last six weeks,DATE
687,American,NORP
688,Latin America,LOC
689,American,NORP
690,Latin America,LOC
691,today,DATE
692,Brazil,GPE
693,Washington,GPE
694,Castro,PERSON
695,Havana,GPE
696,Castro,PERSON
697,Brazil,GPE
698,the American Conference - Inter-American Conference,ORG
699,this summer,DATE
700,Castro,PERSON
701,Cuban,NORP
702,Communists,NORP
703,Inter-American,NORP
704,Castro,PERSON
705,Com,PERSON
706,Russians,NORP
707,ten,CARDINAL
708,Spanish,LANGUAGE
709,Latin America,LOC
710,Cuba,GPE
711,Africa,LOC
712,twenty-five percent,PERCENT
713,the General Assembly,ORG
714,Bureau of African Affairs,ORG
715,1957,DATE
716,Africa,LOC
717,Sahara,LOC
718,Africa,LOC
719,today,DATE
720,Thailand,GPE
721,one,CARDINAL
722,Africa,LOC
723,last year,DATE
724,less than five percent,PERCENT
725,the Middle East,LOC
726,the Baghdad Pact,EVENT
727,the Iraqi Government,ORG
728,the Baghdad Pact,EVENT
729,the Eisenhower Doctrine,ORG
730,the Middle East,LOC
731,Senate,ORG
732,one,CARDINAL
733,the Middle East,LOC
734,the Eisenhower Doctrine,WORK_OF_ART
735,Europe,LOC
736,Asia,LOC
737,the next five or ten years,DATE
738,ten,CARDINAL
739,fifteen,CARDINAL
740,twenty years ago,DATE
741,1965 or 1970,DATE
742,Latin America,LOC
743,Guinea,GPE
744,Ghana,GPE
745,Communists,NORP
746,Africa,LOC
747,Congo,GPE
748,Communist,NORP
749,Asia,LOC
750,India,GPE
751,China,GPE
752,Asia,LOC
753,the next five or ten years,DATE
754,Chinese,NORP
755,Americans,NORP
756,today,DATE
757,United States,GPE
758,Africa,LOC
759,the United Nations,ORG
760,Red China,LOC
761,only two,CARDINAL
762,Africa,LOC
763,the Union of South Africa,ORG
764,Asia,LOC
765,the next decade,DATE
766,Cuba,GPE
767,Communists,NORP
768,Communist,NORP
769,Castro,PERSON
770,Latin America,LOC
771,Africa,LOC
772,six,CARDINAL
773,Africa,LOC
774,the United Nations,ORG
775,American,NORP
776,six,CARDINAL
777,Guinea,GPE
778,Soviet,NORP
779,two months,DATE
780,American,NORP
781,nearly eight months,DATE
782,Administration,ORG
783,twenty-five dollars,MONEY
784,Communists,NORP
785,Nixon,PERSON
786,today,DATE
787,Communists,NORP
788,five years ago,DATE
789,nineteen sixty-one,DATE
790,two,CARDINAL
791,three,CARDINAL
792,1,CARDINAL
793,1963,DATE
794,the last nine months of this year,DATE
795,the last nine months,DATE
796,Soviet,NORP
797,the State Department,ORG
798,the State Department,ORG
799,1881,DATE
800,I. A.,PERSON
801,Administration,ORG
802,Communists,NORP
803,Laos,GPE
804,Africa,GPE
805,Cuba,GPE
806,today,DATE
807,first,ORDINAL
808,first,ORDINAL
809,first,ORDINAL
810,first,ORDINAL
811,first,ORDINAL
812,Frank Singiser,PERSON
813,Mutual News,ORG
814,John Edwards,PERSON
815,ABC News,ORG
816,Walter Cronkite,PERSON
817,CBS News,ORG
818,John Chancellor,PERSON
819,NBC News,ORG
820,Frank Singiser,PERSON
821,first,ORDINAL
822,Nixon,PERSON
823,Latin America,LOC
824,the United Nations,ORG
825,Khrushchev,PERSON
826,Latin America,LOC
827,Guatemala,GPE
828,Communist,NORP
829,Administration,ORG
830,Arbenz,PERSON
831,Guatemalan,NORP
832,Castro,PERSON
833,today,DATE
834,Kennedy,PERSON
835,just one hundred percent,PERCENT
836,Cuban,NORP
837,Cuba,GPE
838,Castro,PERSON
839,Kennedy,PERSON
840,American,NORP
841,Kennedy,PERSON
842,Latin America,LOC
843,Congress - the Democratic,ORG
844,Congress,ORG
845,eighty million dollars,MONEY
846,the Voice of America,ORG
847,Congress,ORG
848,Latin America,LOC
849,America,GPE
850,America,GPE
851,Kennedy,PERSON
852,the United States,GPE
853,second,ORDINAL
854,today,DATE
855,twenty-eight,CARDINAL
856,twenty-eight,CARDINAL
857,eight,CARDINAL
858,second,ORDINAL
859,Soviet,NORP
860,second,ORDINAL
861,one,CARDINAL
862,the Soviet Union,GPE
863,January of this year,DATE
864,seventeen million,CARDINAL
865,American,NORP
866,one,CARDINAL
867,Kennedy,PERSON
868,first,ORDINAL
869,the United Nations,ORG
870,Kennedy,PERSON
871,Communist,NORP
872,China,GPE
873,Hungary,GPE
874,Hungary,GPE
875,the last year,DATE
876,Khrushchev and Eisenhower,ORG
877,U.N.,ORG
878,Khrushchev,NORP
879,America,GPE
880,America,GPE
881,America,GPE
882,Kennedy,PERSON
883,Kennedy,PERSON
884,fifty-five,CARDINAL
885,fifty-nine,CARDINAL
886,955,CARDINAL
887,1959,DATE
888,Quemoy,GPE
889,Matsu,GPE
890,Communists,NORP
891,Communists,NORP
892,Kennedy,PERSON
893,today,DATE
894,fifty-nine,CARDINAL
895,Kennedy,PERSON
896,the United States,GPE
897,the years,DATE
898,one,CARDINAL
899,Kennedy,PERSON
900,American,NORP
901,America,GPE
902,American,NORP
903,America,GPE
904,America,GPE
905,Massachusetts,GPE
906,fourteen years,DATE
907,Massachusetts,GPE
908,Friday,DATE
909,Massachusetts,GPE
910,forty-three years,DATE
911,London,GPE
912,Washington,GPE
913,the South Pacific,LOC
914,Pericles,ORG
915,Athenians,NORP
916,Massachusetts,GPE
917,Pilgrim,ORG
918,Puritan,GPE
919,Yankee,PRODUCT
920,the last sixty days,DATE
921,John Winthrop,PERSON
922,Arbella,ORG
923,three hundred and thirty,CARDINAL
924,Today,DATE
925,1961,DATE
926,Arabella,ORG
927,1630,DATE
928,four,CARDINAL
929,First,ORDINAL
930,Secondly,ORDINAL
931,Third,ORDINAL
932,the Bay Colony,LOC
933,the Bay State,LOC
934,Beacon Hill,LOC
935,Boston,GPE
936,Capitol Hill,ORG
937,Washington,GPE
938,Massachusetts,GPE
939,the four stormy years,DATE
940,Johnson,PERSON
941,Speaker,PERSON
942,Eisenhower,PERSON
943,Nixon,PERSON
944,Truman,PERSON
945,Reverend Clergy,PERSON
946,today,DATE
947,nearly a century and three quarters ago,DATE
948,today,DATE
949,first,ORDINAL
950,Americans,NORP
951,this century,DATE
952,today,DATE
953,United,ORG
954,one,CARDINAL
955,half,CARDINAL
956,Americas,LOC
957,Hemisphere,GPE
958,the United Nations,ORG
959,two,CARDINAL
960,first,ORDINAL
961,the first one hundred days,DATE
962,the first one thousand days,DATE
963,Administration,ORG
964,Americans,NORP
965,Americans,NORP
966,North and South,GPE
967,West,LOC
968,Americans,NORP
969,America,GPE
970,America,GPE
971,Speaker,PERSON
972,Congress,ORG
973,House,ORG
974,more than 14 years ago,DATE
975,first,ORDINAL
976,14 years,DATE
977,two,CARDINAL
978,Churchill,PERSON
979,Nehru,GPE
980,de Gaulle,PERSON
981,Constitution,LAW
982,Congress,ORG
983,Congress,ORG
984,Congress,ORG
985,today,DATE
986,an hour,TIME
987,Administration,ORG
988,Congress,ORG
989,today,DATE
990,Congress,ORG
991,seven months,DATE
992,three,CARDINAL
993,one-half years,DATE
994,seven years,DATE
995,nine years,DATE
996,the Great Depression,EVENT
997,1951,DATE
998,25 percent,PERCENT
999,1958,DATE
1000,some five and one-half million,CARDINAL
1001,Americans,NORP
1002,more than one million,CARDINAL
1003,more than four months,DATE
1004,each month,DATE
1005,"some 150,000",CARDINAL
1006,one-eighth,CARDINAL
1007,nearly one hundred,CARDINAL
1008,1958,DATE
1009,American,NORP
1010,last spring,DATE
1011,A million,CARDINAL
1012,the average work week,DATE
1013,below 40 hours,TIME
1014,Americans,NORP
1015,the prediction one year ago,DATE
1016,1960,DATE
1017,year,DATE
1018,1961,DATE
1019,1962,DATE
1020,hours,TIME
1021,Congress,ORG
1022,the next 14 days,DATE
1023,1881,DATE
1024,1958,DATE
1025,nearly $ 11 billion,MONEY
1026,the 3 years,DATE
1027,nearly $ 5 billion,MONEY
1028,1959,DATE
1029,1960,DATE
1030,West,LOC
1031,$ 2 billion,MONEY
1032,1961,DATE
1033,the International Monetary Fund,ORG
1034,Federal Reserve,ORG
1035,some $ 22 billion,MONEY
1036,35,MONEY
1037,American,NORP
1038,OECD,ORG
1039,NATO,ORG
1040,Flag,PERSON
1041,fiscal 1961,DATE
1042,fiscal 1962,DATE
1043,Congress,ORG
1044,Administration,ORG
1045,Budget,ORG
1046,Twelve long years,DATE
1047,Congress,ORG
1048,American,NORP
1049,25 million,CARDINAL
1050,Americans,NORP
1051,Housing and Urban Affairs Department,ORG
1052,this year,DATE
1053,2 million,CARDINAL
1054,"90,000",CARDINAL
1055,One third,CARDINAL
1056,1940,DATE
1057,1950,DATE
1058,1960,DATE
1059,two,CARDINAL
1060,ten years,DATE
1061,Social Security,ORG
1062,this year,DATE
1063,millions of dollars,MONEY
1064,each year,DATE
1065,Americans,NORP
1066,Congress,ORG
1067,the Executive Branch,ORG
1068,Congress,ORG
1069,the next two weeks,DATE
1070,Washington,GPE
1071,10 day,DATE
1072,the next four years,DATE
1073,nearer the hour,TIME
1074,Congress,ORG
1075,the last ten days,DATE
1076,Asia,LOC
1077,Chinese,NORP
1078,Communists,NORP
1079,India,GPE
1080,South Viet Nam,LOC
1081,Laos,GPE
1082,Laos,GPE
1083,Asia,LOC
1084,Africa,LOC
1085,Congo,GPE
1086,the United Nations,ORG
1087,Latin America,LOC
1088,Communist,NORP
1089,Cuba,GPE
1090,only 90 miles,QUANTITY
1091,Cuba,GPE
1092,Cuban,NORP
1093,Communist,NORP
1094,Hemisphere,GPE
1095,Americas,LOC
1096,Cape Horn,LOC
1097,the Arctic Circle,LOC
1098,Europe,LOC
1099,NATO,ORG
1100,Atlantic,LOC
1101,the Cold War,EVENT
1102,first,ORDINAL
1103,the Soviet Union,GPE
1104,Communist,NORP
1105,China,GPE
1106,the Presidential Coat of Arms,PRODUCT
1107,American,NORP
1108,First,ORDINAL
1109,Free World,ORG
1110,Defense,ORG
1111,Defense,ORG
1112,three,CARDINAL
1113,First,ORDINAL
1114,Polaris,PRODUCT
1115,the next fiscal year,DATE
1116,at least nine months earlier,DATE
1117,first,ORDINAL
1118,Defense,ORG
1119,Secondly,ORDINAL
1120,Lend Lease,PERSON
1121,the Marshall Plan,LAW
1122,earlier years,DATE
1123,Congress,ORG
1124,Senate,ORG
1125,Convention,ORG
1126,the Organization for Economic Cooperation and Development,ORG
1127,Latin America,LOC
1128,Congress,ORG
1129,$ 500 million,MONEY
1130,the Cold War,EVENT
1131,first,ORDINAL
1132,Americas,LOC
1133,Inter-Departmental Task Force,ORG
1134,the Department of State,ORG
1135,Americas,LOC
1136,OAS,ORG
1137,Latin America,LOC
1138,Food for-Peace Program,ORG
1139,National Peace Corps,ORG
1140,Eastern European,NORP
1141,Congress,ORG
1142,the Mutual Defense Assistance Control Act,ORG
1143,Senate,ORG
1144,Senate,ORG
1145,last summer,DATE
1146,Polish,NORP
1147,Polish,NORP
1148,Poland,GPE
1149,Third,ORDINAL
1150,the United Nations,ORG
1151,the Cold War,EVENT
1152,U.N.,ORG
1153,Administration,ORG
1154,the Soviet Union,GPE
1155,the Soviet Union,GPE
1156,Mars,LOC
1157,Venus,LOC
1158,Today,DATE
1159,the Soviet Union,GPE
1160,ten,CARDINAL
1161,the Cold War,EVENT
1162,The United States,GPE
1163,the Soviet Union,GPE
1164,Executive,ORG
1165,Administration,ORG
1166,future years,DATE
1167,United States,GPE
1168,that hour,TIME
1169,1961,DATE
1170,Laos,GPE
1171,Nigeria,GPE
1172,Cuba,GPE
1173,today,DATE
1174,sixteen years ago,DATE
1175,Cabinet,ORG
1176,today,DATE
1177,Udall,PERSON
1178,Robert Kennedy,PERSON
1179,Ribicoff,PERSON
1180,Some years ago,DATE
1181,the United States,GPE
1182,Theodore Roosevelt,PERSON
1183,a hundred miles,QUANTITY
1184,1961,DATE
1185,today,DATE
1186,the National Government,ORG
1187,American,NORP
1188,the United States,GPE
1189,Washington,GPE
1190,the United States,GPE
1191,today,DATE
1192,the last 10 years,DATE
1193,two,CARDINAL
1194,today,DATE
1195,the National Government,ORG
1196,today,DATE
1197,over 67,CARDINAL
