,ent,ent_label
133,Senate,ORG
134,6-month,DATE
135,today,DATE
136,Senate,ORG
137,Two,CARDINAL
138,First,ORDINAL
139,July 15th,DATE
140,secondly,ORDINAL
141,one,CARDINAL
142,the last 10 years,DATE
143,$ 500 million,MONEY
144,the United States,GPE
145,the Joint Chiefs,ORG
146,the next 6 months,DATE
147,Yandle,PERSON
148,America,GPE
149,Washington,GPE
150,America,GPE
151,Congress,ORG
152,Democrat,NORP
153,Republican,NORP
154,Gore,PERSON
155,last year,DATE
156,Putting People First,WORK_OF_ART
157,1,CARDINAL
158,first,ORDINAL
159,the United States,GPE
160,Congress,ORG
161,first,ORDINAL
162,Congress,ORG
163,American,NORP
164,Congress,ORG
165,Congress,ORG
166,Senate,ORG
167,the 11th hour,TIME
168,Kennedy,PERSON
169,Dodd,PERSON
170,years,DATE
171,Foley,PERSON
172,Ford,PERSON
173,Pat Schroeder,PERSON
174,Democrats,NORP
175,Republicans,NORP
176,the Governors ' Association,ORG
177,Kit Bond,PERSON
178,Missouri,GPE
179,Jeffords,PERSON
180,Coats,PERSON
181,Marge Roukema,PERSON
182,New Jersey,GPE
183,Susan Molinari,PERSON
184,New York,GPE
185,Republicans,NORP
186,Congress,ORG
187,the United States,GPE
188,Americans,NORP
189,8 years,DATE
190,two,CARDINAL
191,millions,CARDINAL
192,up to 12 weeks,DATE
193,the last 12 years,DATE
194,Americans,NORP
195,first,ORDINAL
196,1,CARDINAL
197,today,DATE
198,America,GPE
199,Americans,NORP
200,Just a week ago,DATE
201,10,CARDINAL
202,Yandle,PERSON
203,today,DATE
204,Gore,PERSON
205,America,GPE
206,today,DATE
207,first,ORDINAL
208,40 hours,TIME
209,today,DATE
210,Congress,ORG
211,Speaker,PERSON
212,House,ORG
213,Senate,ORG
214,Americans,NORP
215,Chamber,ORG
216,Congress,ORG
217,the United States,GPE
218,tonight,TIME
219,tonight,TIME
220,Americans,NORP
221,at least three decades,DATE
222,Americans,NORP
223,today,DATE
224,tomorrow,DATE
225,Americans,NORP
226,Tonight,TIME
227,the last two centuries,DATE
228,two decades,DATE
229,years,DATE
230,millions,CARDINAL
231,Americans,NORP
232,Earth,LOC
233,the 21st century,DATE
234,American,NORP
235,12 years ago,DATE
236,Reagan,PERSON
237,American,NORP
238,thousand dollar,MONEY
239,67 miles,QUANTITY
240,today,DATE
241,267 miles,QUANTITY
242,tonight,TIME
243,four,CARDINAL
244,First,ORDINAL
245,Second,ORDINAL
246,Third,ORDINAL
247,American,NORP
248,first,ORDINAL
249,second,ORDINAL
250,Tonight,TIME
251,first,ORDINAL
252,second,ORDINAL
253,American,NORP
254,Congress,ORG
255,over $ 30 billion,MONEY
256,a half a million,CARDINAL
257,Nation,ORG
258,last year,DATE
259,Los Angeles,GPE
260,"almost 700,000",CARDINAL
261,summer,DATE
262,this summer,DATE
263,tonight,TIME
264,America,GPE
265,one million summer,DATE
266,Second,ORDINAL
267,today,DATE
268,the next century,DATE
269,no American Government,ORG
270,American,NORP
271,the last 10 or 15 years,DATE
272,under $ 5 million,MONEY
273,about 90 percent,PERCENT
274,America,GPE
275,about 40 percent,PERCENT
276,more than a decade,DATE
277,$ 1 billion,MONEY
278,Boston,GPE
279,Texas,GPE
280,Los Angeles,GPE
281,State,ORG
282,a new century,DATE
283,America,GPE
284,tonight,TIME
285,the 21st century,DATE
286,America,GPE
287,today,DATE
288,this year,DATE
289,next year,DATE
290,5 years,DATE
291,this year,DATE
292,1992,DATE
293,14 percent,PERCENT
294,more than 30 percent,PERCENT
295,50 percent,PERCENT
296,between now and the year 2000,DATE
297,the year 2000,DATE
298,almost 20 percent,PERCENT
299,this year,DATE
300,millions,CARDINAL
301,hundreds of billions of dollars,MONEY
302,America,GPE
303,Later this spring,DATE
304,First,ORDINAL
305,Congress,ORG
306,American,NORP
307,first,ORDINAL
308,American,NORP
309,Americans,NORP
310,Republicans,NORP
311,Democrats,NORP
312,one,CARDINAL
313,Half,CARDINAL
314,2-year-olds,DATE
315,today,DATE
316,10,MONEY
317,1,MONEY
318,Head Start,PERSON
319,today,DATE
320,one-third,CARDINAL
321,today,DATE
322,3,MONEY
323,the Education Department,ORG
324,State,ORG
325,18-year-old,DATE
326,today,DATE
327,seven,CARDINAL
328,the last few years,DATE
329,American,NORP
330,last year,DATE
331,Americans,NORP
332,A generation ago,DATE
333,Kennedy,PERSON
334,the United States,GPE
335,Congress,ORG
336,the Peace Corps,ORG
337,Americans,NORP
338,the Peace Corps,ORG
339,Congress,ORG
340,GI,ORG
341,America,GPE
342,America,GPE
343,millions,CARDINAL
344,Americans,NORP
345,40 hours,TIME
346,Later this year,DATE
347,a decade,DATE
348,2 years,DATE
349,Congress,ORG
350,first,ORDINAL
351,last year,DATE
352,"100,000",CARDINAL
353,first,ORDINAL
354,Brady,PERSON
355,American,NORP
356,Congress,ORG
357,Washington,GPE
358,the United States,GPE
359,Congress,ORG
360,this year,DATE
361,American,NORP
362,Republicans,NORP
363,Democrats,NORP
364,House,ORG
365,Senate,ORG
366,the White House,ORG
367,the last few days,DATE
368,White House,ORG
369,25 percent,PERCENT
370,approximately $ 10 million,MONEY
371,the next 4 years,DATE
372,"approximately 100,000",CARDINAL
373,$ 9 billion,MONEY
374,America,GPE
375,Congress,ORG
376,today,DATE
377,Congress,ORG
378,American,NORP
379,Tonight,TIME
380,Federal Government,ORG
381,one year,DATE
382,4-year,DATE
383,one,CARDINAL
384,150,CARDINAL
385,the White House,ORG
386,years ago,DATE
387,Government Department,ORG
388,Superfund,LAW
389,years,DATE
390,4 weeks,DATE
391,one,CARDINAL
392,the next 4 years,DATE
393,tonight,TIME
394,tomorrow,DATE
395,American,NORP
396,Government 10 years from now,DATE
397,the last 4 years,DATE
398,the end of the decade,DATE
399,$ 635 billion,MONEY
400,almost 80 percent,PERCENT
401,Congress,ORG
402,20 cents,MONEY
403,more than half,CARDINAL
404,6 or 7 cents,MONEY
405,America,GPE
406,1997,DATE
407,$ 140 billion,MONEY
408,that year,DATE
409,the Congressional Budget Office,ORG
410,Republicans,NORP
411,the Congressional Budget Office,ORG
412,American,NORP
413,the last 12 years,DATE
414,Democrats,NORP
415,Republicans,NORP
416,American,NORP
417,more than 150,CARDINAL
418,$ 246 billion,MONEY
419,the Rural Electric Administration,ORG
420,State,ORG
421,American,NORP
422,American,NORP
423,American,NORP
424,the United States,GPE
425,first,ORDINAL
426,Americans,NORP
427,today,DATE
428,tomorrow,DATE
429,"more than $ 180,000",MONEY
430,tonight,TIME
431,31 to 36 percent,PERCENT
432,10 percent,PERCENT
433,"over $ 250,000",MONEY
434,$ 10 million,MONEY
435,36 percent,PERCENT
436,America,GPE
437,American,NORP
438,State,ORG
439,the Tax Code,LAW
440,American,NORP
441,today,DATE
442,America,GPE
443,American,NORP
444,Americans,NORP
445,the last 12 years,DATE
446,tonight,TIME
447,Monday night,TIME
448,first,ORDINAL
449,98.8 percent,PERCENT
450,America,GPE
451,only 1.2 percent,PERCENT
452,Medicare,ORG
453,the 4th year,DATE
454,50 percent,PERCENT
455,between now and the year 2000,DATE
456,Medicare,ORG
457,Secondly,ORDINAL
458,Social Security,ORG
459,Americans,NORP
460,Social Security,ORG
461,the 80 percent,PERCENT
462,Social Security,ORG
463,Social Security,ORG
464,Social Security,ORG
465,States,GPE
466,American,NORP
467,"about $ 40,000",MONEY
468,less than $ 17,MONEY
469,American,NORP
470,"30,000",MONEY
471,Treasury,ORG
472,the Office of Management and Budget,ORG
473,each month,DATE
474,American,NORP
475,"under $ 30,000",MONEY
476,the end of the decade,DATE
477,$ 650-billion,MONEY
478,a-year,DATE
479,the end of the decade,DATE
480,20 percent,PERCENT
481,every year,DATE
482,20 cents,MONEY
483,years,DATE
484,Americans,NORP
485,every 25 years,DATE
486,100 years,DATE
487,Tonight,TIME
488,American,NORP
489,tomorrow,DATE
490,weeks,DATE
491,Chamber,ORG
492,a real new day,DATE
493,American,NORP
494,20 years,DATE
495,Americans,NORP
496,Tonight,TIME
497,Chamber,ORG
498,American,NORP
499,America,GPE
500,America,GPE
501,New Orleans,GPE
502,Louisiana,GPE
503,first,ORDINAL
504,last year,DATE
505,1,CARDINAL
506,Robert Styron,PERSON
507,O'Brien,PERSON
508,Breaux,PERSON
509,the Democratic Leadership Council,ORG
510,Johnston,PERSON
511,the Louisiana House,ORG
512,the United States,GPE
513,Congress,ORG
514,the Democratic Leadership Council,ORG
515,New Mexico,GPE
516,Bruce King,PERSON
517,two,CARDINAL
518,Education,ORG
519,Dick Riley,PERSON
520,Agriculture,ORG
521,Mike Espy,PERSON
522,DLC,ORG
523,Benjamin Franklin High School,ORG
524,the Delta Service Corps,ORG
525,Summerbridge,GPE
526,Teach for America,ORG
527,UNO,ORG
528,Xavier University,ORG
529,Tulane,ORG
530,ACTION,GPE
531,Americans,NORP
532,Volunteer Program,PERSON
533,the National Association of Senior Companions and Foster Grandparents,ORG
534,the National Association of Retired Senior Volunteers,ORG
535,three,CARDINAL
536,First,ORDINAL
537,David Jones,PERSON
538,the Joint Chiefs of Staff,ORG
539,Jones,PERSON
540,Secondly,ORDINAL
541,New Jersey,GPE
542,New Jersey,GPE
543,the Points of Light Foundation,ORG
544,Ray Chambers,PERSON
545,two,CARDINAL
546,Congress,ORG
547,two,CARDINAL
548,Senate,ORG
549,Harris Wofford,PERSON
550,Pennsylvania,GPE
551,Sam Nunn,PERSON
552,Georgia,GPE
553,Dave McCurdy,PERSON
554,Oklahoma,GPE
555,the years,DATE
556,the Jazz Festival,EVENT
557,the White House,FAC
558,the 100th day,DATE
559,Washington,GPE
560,America,GPE
561,the last 99 days,DATE
562,American,NORP
563,America,GPE
564,American,NORP
565,the last 100 days,DATE
566,American,NORP
567,last November,DATE
568,Nation,ORG
569,today,DATE
570,Breaux,PERSON
571,the Democratic Leadership Council,ORG
572,DLC,ORG
573,American,NORP
574,American,NORP
575,the Democratic Party,ORG
576,the United States of America,GPE
577,American,NORP
578,American,NORP
579,Washington,GPE
580,40 hours,TIME
581,today,DATE
582,Washington,GPE
583,Government,ORG
584,two,CARDINAL
585,American,NORP
586,the past 99 days,DATE
587,American,NORP
588,more than $ 500 billion,MONEY
589,the 21st century,DATE
590,tomorrow,DATE
591,100 days,DATE
592,American,NORP
593,100 days ago,DATE
594,million,CARDINAL
595,Americans,NORP
596,last year,DATE
597,today,DATE
598,34 million,CARDINAL
599,millions,CARDINAL
600,Americans,NORP
601,2.5,CARDINAL
602,every year,DATE
603,30 percent,PERCENT
604,Earth,LOC
605,First,ORDINAL
606,over 400,CARDINAL
607,American,NORP
608,Americans,NORP
609,last year,DATE
610,the last 100 days,DATE
611,White House,ORG
612,25 percent,PERCENT
613,the Federal Government,ORG
614,over $ 10 billion,MONEY
615,Executive Branch,PERSON
616,the United States,GPE
617,the Federal Government,ORG
618,Congress,ORG
619,Congress,ORG
620,Congress,ORG
621,The House of Representatives,ORG
622,yesterday,DATE
623,the United States,GPE
624,Senate,ORG
625,Americans,NORP
626,American,NORP
627,American,NORP
628,American,NORP
629,Americans,NORP
630,today,DATE
631,the United States Government,GPE
632,two,CARDINAL
633,American,NORP
634,the days and months ahead,DATE
635,Education,ORG
636,Agriculture,ORG
637,Housing and Urban Development,ORG
638,Americans,NORP
639,American,NORP
640,Godgiven,PERSON
641,this 100th day,DATE
642,first,ORDINAL
643,American,NORP
644,America,GPE
645,just a few days,DATE
646,Congress,ORG
647,two,CARDINAL
648,first,ORDINAL
649,America,GPE
650,American,NORP
651,the last 10 or 12 years,DATE
652,about five percent,PERCENT
653,one,CARDINAL
654,a 4 year,DATE
655,"over $ 5,200",MONEY
656,millions,CARDINAL
657,every year,DATE
658,EXCEL,ORG
659,90 percent,PERCENT
660,more than 10 percent,PERCENT
661,every year,DATE
662,about $ 3 billion,MONEY
663,the Department of Education,ORG
664,the Internal Revenue Service,ORG
665,EXCEL,ORG
666,Americans,NORP
667,Thomas Jefferson,PERSON
668,first,ORDINAL
669,American,NORP
670,today,DATE
671,Thomas Jefferson,PERSON
672,Americans,NORP
673,America,GPE
674,America,GPE
675,today,DATE
676,American,NORP
677,Americans,NORP
678,America,GPE
679,15 million,CARDINAL
680,Late last night,TIME
681,a couple of days ago,DATE
682,Americans,NORP
683,Americans,NORP
684,Democrats,NORP
685,Republicans,NORP
686,Hispanic,NORP
687,Asian,NORP
688,today,DATE
689,tomorrow,DATE
690,today,DATE
691,America,GPE
692,American,NORP
693,One,CARDINAL
694,1 or 2 years,DATE
695,New Orleans,GPE
696,1,CARDINAL
697,1,CARDINAL
698,one,CARDINAL
699,the Delta Service Corps,ORG
700,three,CARDINAL
701,Lawrence Williams,PERSON
702,Jane Sullivan,PERSON
703,just a few moments ago,TIME
704,Parris Moore Brown,PERSON
705,4 feet,QUANTITY
706,2 1/4 inches,QUANTITY
707,today,DATE
708,about 10 feet,QUANTITY
709,America,GPE
710,today,DATE
711,tens of thousands,CARDINAL
712,Parris,PERSON
713,Jane,PERSON
714,Lawrence,PERSON
715,the National and Community Service Act,ORG
716,1990,DATE
717,State,ORG
718,today,DATE
719,America,GPE
720,American,NORP
721,the Federal Government,ORG
722,today,DATE
723,American,NORP
724,More than a century ago,DATE
725,Abraham Lincoln,PERSON
726,100 acres,QUANTITY
727,1930,DATE
728,Roosevelt,PERSON
729,millions,CARDINAL
730,the Civilian Conservation Corps,ORG
731,FDR,PERSON
732,the Works Project Administration,ORG
733,the United States Justice Department,GPE
734,just yesterday,DATE
735,1934,DATE
736,GI,ORG
737,A generation ago,DATE
738,Latin America,LOC
739,Asia,LOC
740,Africa,LOC
741,Kennedy,PERSON
742,the Peace Corps,ORG
743,three decades later,DATE
744,America,GPE
745,A year ago,DATE
746,the Democratic Leadership Council,ORG
747,New Orleans,GPE
748,American,NORP
749,Powell,PERSON
750,the Joint Chiefs,ORG
751,Aspin,PERSON
752,Johnston,PERSON
753,the Unified Task Force,ORG
754,Somalia,GPE
755,Johnston,PERSON
756,American,NORP
757,thousands,CARDINAL
758,Army,ORG
759,Mountain Division,ORG
760,Navy,ORG
761,Tripoli Amphibious Ready Group,ORG
762,the Air Force,ORG
763,Air National Guard,ORG
764,"30,000",CARDINAL
765,American,NORP
766,these last 5 months,DATE
767,Somalia,GPE
768,thousands,CARDINAL
769,20,CARDINAL
770,the Armed Forces of the United States,ORG
771,American,NORP
772,the weeks,DATE
773,Operation Restore Hope,EVENT
774,earlier today,TIME
775,the Defense Distinguished Service Medal,ORG
776,Somalia,GPE
777,Somalia,GPE
778,6 months ago,DATE
779,Hundreds of thousands,CARDINAL
780,Today,DATE
781,Somalia,GPE
782,tens of thousands,CARDINAL
783,Somalia,GPE
784,eight,CARDINAL
785,Americans,NORP
786,America,GPE
787,American,NORP
788,U.N.,ORG
789,American,NORP
790,Americans,NORP
791,Just hours ago,TIME
792,Johnston,PERSON
793,Turkey,GPE
794,UNOSOM II,EVENT
795,Somalis,NORP
796,Johnston,PERSON
797,America,GPE
798,the United States of America,GPE
799,America,GPE
800,Armed Forces,ORG
801,Americans,NORP
802,Creedon,GPE
803,Kennedy,PERSON
804,Robert Kennedy,PERSON
805,Kennedy,PERSON
806,Americans,NORP
807,Twenty-five years ago,DATE
808,today,DATE
809,Robert Kennedy,PERSON
810,California,GPE
811,today,DATE
812,Robert Kennedy,PERSON
813,two,CARDINAL
814,today,DATE
815,Robert Kennedy,PERSON
816,America,GPE
817,Kennedy,PERSON
818,Martin Luther King,PERSON
819,Vietnam,GPE
820,Robert Kennedy,PERSON
821,today,DATE
822,yesterday,DATE
823,tomorrow,DATE
824,America,GPE
825,Northeast,LOC
826,Robert Kennedy,PERSON
827,today,DATE
828,Robert Kennedy,PERSON
829,one,CARDINAL
830,America,GPE
831,Kennedy,PERSON
832,Martin Luther King,PERSON
833,Robert Kennedy,PERSON
834,Americans,NORP
835,Robert Kennedy,PERSON
836,Martin Luther King,PERSON
837,Today,DATE
838,Robert Kennedy,PERSON
839,today,DATE
840,millions,CARDINAL
841,Americans,NORP
842,American,NORP
843,American,NORP
844,American,NORP
845,Robert Kennedy,PERSON
846,two,CARDINAL
847,one,CARDINAL
848,tomorrow,DATE
849,Robert Kennedy,PERSON
850,Rabin,PERSON
851,Arafat,PERSON
852,Peres,PERSON
853,Abbas,PERSON
854,Carter,PERSON
855,Bush,PERSON
856,the United States,GPE
857,Russia,GPE
858,Middle East,LOC
859,Today,DATE
860,Jordan,GPE
861,the Mediterranean Sea,LOC
862,Jews,NORP
863,Muslims,NORP
864,Christians,NORP
865,this century,DATE
866,Palestinian,NORP
867,Jewish,NORP
868,14 years ago,DATE
869,three,CARDINAL
870,the Camp David accords,LAW
871,Today,DATE
872,Menachem Begin,ORG
873,Anwar Sadat,PERSON
874,Jimmy Carter,PERSON
875,Egypt,GPE
876,Israel,GPE
877,today,DATE
878,Two years ago,DATE
879,Madrid,GPE
880,Israel,GPE
881,today,DATE
882,George Bush,PERSON
883,Harry Truman,PERSON
884,Israel,GPE
885,American,NORP
886,Democrat,NORP
887,Republican,NORP
888,Israel,GPE
889,Israeli,NORP
890,Palestinian,NORP
891,Today,DATE
892,Israel,GPE
893,the Palestine Liberation Organization,ORG
894,Palestinian,NORP
895,two,CARDINAL
896,Torah,PERSON
897,Koran,WORK_OF_ART
898,Bible,WORK_OF_ART
899,today,DATE
900,Norway,GPE
901,today,DATE
902,tomorrow,DATE
903,today,DATE
904,Rabin,PERSON
905,Peres,PERSON
906,Arafat,PERSON
907,the Middle East,LOC
908,Rabin,PERSON
909,Koran,WORK_OF_ART
910,the Fertile Crescent,ORG
911,Spain,GPE
912,the Middle East,LOC
913,Muslims,NORP
914,Jews,NORP
915,Prime Minister,PERSON
916,Chairman,PERSON
917,the United States of America,GPE
918,The United States,GPE
919,today,DATE
920,Israelis,NORP
921,Palestinians,NORP
922,today,DATE
923,Israeli,NORP
924,Arab,NORP
925,today,DATE
926,Prime Minister,PERSON
927,Chairman,PERSON
928,this day,DATE
929,tomorrow,DATE
930,the Middle East,LOC
931,today,DATE
932,Speaker,PERSON
933,Congress,ORG
934,Americans,NORP
935,tonight,TIME
936,Alabama,GPE
937,today,DATE
938,Americans,NORP
939,tonight,TIME
940,American,NORP
941,American,NORP
942,Americans,NORP
943,Moon,PERSON
944,America,GPE
945,Americans,NORP
946,the cold war,EVENT
947,tomorrow,DATE
948,Americans,NORP
949,first,ORDINAL
950,Tonight,TIME
951,millions,CARDINAL
952,decades,DATE
953,American,NORP
954,tonight,TIME
955,America,GPE
956,the last 8 months,DATE
957,Hillary,PERSON
958,thousands,CARDINAL
959,Americans,NORP
960,"over 1,100",CARDINAL
961,Americans,NORP
962,First,ORDINAL
963,Capitol Hill,LOC
964,Hillary,PERSON
965,"700,000",CARDINAL
966,tonight,TIME
967,Kerry Kennedy,PERSON
968,seven,CARDINAL
969,Titusville,GPE
970,Florida,GPE
971,years,DATE
972,the last several years,DATE
973,years,DATE
974,last year,DATE
975,two,CARDINAL
976,two,CARDINAL
977,millions,CARDINAL
978,Earth,LOC
979,first,ORDINAL
980,Millions,CARDINAL
981,Americans,NORP
982,Millions,CARDINAL
983,any given day,DATE
984,37 million,CARDINAL
985,Americans,NORP
986,the United States,GPE
987,third,ORDINAL
988,Earth,LOC
989,Americans,NORP
990,Earth,LOC
991,thousands,CARDINAL
992,tonight,TIME
993,Republicans,NORP
994,Democrats,NORP
995,Congress,ORG
996,first,ORDINAL
997,this century,DATE
998,American,NORP
999,earlier this week,DATE
1000,Congress,ORG
1001,Republicans,NORP
1002,Democrats,NORP
1003,2 days,DATE
1004,tonight,TIME
1005,House,ORG
1006,Senate,ORG
1007,Republican,NORP
1008,Democrat,NORP
1009,American,NORP
1010,six,CARDINAL
1011,First,ORDINAL
1012,American,NORP
1013,an entire lifetime,DATE
1014,Congress,ORG
1015,next year,DATE
1016,first,ORDINAL
1017,Americans,NORP
1018,first,ORDINAL
1019,Medicare,ORG
1020,first,ORDINAL
1021,Medicare,ORG
1022,thousands,CARDINAL
1023,State,ORG
1024,Medicaid,ORG
1025,Medicare,ORG
1026,every week,DATE
1027,Americans,NORP
1028,80,DATE
1029,second,ORDINAL
1030,Today,DATE
1031,"more than 1,500",CARDINAL
1032,hundreds and hundreds,CARDINAL
1033,recent years,DATE
1034,4,CARDINAL
1035,Just a few days ago,DATE
1036,the Children's Hospital,ORG
1037,Washington,GPE
1038,Debbie Freiberg,PERSON
1039,The other day,DATE
1040,Lillian Beard,PERSON
1041,hours and hours,TIME
1042,up to 25 hours,TIME
1043,the Washington Children's Hospital,ORG
1044,$ 2 million,MONEY
1045,one,CARDINAL
1046,200,CARDINAL
1047,500,CARDINAL
1048,"10,000",CARDINAL
1049,a year,DATE
1050,one,CARDINAL
1051,hundreds,CARDINAL
1052,an office thousands,CARDINAL
1053,one,CARDINAL
1054,third,ORDINAL
1055,over 14 percent,PERCENT
1056,Canada,GPE
1057,10,CARDINAL
1058,Treasury,ORG
1059,5-year,DATE
1060,America,GPE
1061,Medicaid,ORG
1062,between 16 and 11 percent,PERCENT
1063,the next 5 years,DATE
1064,Medicare,ORG
1065,between 11 and 9 percent,QUANTITY
1066,4 percent,PERCENT
1067,655,MONEY
1068,each year,DATE
1069,the end of the decade,DATE
1070,a full third,CARDINAL
1071,America,GPE
1072,today,DATE
1073,35 percent,PERCENT
1074,today,DATE
1075,third,ORDINAL
1076,First,ORDINAL
1077,second,ORDINAL
1078,third,ORDINAL
1079,tens of billions of dollars,MONEY
1080,Republican,NORP
1081,Democrat,NORP
1082,billions of dollars,MONEY
1083,first,ORDINAL
1084,years,DATE
1085,tonight,TIME
1086,$ 200 billion,MONEY
1087,more than 20 percent,PERCENT
1088,American,NORP
1089,California,GPE
1090,American,NORP
1091,"an estimated $ 1,000",MONEY
1092,the Mayo Clinic,ORG
1093,less than half,CARDINAL
1094,Hawaii,GPE
1095,tens of billions of dollars,MONEY
1096,fourth,ORDINAL
1097,Americans,NORP
1098,today,DATE
1099,Americans,NORP
1100,only one,CARDINAL
1101,today,DATE
1102,American,NORP
1103,American,NORP
1104,fifth,ORDINAL
1105,one,CARDINAL
1106,one,CARDINAL
1107,Pennsylvania,GPE
1108,"21,000",MONEY
1109,"84,000",MONEY
1110,State,ORG
1111,sixth,ORDINAL
1112,3,CARDINAL
1113,America,GPE
1114,the United States,GPE
1115,third,ORDINAL
1116,the Western Hemisphere,LOC
1117,American,NORP
1118,a penny,MONEY
1119,10,MONEY
1120,Tonight,TIME
1121,today,DATE
1122,today,DATE
1123,first,ORDINAL
1124,Congress,ORG
1125,about 20 years ago,DATE
1126,Nixon,PERSON
1127,today,DATE
1128,The Chamber of Commerce,ORG
1129,The American Medical Association,ORG
1130,Americans,NORP
1131,Americans,NORP
1132,today,DATE
1133,the Federal Government,ORG
1134,two,CARDINAL
1135,tonight,TIME
1136,American,NORP
1137,first,ORDINAL
1138,Fortune 500,PRODUCT
1139,American,NORP
1140,fewer than 50,CARDINAL
1141,twenties,DATE
1142,first,ORDINAL
1143,secondly,ORDINAL
1144,4,CARDINAL
1145,5,DATE
1146,"6, 7 years from now",DATE
1147,Americans,NORP
1148,this tonight,TIME
1149,tonight,TIME
1150,first,ORDINAL
1151,at least three,CARDINAL
1152,thousands,CARDINAL
1153,Americans,NORP
1154,the coming months,DATE
1155,Congress,ORG
1156,Congress,ORG
1157,the last year and a half,DATE
1158,New Hampshire,GPE
1159,"50,000",MONEY
1160,six,CARDINAL
1161,one,CARDINAL
1162,20,CARDINAL
1163,200,MONEY
1164,tonight,TIME
1165,America,GPE
1166,American,NORP
1167,American,NORP
1168,Americans,NORP
1169,just a few days ago,DATE
1170,decades,DATE
1171,the Middle East,LOC
1172,Berlin,GPE
1173,South Africa,GPE
1174,Russia,GPE
1175,Americans,NORP
1176,this century,DATE
1177,Americans,NORP
1178,today,DATE
1179,a half a century ago,DATE
1180,Americans,NORP
1181,Social Security System,ORG
1182,Americans,NORP
1183,their later years,DATE
1184,Forty years from now,DATE
1185,tomorrow,DATE
1186,today,DATE
1187,America,GPE
1188,Americans,NORP
1189,Nation,ORG
1190,Somalia,GPE
1191,A year ago,DATE
1192,Somali,NORP
1193,the tens of thousands,CARDINAL
1194,This past weekend,DATE
1195,Somali,NORP
1196,American,NORP
1197,American,NORP
1198,Somali,NORP
1199,Somalia,GPE
1200,Somalia,GPE
1201,first,ORDINAL
1202,the United States,GPE
1203,A third of a million,CARDINAL
1204,tons,CARDINAL
1205,Mogadishu,GPE
1206,Somalis,NORP
1207,Bush,PERSON
1208,"28,000",CARDINAL
1209,American,NORP
1210,United Nations,ORG
1211,close to one million,CARDINAL
1212,Somalia,GPE
1213,Mogadishu,GPE
1214,Nearly a million,CARDINAL
1215,Somalis,NORP
1216,American,NORP
1217,America,GPE
1218,June,DATE
1219,The United States,GPE
1220,"28,000",CARDINAL
1221,"less than 5,000",CARDINAL
1222,June,DATE
1223,American,NORP
1224,Pakistani,NORP
