,ent,ent_label
139,one,CARDINAL
140,thousands,CARDINAL
141,one,CARDINAL
142,Treasury,ORG
143,six years past,DATE
144,ten years,DATE
145,year,DATE
146,five to twenty,CARDINAL
147,ten to forty years,DATE
148,6 per cent,MONEY
149,4 1/2,CARDINAL
150,three or four,CARDINAL
151,Europe,LOC
152,the United States,GPE
153,Congress,ORG
154,day to day or week to week,DATE
155,4,CARDINAL
156,4 1/2,CARDINAL
157,annual,DATE
158,Congress,ORG
159,3 per cent,MONEY
160,three years,DATE
161,sixty to eighty millions,CARDINAL
162,year to year,DATE
163,Treasury,ORG
164,"the fiscal year ending June 30, 1869",DATE
165,"370,943,747",MONEY
166,"321,490,597",MONEY
167,Treasury,ORG
168,Treasury,ORG
169,Treasury,ORG
170,Treasury,ORG
171,Congress,ORG
172,Treasury,ORG
173,about seventy-five millions,CARDINAL
174,Treasury,ORG
175,3 per cent,MONEY
176,Internal Revenue,ORG
177,Cabinet,ORG
178,the United States,GPE
179,Administration,ORG
180,more than a year,DATE
181,Spain,GPE
182,the United States,GPE
183,Cuba,GPE
184,Spain,GPE
185,The United States,GPE
186,Spain,GPE
187,Spain,GPE
188,European,NORP
189,one,CARDINAL
190,European,NORP
191,The United States,GPE
192,Cuba,GPE
193,Spain,GPE
194,Cuba,GPE
195,the United States,GPE
196,Cuba,GPE
197,the 26th of March,DATE
198,United States,GPE
199,Lizzie Major,PERSON
200,Spanish,NORP
201,two,CARDINAL
202,Cuba,GPE
203,the Spanish Government,ORG
204,Washington,GPE
205,two,CARDINAL
206,the United States,GPE
207,Spanish,NORP
208,Cuba,GPE
209,Mary Lowell,PERSON
210,one,CARDINAL
211,the Bahama Islands,LOC
212,Spanish,NORP
213,Spain,GPE
214,Great Britain,GPE
215,Cuba,GPE
216,the United States,GPE
217,1795,DATE
218,the Republic of the United States,GPE
219,Atlantic,LOC
220,Pacific,LOC
221,the Isthmus of Darien,FAC
222,the Republic of the United States of Colombia,GPE
223,the United States,GPE
224,Lima,GPE
225,Lima,GPE
226,August,DATE
227,Congress,ORG
228,the United States,GPE
229,Spain,GPE
230,the South American Republics,LOC
231,Spain,GPE
232,Peru,GPE
233,Chile,GPE
234,Washington,GPE
235,the present winter,DATE
236,Europeans,NORP
237,Nicaragua,GPE
238,Costa Rico,GPE
239,the United States,GPE
240,The Department of State,ORG
241,Peru,GPE
242,Peru,GPE
243,Spain,GPE
244,Spain,GPE
245,New York,GPE
246,thirty,CARDINAL
247,Spain,GPE
248,Cuba,GPE
249,Peru,GPE
250,the Peruvian Government,ORG
251,Paraguay,ORG
252,London,GPE
253,Great Britain,GPE
254,the United States,GPE
255,Senate,ORG
256,the United States,GPE
257,the United States,GPE
258,Great Britain,GPE
259,Great Britain,GPE
260,Great Britain,GPE
261,the United States,GPE
262,Great Britain,GPE
263,Senate,ORG
264,two,CARDINAL
265,the United States,GPE
266,Great Britain,GPE
267,Majesty,PERSON
268,two,CARDINAL
269,the United States,GPE
270,the United States,GPE
271,British,NORP
272,Administration,ORG
273,British,NORP
274,two,CARDINAL
275,the United States,GPE
276,British,NORP
277,the United States,GPE
278,the Dominion of Canada,ORG
279,Hudsons Bay and Puget Sound Agricultural Company,WORK_OF_ART
280,the United States,GPE
281,"650,000",MONEY
282,the United States,GPE
283,Congress,ORG
284,the United States,GPE
285,British,NORP
286,1856,CARDINAL
287,Congress,ORG
288,the British Government,ORG
289,"April 7, 1862",DATE
290,British,NORP
291,the United States,GPE
292,French,NORP
293,twenty years,DATE
294,France,GPE
295,the United States,GPE
296,the French Government,ORG
297,French,NORP
298,British,NORP
299,Washington,GPE
300,Congress,ORG
301,Senate,ORG
302,March,DATE
303,Congress,ORG
304,the French Government,ORG
305,French,NORP
306,the United States,GPE
307,State,ORG
308,the United States,GPE
309,Congress,ORG
310,the United States,GPE
311,France,GPE
312,the United States,GPE
313,the United States,GPE
314,years,DATE
315,the United States,GPE
316,the United States,GPE
317,the United States,GPE
318,North Germany,GPE
319,London,GPE
320,Paris,GPE
321,Florence,GPE
322,Berlin,GPE
323,Brussels,GPE
324,The Hague,GPE
325,Copenhagen,ORG
326,Stockholm,GPE
327,Washington,GPE
328,the United States,GPE
329,Russian,NORP
330,Russian,NORP
331,Russia,GPE
332,a very few years,DATE
333,hundreds of thousands,CARDINAL
334,Europe,LOC
335,East,LOC
336,China,GPE
337,Japan,GPE
338,China,GPE
339,one,CARDINAL
340,the United States,GPE
341,Chinese,NORP
342,American,NORP
343,China,GPE
344,one,CARDINAL
345,first,ORDINAL
346,the United States,GPE
347,three,CARDINAL
348,First,ORDINAL
349,second,ORDINAL
350,the United States,GPE
351,third,ORDINAL
352,States,GPE
353,first,ORDINAL
354,Congress,ORG
355,two,CARDINAL
356,First,ORDINAL
357,second,ORDINAL
358,Administration,ORG
359,Constitution,LAW
360,Senate,ORG
361,second,ORDINAL
362,third,ORDINAL
363,Constitution,LAW
364,Indians,NORP
365,Indian,NORP
366,Indian,NORP
367,The Society of Friends,ORG
368,Indians,NORP
369,Pennsylvania,GPE
370,Indians,NORP
371,Indian Affairs,ORG
372,Indian,NORP
373,Army,ORG
374,Indian,NORP
375,Departments of the Government,ORG
376,one,CARDINAL
377,Indian,NORP
378,Indians,NORP
379,one,CARDINAL
380,Indians,NORP
381,Indian Affairs,ORG
382,the War Department,ORG
383,"the year ending June 30, 1869",DATE
384,"80,644,042",MONEY
385,"23,882,310",MONEY
386,"34,531,031",MONEY
387,Army,ORG
388,the next fiscal year,DATE
389,the beginning of the next fiscal year,DATE
390,Congress,ORG
391,the General of the Army,ORG
392,Boston,GPE
393,Portland,GPE
394,New York,GPE
395,Philadelphia,GPE
396,New Orleans,GPE
397,San Francisco,GPE
398,the Military Division of the Pacific,ORG
399,St. Paul and St. George,GPE
400,War,ORG
401,Virginia,GPE
402,Mississippi,GPE
403,Texas,GPE
404,the General of the Army,ORG
405,3d,CARDINAL
406,"March, 1869",DATE
407,Army,ORG
408,Army,ORG
409,Navy,ORG
410,Navy,ORG
411,Navy,ORG
412,the Post-Office Department,ORG
413,"the year ending the 30th of June, 1869",DATE
414,"18,344,510",MONEY
415,"23,698,131",MONEY
416,"5,353,620",MONEY
417,the previous year,DATE
418,"6,437,992",MONEY
419,1869,DATE
420,1868,DATE
421,"2,051,909",MONEY
422,"967,538",MONEY
423,1869,DATE
424,1868,DATE
425,"996,336",MONEY
426,1869,DATE
427,"2,527,570",MONEY
428,1868,DATE
429,1868,DATE
430,"2,439,535",MONEY
431,1869,DATE
432,"1,084,371",MONEY
433,Pacific,LOC
434,Atlantic,LOC
435,25 to 30,CARDINAL
436,Interior,ORG
437,"the year ending the 30th of June, 1869",DATE
438,"7,666,152 acres",QUANTITY
439,the preceding year,DATE
440,"1,010,409 acres",QUANTITY
441,"2,899,544 acres",QUANTITY
442,"2,737,365 acres",QUANTITY
443,States,GPE
444,"4,472,886",MONEY
445,the preceding year,DATE
446,"2,840,140",MONEY
447,the last fiscal year,DATE
448,"23,196",CARDINAL
449,"4,876",CARDINAL
450,"187,963",CARDINAL
451,"28,422,884",MONEY
452,"4,411,902",MONEY
453,the previous year,DATE
454,Congress,ORG
455,one,CARDINAL
456,"14th of July, 1862",DATE
457,Congress,ORG
458,the next fiscal year,DATE
459,"30,000,000",MONEY
460,"the year ending the 30th of September, 1869",DATE
461,the Patent Office,ORG
462,"13,762",CARDINAL
463,"686,389",MONEY
464,"213,926",MONEY
465,Congress,ORG
466,the year 1870,DATE
467,Congress,ORG
468,the Agricultural Bureau,ORG
469,Bureau,GPE
470,Congress,ORG
471,the Supreme Court,ORG
472,fifteen years,DATE
473,Congress,ORG
474,Senate,ORG
475,House of Representatives,ORG
476,two,CARDINAL
477,Congress,ORG
478,State,ORG
479,Constitution,LAW
480,this day,DATE
481,"4,000,000",CARDINAL
482,the United States,GPE
483,the Declaration of Independence,WORK_OF_ART
484,the present day,DATE
485,Constitution,LAW
486,republican,NORP
487,Farewell Address,WORK_OF_ART
488,first,ORDINAL
489,Congress,ORG
490,eighth,ORDINAL
491,the fifteenth,DATE
492,Constitution,LAW
493,Washington,GPE
494,a few millions,CARDINAL
495,"40,000,000",CARDINAL
496,Congress,ORG
497,Constitution,LAW
498,U. S. GRANT,PERSON
499,the United States,GPE
500,about the 27th day of February,DATE
501,the year 1869,DATE
502,the Constitution of the United States Resolved,LAW
503,Senate,ORG
504,House of Representatives,ORG
505,the United States of America,GPE
506,Congress,ORG
507,two-thirds,CARDINAL
508,Houses,ORG
509,States,GPE
510,the Constitution of the United States,LAW
511,three fourths,CARDINAL
512,Constitution,LAW
513,ARTICLE XV,PRODUCT
514,the United States,GPE
515,the United States,GPE
516,State,ORG
517,SEC,ORG
518,2,CARDINAL
519,Congress,ORG
520,the Constitution of the United States,LAW
521,the States of North Carolina,GPE
522,West Virginia,GPE
523,Massachusetts,GPE
524,Wisconsin,GPE
525,Maine,GPE
526,Louisiana,GPE
527,Michigan,GPE
528,South Carolina,GPE
529,Pennsylvania,GPE
530,Arkansas,GPE
531,Connecticut,GPE
532,Florida,GPE
533,Illinois,GPE
534,Indiana,GPE
535,New York,GPE
536,New Hampshire,GPE
537,Nevada,GPE
538,Vermont,GPE
539,Virginia,GPE
540,Alabama,GPE
541,Missouri,GPE
542,Mississippi,GPE
543,Ohio,GPE
544,Iowa,GPE
545,Kansas,GPE
546,Minnesota,GPE
547,Rhode Island,GPE
548,Nebraska,GPE
549,Texas,GPE
550,twenty-nine States,QUANTITY
551,States,GPE
552,three,CARDINAL
553,States,GPE
554,the United States,GPE
555,New York,GPE
556,State,ORG
557,Georgia,GPE
558,Hamilton Fish,PERSON
559,State,ORG
560,the United States,GPE
561,second,ORDINAL
562,Congress,ORG
563,the 20th day of April,DATE
564,the year 1818,DATE
565,the United States,GPE
566,the Constitution of the United States,LAW
567,the Department of State,ORG
568,Washington,GPE
569,this 30th day of March,DATE
570,A. D. 1870,ORG
571,the United States of America,GPE
572,the United States,GPE
573,the Dominion of Canada,ORG
574,the United Kingdom of Great Britain,GPE
575,Ireland,GPE
576,the United States,GPE
577,Ulysses S. Grant,PERSON
578,the United States,GPE
579,the United States,GPE
580,the United States,GPE
581,the United States,GPE
582,the United States,GPE
583,Washington,GPE
584,this 24th day of May,DATE
585,State,ORG
586,Senate,ORG
587,the United States,GPE
588,Senate,ORG
589,29th of November,DATE
590,the Dominican Republic,GPE
591,the United States,GPE
592,the 14th,DATE
593,San Domingo,GPE
594,Senate,ORG
595,First,ORDINAL
596,"1,500,000",MONEY
597,secondly,ORDINAL
598,thirdly,ORDINAL
599,Senate,ORG
600,the United States,GPE
601,January,DATE
602,the Republic of San Domingo,GPE
603,Territorial,ORG
604,two,CARDINAL
605,Monroe,PERSON
606,European,NORP
607,San Domingo,GPE
608,"less than 120,000",CARDINAL
609,"10,000,000",CARDINAL
610,San Domingo,GPE
611,European,NORP
612,"2,000,000",MONEY
613,Samana Bay,PERSON
614,San Domingo,GPE
615,the Caribbean Sea,LOC
616,Isthmus,GPE
617,the West India Islands,LOC
618,a few years,DATE
619,States,GPE
620,Atlantic,LOC
621,the Gulf of Mexico,LOC
622,Bahamas,GPE
623,Antilles,FAC
624,Georgia,GPE
625,Florida,GPE
626,San Domingo,GPE
627,tens of thousands,CARDINAL
628,Porto Rico,PERSON
629,Cuba,GPE
630,San Domingo,GPE
631,Northern,LOC
632,more than one hundred millions,CARDINAL
633,San Domingo,GPE
634,Monroe,PERSON
635,the Isthmus of Darien,FAC
636,Cuba,GPE
637,Porto Rico,GPE
638,Brazil,GPE
639,Cuba,GPE
640,the United States,GPE
641,Senate,ORG
642,House of Representatives,ORG
643,Congress,ORG
644,more than a year,DATE
645,Cuba,GPE
646,Spain,GPE
647,the United States,GPE
648,Cuba,GPE
649,the six months,DATE
650,Spain,GPE
651,Spain,GPE
652,Spanish,NORP
653,Spain,GPE
654,Spaniard,NORP
655,Cuban,NORP
656,Count Valmaseda,ORG
657,Boet,PERSON
658,Spain,GPE
659,Quesada,PERSON
660,Cuban,NORP
661,one day,DATE
662,650,CARDINAL
663,the United States,GPE
664,Cuba,GPE
665,Spain,GPE
666,Spaniards,NORP
667,Cubans,NORP
668,Congress,ORG
669,the House of Representatives,ORG
670,Cuba,GPE
671,Spain,GPE
672,Cubans,NORP
673,Spain,GPE
674,Cuban,NORP
675,the United States,GPE
676,Cuban,NORP
677,his day,DATE
678,the United States,GPE
679,Europe,LOC
680,State,ORG
681,Jefferson,PERSON
682,State,ORG
683,Washington,GPE
684,1794,DATE
685,first,ORDINAL
686,Washington,GPE
687,French,NORP
688,John Adams,PERSON
689,Miranda,LAW
690,Jefferson,PERSON
691,Aaron Burr,PERSON
692,the United States,GPE
693,the days,DATE
694,John Quincy Adams,PERSON
695,the United States,GPE
696,Spanish American,NORP
697,the early days,DATE
698,America,GPE
699,the United States,GPE
700,European,NORP
701,1810,DATE
702,Spanish American,NORP
703,colonies,GPE
704,States,GPE
705,European,NORP
706,European,NORP
707,the New World,FAC
708,American,NORP
709,Republics,GPE
710,Monroe,PERSON
711,American,NORP
712,the United States,GPE
713,American,NORP
714,colonies,GPE
715,European,NORP
716,Cuba,GPE
717,the United States,GPE
718,Today,DATE
719,"10,000",CARDINAL
720,Cuba,GPE
721,Cuba,GPE
722,Spain,GPE
723,Cuba,GPE
724,the United States,GPE
725,Atlantic,LOC
726,the Gulf States,LOC
727,the Isthmus of Panama,FAC
728,the States of South America,GPE
729,Cuba,GPE
730,Spain,GPE
731,1795,DATE
732,Congress,ORG
733,Cuba,GPE
734,Spain,GPE
735,Spanish,NORP
736,American,NORP
737,American,NORP
738,American,NORP
739,the United States,GPE
740,Spain,GPE
741,Congress,ORG
742,Senate,ORG
743,the United States,GPE
744,Senate,ORG
745,7th,ORDINAL
746,State,ORG
747,U. S. GRANT,PERSON
748,DEPARTMENT OF STATE,ORG
749,Washington,GPE
750,"July 14, 1870",DATE
751,State,ORG
752,Senate,ORG
753,the United States,GPE
754,the Spanish American States,GPE
755,Senate,ORG
756,the United States,GPE
757,the States of America,GPE
758,the United States,GPE
759,the American States,GPE
760,Spanish,NORP
761,the United States,GPE
762,American,NORP
763,The United States,GPE
764,first,ORDINAL
765,European,NORP
766,America,GPE
767,the Revolutionary War,EVENT
768,Atlantic,LOC
769,European Governments,ORG
770,Alleghanies,ORG
771,the United States,GPE
772,Republic,ORG
773,no remote day,DATE
774,America,GPE
775,The United States,GPE
776,Mississippi,LOC
777,France,GPE
778,Louisiana,GPE
779,France,GPE
780,Great Britain,GPE
781,the Pacific Ocean,LOC
782,Spain,GPE
783,Floridas,ORG
784,the Gulf of Mexico,LOC
785,State,ORG
786,Texas,GPE
787,California,GPE
788,New Mexico,GPE
789,Arizona,GPE
790,Russia,GPE
791,Alaska,GPE
792,North America,LOC
793,Europe,LOC
794,Great Britain,GPE
795,Europe,LOC
796,"3,000,000",CARDINAL
797,"nearly 40,000,000",CARDINAL
798,States,GPE
799,Territories,GPE
800,Constitution,LAW
801,thirteen to forty-seven,CARDINAL
802,Pacific,LOC
803,Atlantic,LOC
804,States,GPE
805,Territories,GPE
806,the United States,GPE
807,Constitution,LAW
808,one,CARDINAL
809,Washington,GPE
810,first,ORDINAL
811,Jefferson,GPE
812,Europe,LOC
813,the French Revolution,EVENT
814,Empire,GPE
815,Monroe,PERSON
816,second,ORDINAL
817,Jackson,PERSON
818,Spanish,NORP
819,Portuguese,NORP
820,America,GPE
821,France,GPE
822,one,CARDINAL
823,England,GPE
824,France,GPE
825,twenty years,DATE
826,Washington,GPE
827,France,GPE
828,France,GPE
829,West India,LOC
830,Administration,ORG
831,France,GPE
832,the Cabinet of General Washington,ORG
833,the United States,GPE
834,Congress,ORG
835,one,CARDINAL
836,the United States,GPE
837,these early days,DATE
838,Great Britain,GPE
839,Lakes,ORG
840,Louisiana,GPE
841,France,GPE
842,England,GPE
843,the Barbary States,GPE
844,Prussia,GPE
845,Europe,LOC
846,Spanish,LANGUAGE
847,Portuguese America,LOC
848,Europe,LOC
849,America,GPE
850,1810,DATE
851,Spanish American,NORP
852,colonies,GPE
853,Spain,GPE
854,twenty years,DATE
855,States,GPE
856,Mexico,GPE
857,Guatemala,GPE
858,San Salvador,GPE
859,Honduras,GPE
860,Nicaragua,GPE
861,Costa Rica,GPE
862,Venezuela,GPE
863,Colombia,GPE
864,Ecuador,GPE
865,Peru,GPE
866,Chile,GPE
867,Bolivia,GPE
868,the Argentine Republic,GPE
869,Uruguay,GPE
870,Paraguay,ORG
871,the Empire of Brazil,GPE
872,the United States,GPE
873,Europe,LOC
874,States,GPE
875,Europe,LOC
876,National Constitution,ORG
877,Spanish,NORP
878,American,NORP
879,colonies,GPE
880,British,NORP
881,British,NORP
882,State,ORG
883,Spanish America,LOC
884,British America,LOC
885,British,NORP
886,Spanish,NORP
887,Spain,GPE
888,France,GPE
889,America,GPE
890,European,NORP
891,European,NORP
892,the New World,FAC
893,the United States,GPE
894,Washington,GPE
895,Republics,GPE
896,first,ORDINAL
897,Miranda,LAW
898,Jefferson,PERSON
899,Spanish,NORP
900,Aaron Burr,PERSON
901,the Administrations of Madison,ORG
902,Monroe,PERSON
903,Adams,PERSON
904,the United States,GPE
905,Republics,GPE
906,Republics,GPE
907,the New World,FAC
908,the United States,GPE
909,one,CARDINAL
910,America,GPE
911,Netherlands,GPE
912,Switzerland,GPE
913,Spain,GPE
914,Republics,GPE
915,Spanish America,LOC
916,John Quincy Adams,PERSON
917,the Spanish American Republics,ORG
918,Spain,GPE
919,Russia,GPE
920,America,GPE
921,Europe,LOC
922,the United States,GPE
923,American,NORP
924,republican,NORP
925,the New World,FAC
926,Europe,LOC
927,John Quincy Adams,PERSON
928,European,NORP
929,American,NORP
930,American,NORP
931,Monroe,PERSON
932,Panama,GPE
933,Adams,PERSON
934,that day,DATE
935,Laybach,PERSON
936,the “Holy Alliance,ORG
937,Europe,LOC
938,Europe,LOC
939,America,GPE
940,Monroe,PERSON
941,annual,DATE
942,"December, 1823",DATE
943,the United States,GPE
944,European,NORP
945,European,NORP
946,European,NORP
947,the United States,GPE
948,Spanish American,NORP
949,colonies,GPE
950,British,NORP
951,Europe,LOC
952,America,GPE
953,Cuba,GPE
954,Europe,LOC
955,Yucatan,GPE
956,the United States,GPE
957,Great Britain,GPE
958,Central America,LOC
959,the United States,GPE
960,Great Britain,GPE
961,Nicaragua,GPE
962,European,NORP
963,Mexico,GPE
964,The United States,GPE
965,two,CARDINAL
966,Congress,ORG
967,one,CARDINAL
968,European,NORP
969,European,NORP
970,American,NORP
971,European,NORP
972,European Governments,ORG
973,America,GPE
974,American,NORP
975,European,NORP
976,the South American Republics,LOC
977,Spain,GPE
978,Panama,GPE
979,Bolivar,ORG
980,Spanish America,LOC
981,Spain,GPE
982,the United States,GPE
983,Monroe,PERSON
984,Republics,GPE
985,the United States,GPE
986,the Administration of,ORG
987,States,GPE
988,the United States,GPE
989,Panama,GPE
990,American,NORP
991,Clay,PERSON
992,Adams,PERSON
993,African,NORP
994,One,CARDINAL
995,African,NORP
996,Senate,ORG
997,that day,DATE
998,The United States,GPE
999,Cuba,GPE
1000,Porto Rico,GPE
1001,Spain,GPE
1002,Panama,GPE
1003,the United States,GPE
1004,European,NORP
1005,the Southern States,LOC
1006,African,NORP
1007,Cuba,GPE
1008,Porto Rico,GPE
1009,the United States,GPE
1010,Spanish American,NORP
1011,the United States,GPE
1012,French,NORP
1013,Mexico,GPE
1014,the United States,GPE
1015,Spanish America,LOC
1016,Republics,GPE
1017,Central America,LOC
1018,Mexico,GPE
1019,Spanish,NORP
1020,American,NORP
1021,Republics,GPE
1022,the United States,GPE
1023,Atlantic,LOC
1024,Pacific,LOC
1025,1846,DATE
1026,the United States,GPE
1027,New Granada,GPE
1028,Isthmus,GPE
1029,Colombia,GPE
1030,Colombia,GPE
1031,1867,DATE
1032,Nicaragua,GPE
1033,"July, 1864",DATE
1034,Honduras,GPE
1035,France,GPE
1036,1778,DATE
1037,Franklin,PERSON
1038,Silas Deane,PERSON
1039,Arthur Lee,PERSON
1040,the United States,GPE
1041,Republics,GPE
1042,"April 19, 1850",DATE
1043,Great Britain,GPE
1044,the United States,GPE
1045,Brazil,GPE
1046,Russia,GPE
1047,the United States,GPE
1048,America,GPE
1049,the Spanish American Republics,ORG
1050,the United States,GPE
1051,European,NORP
1052,American,NORP
1053,colonies,GPE
1054,European,NORP
1055,European,NORP
1056,Spain,GPE
1057,Portugal,GPE
1058,European,NORP
1059,Cuba,GPE
1060,Porto Rico,GPE
1061,Cuba,GPE
1062,Spain,GPE
1063,Cuba,GPE
1064,Spain,GPE
1065,Cuba,GPE
1066,the United States,GPE
1067,some day,DATE
1068,Senate,ORG
1069,Antilles,FAC
1070,the United States,GPE
1071,Mexico,GPE
1072,Venezuela,GPE
1073,Isthmus,GPE
1074,Mexico,GPE
1075,the Spanish States,GPE
1076,Spanish,NORP
1077,Spanish,NORP
1078,Cuba,GPE
1079,Porto Rico,GPE
1080,"the year ending June 30, 1869",DATE
1081,"65,609,274",MONEY
1082,"15,313,919",MONEY
1083,Spain,GPE
1084,Spain,GPE
1085,the United States,GPE
1086,Cuba,GPE
1087,Spanish American States,LOC
1088,North and South America,GPE
1089,"the year ending June 30, 1869",DATE
1090,"less than $ 25,000,000",MONEY
1091,not one-half,CARDINAL
1092,Cuba,GPE
1093,"only $ 17,850,313",MONEY
1094,the United States,GPE
1095,republican,NORP
1096,Great Britain,GPE
1097,Great Britain,GPE
1098,"42,820,942",MONEY
1099,Great Britain,GPE
1100,"40,682,102",MONEY
1101,Great Britain,GPE
1102,American,NORP
1103,the United States,GPE
1104,American,NORP
1105,the United States,GPE
1106,Spanish American,NORP
1107,Great Britain,GPE
1108,the United States,GPE
1109,Great Britain,GPE
1110,State,ORG
1111,the United States,GPE
1112,States,GPE
1113,Panama,GPE
1114,British,NORP
1115,The Isthmus of Panama,FAC
1116,Mexico,GPE
1117,South America,LOC
1118,Liverpool,GPE
1119,London,GPE
1120,New York,GPE
1121,State,ORG
1122,American,NORP
1123,the American Republics,ORG
1124,the United States,GPE
1125,1826,DATE
1126,the United States,GPE
1127,American,NORP
1128,the West Indian Islands,LOC
1129,the United States,GPE
1130,the States of America,GPE
1131,States,GPE
1132,Senate,ORG
1133,State,ORG
1134,Senate,ORG
1135,Spanish,NORP
1136,Congress,ORG
1137,the United States,GPE
1138,"the year ended June 30, 1869",DATE
1139,the Annual Report on Commerce,EVENT
1140,Navigation,ORG
1141,"18,188",MONEY
1142,613,CARDINAL
1143,"2,858,782",MONEY
1144,"$ 21,047,395 $",MONEY
1145,"51,400,405",MONEY
1146,British,NORP
1147,North America,LOC
1148,"1,737,304",CARDINAL
1149,"2,703,173",CARDINAL
1150,"446,664",CARDINAL
1151,"3,149,837",CARDINAL
1152,Bristish,NORP
1153,West Indies,GPE
1154,"6,682,391",CARDINAL
1155,"9,142,344",CARDINAL
1156,"101,760",CARDINAL
1157,"15,926,495",CARDINAL
1158,"3,407,206",CARDINAL
1159,"72,214,041",CARDINAL
1160,Cuba,GPE
1161,"7,064,787",CARDINAL
1162,Porto,GPE
1163,Rico,ORG
1164,"7,407,900",CARDINAL
1165,"2,669,964",CARDINAL
1166,"114,037",CARDINAL
1167,"10,191,901",CARDINAL
1168,"7,178,824",CARDINAL
1169,"22,492,743",CARDINAL
1170,French,NORP
1171,America,GPE
1172,"696,952",CARDINAL
1173,"1,174,056 45,514",CARDINAL
1174,"1,219,570",CARDINAL
1175,"1,916,522",CARDINAL
1176,Danish,NORP
1177,West Indies,GPE
1178,"638,550",CARDINAL
1179,"1,500,000",CARDINAL
1180,"39,121",CARDINAL
1181,"2,177,671",CARDINAL
1182,Dutch,NORP
1183,West Indies,GPE
1184,Guiana,PERSON
1185,"999,099",CARDINAL
1186,"926,051",CARDINAL
1187,"1,954,745",CARDINAL
1188,"729,632",CARDINAL
1189,"1,349,438",CARDINAL
1190,"129,462",CARDINAL
1191,"2,208,532",CARDINAL
1192,Sandwich,GPE
1193,"1,298,065",CARDINAL
1194,"86,665",CARDINAL
1195,"787,627",CARDINAL
1196,"2,085,712",CARDINAL
1197,"5,980,864",CARDINAL
1198,"10,343,182",CARDINAL
1199,Mexico,GPE
1200,"7,232,006",CARDINAL
1201,"3,836,699 1,047,408 4,884,107",QUANTITY
1202,"12,116,113",CARDINAL
1203,Central American,NORP
1204,"1,324,336",CARDINAL
1205,"2,109,778",CARDINAL
1206,Colombia,GPE
1207,"5,291,706",CARDINAL
1208,"4,900,075",CARDINAL
1209,"180,267",CARDINAL
1210,"10,372,048",CARDINAL
1211,Chile,GPE
1212,"1,186,982",CARDINAL
