,ent,ent_label
443,World War,EVENT
444,American,NORP
445,Today,DATE
446,American,NORP
447,America,GPE
448,America,GPE
449,long hours,TIME
450,American,NORP
451,Americanchildhood,NORP
452,a hundred millions,CARDINAL
453,Godand,PERSON
454,America,GPE
455,our present day,DATE
456,Hamilton,PERSON
457,Washington,GPE
458,today,DATE
459,One,CARDINAL
460,America,GPE
461,America,GPE
462,European,NORP
463,Washington,GPE
464,the Senate Committee on Foreign Relations,ORG
465,American,NORP
466,American,NORP
467,Old World,GPE
468,Americans,NORP
469,Americans,NORP
470,Greek,NORP
471,Bulgar,PERSON
472,Italian,NORP
473,Slovak,GPE
474,American,NORP
475,Americans,NORP
476,Republican,NORP
477,the United States of America,GPE
478,the Old World,LOC
479,America,GPE
480,America,GPE
481,America,GPE
482,Nation,ORG
483,thousands,CARDINAL
484,today,DATE
485,thousands,CARDINAL
486,a hundred thousand,CARDINAL
487,millennial days,DATE
488,America,GPE
489,America,GPE
490,John C.,PERSON
491,Warren G. Harding,PERSON
492,1921 1923,DATE
493,"Washington, Government Printing Office",ORG
494,1921,DATE
495,the United States,GPE
496,our United States,GPE
497,Our hundred millions,CARDINAL
498,Congress,ORG
499,approximately ten years,DATE
500,Congress,ORG
501,Congress,ORG
502,a century and a third,DATE
503,Congress,ORG
504,recent years,DATE
505,billion dollar,MONEY
506,first,ORDINAL
507,the few months,DATE
508,the beginning of the Republic,DATE
509,Congress,ORG
510,Congress,ORG
511,Congress,ORG
512,1920,DATE
513,American,NORP
514,Executive,ORG
515,American,NORP
516,Congress,ORG
517,the Jones Act,WORK_OF_ART
518,Only one,CARDINAL
519,House,ORG
520,Senate,ORG
521,American,NORP
522,today,DATE
523,only a few weeks,DATE
524,the Public Treasury,ORG
525,American,NORP
526,American,NORP
527,Congress,ORG
528,today,DATE
529,World War,EVENT
530,American,NORP
531,the Tariff Commission,ORG
532,Congress,ORG
533,Executive,ORG
534,the Tariff Commission,ORG
535,American,NORP
536,American,NORP
537,Congress,ORG
538,American,NORP
539,six months,DATE
540,years,DATE
541,Congress,ORG
542,one,CARDINAL
543,the Tariff Commission's,ORG
544,only a few weeks ago,DATE
545,American,NORP
546,Government,ORG
547,American,NORP
548,Congress,ORG
549,"9,000,000 bales",QUANTITY
550,American,NORP
551,a given year,DATE
552,"700,000,000 bushels",QUANTITY
553,American,NORP
554,tens of millions,CARDINAL
555,Europe,LOC
556,Russia,GPE
557,the Russian State,GPE
558,National,ORG
559,American,NORP
560,the United States,GPE
561,Capital and Labor,WORK_OF_ART
562,Labor,ORG
563,two,CARDINAL
564,"approximately 200,000,000 acres",QUANTITY
565,"20,000,000 acres",QUANTITY
566,"500,000,000",MONEY
567,1920,DATE
568,"100,000,000",MONEY
569,"the remaining 20,000,000 acres",QUANTITY
570,10,CARDINAL
571,the Federal Treasury,ORG
572,50,CARDINAL
573,40,CARDINAL
574,States,GPE
575,the Interior Department,ORG
576,the Federal Government,ORG
577,States,GPE
578,"12,000,000,000",MONEY
579,"79,000,000 acres",QUANTITY
580,Southern States,LOC
581,States,GPE
582,Congress,ORG
583,State,ORG
584,American,NORP
585,America,GPE
586,Russia,GPE
587,Valley,LOC
588,Volga,ORG
589,"15,000,000",CARDINAL
590,many millions,CARDINAL
591,America,GPE
592,Russia,GPE
593,Russian,NORP
594,the American Relief Administration,ORG
595,"10,000,000 bushels",QUANTITY
596,"1,000,000 bushels",QUANTITY
597,spring,DATE
598,The American Relief Administration,ORG
599,Russia,GPE
600,American,NORP
601,Government,ORG
602,American,NORP
603,States,GPE
604,Christmastide,WORK_OF_ART
605,"Federal, State",ORG
606,Constitution,LAW
607,Constitution,LAW
608,State,ORG
609,State,ORG
610,States,GPE
611,Washington,GPE
612,an International Conference,ORG
613,this Capital City,LOC
614,Congress,ORG
615,four years,DATE
616,the World War,EVENT
617,today,DATE
618,the World War,EVENT
619,American,NORP
620,first,ORDINAL
621,one-fourth,CARDINAL
622,Congress,ORG
623,Congress,ORG
624,American,NORP
625,the War Finance Corporation,ORG
626,The Farm Loan Bureau,ORG
627,Congress,ORG
628,American,NORP
629,three years ago,DATE
630,Congress,ORG
631,the last half of the year,DATE
632,tens of millions,MONEY
633,Nation,ORG
634,1880,DATE
635,"50,000,000",CARDINAL
636,two decades,DATE
637,the three decades,DATE
638,1920,DATE
639,"631,000,000 tons",QUANTITY
640,"2,234,000,000 tons",QUANTITY
641,less than,CARDINAL
642,40 per cent,MONEY
643,the next few decades,DATE
644,hundreds of millions,CARDINAL
645,Simple Living,PERSON
646,the Public Treasury,ORG
647,The Federal Government,ORG
648,the National Treasury,ORG
649,last summer,DATE
650,the Interstate Commerce Commission,ORG
651,50,CARDINAL
652,State,ORG
653,Congress,ORG
654,Joint Commission of Agricultural Inquiry,ORG
655,"October 15, 1921",DATE
656,the Interstate Commerce Commission,ORG
657,Congress,ORG
658,the Railroad Labor Board,ORG
659,Congress,ORG
660,The Labor Board,ORG
661,six,CARDINAL
662,nine,CARDINAL
663,three,CARDINAL
664,three,CARDINAL
665,three,CARDINAL
666,Washington,GPE
667,the Interstate Commerce Commission,ORG
668,the Interstate Commerce Commission,ORG
669,four,CARDINAL
670,Congress,ORG
671,four,CARDINAL
672,last summer,DATE
673,Congress,ORG
674,American,NORP
675,American,NORP
676,American,NORP
677,American,NORP
678,the United States,GPE
679,the United States,GPE
680,Republic,GPE
681,American,NORP
682,American,NORP
683,the World War,EVENT
684,American,NORP
685,Americans,NORP
686,the United States,GPE
687,eighteenth,ORDINAL
688,The day,DATE
689,eighteenth,ORDINAL
690,eighteenth,ORDINAL
691,State,ORG
692,Federal Governments,ORG
693,States,GPE
694,Territories,GPE
695,Federal Executive,ORG
696,National,ORG
697,State,ORG
698,American,NORP
699,first,ORDINAL
700,two-tenths,CARDINAL
701,1 percent,PERCENT
702,less than 2 percent,PERCENT
703,10,CARDINAL
704,Europe,LOC
705,6 per cent,MONEY
706,the United States,GPE
707,States,GPE
708,American,NORP
709,the Federal Government,ORG
710,American,NORP
711,Twice Congress,ORG
712,the Supreme Court,ORG
713,Constitution,LAW
714,Congress,ORG
715,two,CARDINAL
716,Constitution,LAW
717,One,CARDINAL
718,One year ago,DATE
719,State,ORG
720,Federal Governments,ORG
721,four,CARDINAL
722,the Federal Government,ORG
723,States,GPE
724,Congress,ORG
725,one,CARDINAL
726,the National Government,ORG
727,"March 4, 1921",DATE
728,the World War,EVENT
729,the Washington Conference on Limitation of Armament,ORG
730,four,CARDINAL
731,Pacific,LOC
732,American,NORP
733,American,NORP
734,the United States,GPE
735,South American,NORP
736,Washington,GPE
737,Central American,NORP
738,Republics,GPE
739,Congress,ORG
740,American,NORP
741,American,NORP
